,data_BO01562_B,data_BO03125_B,data_BO06250_B,data_BO12500_B,data_OR01562_R,data_OR03125_R,data_OR06250_R,data_OR12500_R,fitdata_fcs_BO01562_B,fitdata_fcs_BO03125_B,fitdata_fcs_BO06250_B,fitdata_fcs_BO12500_B,fitdata_fcs_OR01562_R,fitdata_fcs_OR03125_R,fitdata_fcs_OR06250_R,fitdata_fcs_OR12500_R,fitdata_fcst_BO01562_B,fitdata_fcst_BO03125_B,fitdata_fcst_BO06250_B,fitdata_fcst_BO12500_B,fitdata_fcst_OR01562_R,fitdata_fcst_OR03125_R,fitdata_fcst_OR06250_R,fitdata_fcst_OR12500_R,fitdata_n_BO01562_B,fitdata_n_BO03125_B,fitdata_n_BO06250_B,fitdata_n_BO12500_B,fitdata_n_OR01562_R,fitdata_n_OR03125_R,fitdata_n_OR06250_R,fitdata_n_OR12500_R,fitdata_nr_BO01562_B,fitdata_nr_BO03125_B,fitdata_nr_BO06250_B,fitdata_nr_BO12500_B,fitdata_nr_OR01562_R,fitdata_nr_OR03125_R,fitdata_nr_OR06250_R,fitdata_nr_OR12500_R,fitdata_nt_BO01562_B,fitdata_nt_BO03125_B,fitdata_nt_BO06250_B,fitdata_nt_BO12500_B,fitdata_nt_OR01562_R,fitdata_nt_OR03125_R,fitdata_nt_OR06250_R,fitdata_nt_OR12500_R,fitdata_ntr_BO01562_B,fitdata_ntr_BO03125_B,fitdata_ntr_BO06250_B,fitdata_ntr_BO12500_B,fitdata_ntr_OR01562_R,fitdata_ntr_OR03125_R,fitdata_ntr_OR06250_R,fitdata_ntr_OR12500_R,fitstd_BO01562_B,fitstd_BO03125_B,fitstd_BO06250_B,fitstd_BO12500_B,fitstd_OR01562_R,fitstd_OR03125_R,fitstd_OR06250_R,fitstd_OR12500_R,stderr_BO01562_B,stderr_BO03125_B,stderr_BO06250_B,stderr_BO12500_B,stderr_OR01562_R,stderr_OR03125_R,stderr_OR06250_R,stderr_OR12500_R,tB,tR
46,1.56464165,1.32271225,1.16122255,1.0716431,1.5325646,1.24535515,1.13741315,1.0680684,1.55297303622,1.30436891393,1.15359548225,1.07259739546,1.51515240156,1.24529216963,1.13497554606,1.06783247213,1.5606441883,1.3138425488,1.158137073,1.07212434494,1.52288170686,1.2460405118,1.13753469544,1.06811055136,1.5673636892,1.31245581108,1.15766348688,1.07446941783,1.51703047778,1.24615396743,1.1354494323,1.06806952805,1.57066189548,1.31448190671,1.15874858971,1.0749625725,1.52002738653,1.247657162,1.1362584063,1.0684768954,1.56556223906,1.31297731939,1.15804864031,1.07424042956,1.52223867686,1.24619052491,1.13755248306,1.06810836721,1.57024685802,1.32166568431,1.15863040918,1.07491578464,1.52097123854,1.24723510617,1.13722657563,1.06836507709,0.0122846243158,0.00672214294111,0.00317538247649,0.00163296751719,0.00619029735124,0.00274845156247,0.00143186181948,0.000701022990144,0.013600546049,0.0067294474717,0.00390369092237,0.00173082240987,0.00636935729662,0.00339440510493,0.00163224151901,0.00060424752544,2.999999e-06,2.999999e-06
47,1.58105255,1.2987013,1.1583207,1.07173655,1.52339455,1.24050215,1.13759875,1.065683,1.55049503201,1.30300496416,1.15290718422,1.0722720692,1.51397931981,1.24473360139,1.13466818586,1.06767800709,1.55712823165,1.31165314994,1.15707723497,1.07168639513,1.52105210834,1.24526292806,1.1370992034,1.06790287372,1.56423114506,1.31073067139,1.15679299086,1.07405825521,1.51580687541,1.24557142038,1.13512887819,1.06790843496,1.56716874874,1.31255689392,1.15777685475,1.07450371013,1.51873525346,1.24704179824,1.13591983953,1.06830674809,1.56246954716,1.31098055151,1.15705872424,1.07383445696,1.52039932831,1.24544575698,1.13712044177,1.06790741634,1.56676366059,1.31966429998,1.15766145858,1.074458182,1.51931004449,1.2465726913,1.13677677235,1.06818394664,0.0118747704216,0.00649519880663,0.00307201139968,0.00158257926051,0.00599081794345,0.00265559987767,0.00138542338736,0.000678626017433,0.0135362663947,0.00788216886177,0.00381462556295,0.00181714600057,0.00599334781215,0.00305361483023,0.00153456336929,0.000788879005298,3.199999e-06,3.199999e-06
48,1.54908495,1.312698,1.15763385,1.06972245,1.5140331,1.24226865,1.13429475,1.06752125,1.54560484338,1.30031329331,1.15154887047,1.07163005786,1.51164899448,1.24362400634,1.13405761521,1.0673711625,1.55035152315,1.30744468544,1.15503221428,1.07086354357,1.5175285608,1.24378751972,1.13624708849,1.06750342669,1.55808561346,1.30734623369,1.15508522218,1.07325162242,1.51337780149,1.24441495822,1.1344925198,1.06758863579,1.56034035861,1.30879388615,1.15587731088,1.07360672771,1.51617202141,1.24582108796,1.13524821737,1.06796922322,1.55640085498,1.30717348783,1.15515588923,1.07303782967,1.51687947646,1.24402920294,1.13627437979,1.06752120059,1.5599543294,1.31575166286,1.15576724912,1.07356361084,1.5161654505,1.24528825709,1.13590909287,1.06783073484,0.0111605969076,0.00609999765743,0.00289214747167,0.00149453498247,0.00564324124909,0.00249425360147,0.00130455060787,0.00063954528853,0.0114965598447,0.0063915394159,0.00247503376671,0.00156489699897,0.00590492228691,0.00152346348541,0.00129099089825,0.000511503073671,3.599999e-06,3.599999e-06
49,1.54307705,1.31199005,1.15104555,1.07168515,1.50987615,1.24067675,1.1343768,1.06731715,1.5408004771,1.29766886102,1.15021439499,1.07099931376,1.50933954443,1.24252435115,1.13345251412,1.06706706665,1.54388966368,1.30344704192,1.1530802335,1.07009990278,1.51416988361,1.24240146473,1.13541885099,1.0671226166,1.55209404806,1.30404658752,1.15342023884,1.07246519848,1.51097258686,1.24326985527,1.13386241196,1.06727197782,1.55371386012,1.30514213737,1.15403392989,1.07273626592,1.51363641471,1.24461353394,1.13458383366,1.06763533605,1.55048250186,1.30357520634,1.15334315849,1.07226093714,1.51354809923,1.24269210413,1.13545113138,1.06715278915,1.55334583622,1.31195428673,1.15392890847,1.07269542465,1.5132103286,1.24404476554,1.13507937015,1.06748723825,0.0105572003157,0.00576642444636,0.00274040695303,0.00141985698425,0.00534954918799,0.00235840121593,0.00123626178233,0.00060647340976,0.0109619806414,0.00502028385227,0.00271933635606,0.00125604672739,0.00547112738715,0.00245056174262,0.000735523662434,0.000603073993284,4e-06,4e-06
50,1.55362825,1.30431705,1.14793675,1.06963615,1.51006305,1.2437092,1.13336705,1.0662614,1.53607972868,1.29507045392,1.14890314547,1.07037954749,1.50705070754,1.241434511,1.1328528139,1.06676568503,1.53771499731,1.29964237222,1.15121412313,1.06938432022,1.51095887097,1.24108809386,1.13461305781,1.06675779837,1.5462503005,1.30082834687,1.15179633228,1.07169817639,1.50859088526,1.24213594669,1.13323846396,1.06695841544,1.54727956711,1.30159630971,1.15224401725,1.07189105239,1.51112796815,1.24341891464,1.13392656648,1.06730502531,1.54470855515,1.30014861007,1.15160817101,1.0715030006,1.51038079061,1.24141761868,1.13464934094,1.06679911806,1.54692856868,1.30826666574,1.15214376269,1.07185236058,1.51040093241,1.24283170007,1.13428280218,1.06715142357,0.0100388419187,0.00548016675794,0.0026101862151,0.00135544873724,0.00509718716596,0.00224205510859,0.001177620446,0.000578023766777,0.0104847422407,0.0056686885646,0.00250850081311,0.00149674973572,0.00458315201443,0.00216660682358,0.00111111651161,0.000496508002957,4.399999e-06,4.399999e-06
51,1.53592625,1.2927754,1.1514246,1.06730465,1.5100743,1.24366355,1.13352615,1.06543945,1.53144039951,1.29251686181,1.14761451121,1.06977047039,1.50478219213,1.24035434702,1.13225843812,1.06646697924,1.53180264663,1.29601449611,1.14942732478,1.06870806528,1.50788026495,1.23983415896,1.13382836617,1.06640674974,1.54054847668,1.29768826579,1.1502118646,1.07094978254,1.5062323221,1.24101305413,1.13262057768,1.06664789936,1.54102831656,1.29815135358,1.15050502395,1.07106988345,1.50864619275,1.24223699717,1.13327628773,1.0669782266,1.53907332169,1.29686581916,1.14994100857,1.07076327273,1.50735661253,1.24019295613,1.13386773925,1.06645773719,1.54069343769,1.30468359342,1.15040928337,1.07103322458,1.5077050323,1.24164231675,1.13351529024,1.06682188799,0.00958741844231,0.0052311461032,0.00249686073815,0.00129913592354,0.00487733805458,0.00214101634622,0.00112656494132,0.000553218684808,0.00915291787051,0.00607666047694,0.00267914456348,0.00141657098529,0.00560419447294,0.00198397289986,0.00102786419647,0.000573261626463,4.799999e-06,4.799999e-06
52,1.51520815,1.29790865,1.1421867,1.0646471,1.5010414,1.23705505,1.13283075,1.0664782,1.52688041257,1.29000694147,1.14634791528,1.06917180978,1.50253373438,1.23928373359,1.13166931768,1.06617091453,1.52613035968,1.29254882488,1.14771387938,1.06806430774,1.50492060308,1.23862915187,1.13306353644,1.06606761052,1.53498306054,1.2946233065,1.14866530297,1.07021929289,1.50389655412,1.23990101416,1.13200866318,1.06634038436,1.53495164883,1.29480260703,1.14881459668,1.07027164784,1.5061906351,1.24106756561,1.13263287859,1.06665488024,1.53357147121,1.29370580064,1.1483337044,1.07004105382,1.5044576639,1.23900841811,1.13310515635,1.0661266926,1.53463203931,1.30120025524,1.14872313273,1.07023691258,1.50509890505,1.24047228338,1.13277335025,1.06649766381,0.00918978845675,0.00501204104616,0.00239708545985,0.00124934134155,0.00468360870428,0.00205224524511,0.00108160087086,0.000531346985855,0.00538614486821,0.00546134963735,0.00283968206328,0.00170723079415,0.00456175043344,0.00246975990177,0.00134398062463,0.000587170365397,5.199999e-06,5.199999e-06
53,1.52058365,1.28752825,1.14318115,1.06534835,1.5017906,1.2360656,1.1316707,1.06620155,1.52239774977,1.28753958209,1.14510279715,1.06858330071,1.50030506946,1.23822254461,1.13108538317,1.06587745603,1.52067815424,1.28923215748,1.14606834938,1.06744768877,1.50206797052,1.23746472124,1.13231741496,1.06573881926,1.52954881807,1.29163058653,1.1471551929,1.06950602047,1.50158323925,1.23879966393,1.13140263085,1.06603582543,1.52904153153,1.29154564354,1.14717050095,1.06949529042,1.50376085077,1.2399104083,1.13199622262,1.06633492769,1.52819794238,1.29065252664,1.14677980403,1.06933567949,1.50166860271,1.23785663211,1.13236050446,1.06580442137,1.52873647354,1.29781212521,1.14708311316,1.06946238673,1.50256503963,1.23931878451,1.13205401075,1.06617807606,0.00883614874879,0.00481738781001,0.00230837245595,0.00120488848633,0.0045112342057,0.00197348015488,0.00104161480416,0.000511877201112,0.0099572571957,0.00425191670595,0.00236690849662,0.00122688692078,0.00463238585256,0.00269222090234,0.00101287922799,0.000537363147578,5.599999e-06,5.599999e-06
54,1.539319,1.2858596,1.1454081,1.06526655,1.499172,1.23649085,1.1329788,1.06566155,1.5179904609,1.28511371023,1.14387861511,1.06800468716,1.49809593721,1.2371706562,1.13050656643,1.06558656948,1.51542808729,1.28605255082,1.14448577486,1.06685399651,1.49931182571,1.23633422748,1.13158892957,1.06541906524,1.52424079182,1.28870737576,1.1456801568,1.06880931458,1.49929204241,1.23770884392,1.1308023929,1.06573417844,1.52329073156,1.28837647709,1.14557072463,1.06873986105,1.50135640579,1.23876531857,1.13136620611,1.06601831182,1.52294793838,1.28769366732,1.14527404495,1.06864652005,1.49897628061,1.23673198767,1.13163277374,1.06548967246,1.52299933963,1.29451496301,1.14548716592,1.06870867475,1.50009048981,1.23817996865,1.13135473741,1.06586264968,0.00851901974967,0.00464301705052,0.00222882826333,0.00116487931459,0.00435658157813,0.00190299971032,0.00100575809283,0.00049440320712,0.0097499800228,0.00412130115704,0.00204088802963,0.00120693040701,0.004523777888,0.00253546168505,0.00110478899026,0.00049078858725,5.999999e-06,5.999999e-06
55,1.5083676,1.27702945,1.14405685,1.06323575,1.4915581,1.23590405,1.1301583,1.06554585,1.51365666076,1.28272828823,1.14267484552,1.06743572162,1.49590608196,1.23612794662,1.12993280048,1.06529822123,1.51036403581,1.28299919455,1.14296162932,1.06627991237,1.49664283941,1.23523238738,1.13087708368,1.06510724741,1.51905428238,1.28585108614,1.14423888874,1.0681285584,1.49702263536,1.23662839785,1.13020786336,1.06543540018,1.51769203673,1.28529113314,1.14401326142,1.06800441232,1.49897687248,1.23763209274,1.13074271699,1.06570497629,1.51781690929,1.28481962701,1.14381210337,1.06797297826,1.49636942392,1.23563020748,1.13092102636,1.06518144298,1.51741369081,1.29130478818,1.14393335857,1.06797486402,1.4976656583,1.23705459541,1.13067336654,1.06555104561,0.00823258321733,0.00448568557985,0.00215698311733,0.00112861468041,0.00421682628832,0.00183946796579,0.000973371156142,0.000478608656435,0.00924138371062,0.00460661185714,0.00226147034059,0.00123352889685,0.00566490616334,0.00149524111847,0.00114467142251,0.000476870974557,6.399999e-06,6.399999e-06
56,1.4991221,1.2762041,1.14059485,1.0625461,1.50215575,1.23086795,1.12961365,1.064629,1.50520229514,1.27807481345,1.14032653506,1.06632578518,1.49158320206,1.2340695876,1.12880015881,1.06472900787,1.50073743691,1.2772329919,1.14007245046,1.06518062053,1.49153425115,1.23309868728,1.12949966871,1.06450386481,1.50902820537,1.28032957308,1.14145276356,1.06681258395,1.49254791064,1.23449801813,1.12903559412,1.06484628133,1.50692530976,1.279357776,1.14101813815,1.06659008703,1.49429089821,1.23540045048,1.12951489053,1.06508793,1.50789471528,1.2792972419,1.14100592935,1.06667050809,1.49137479015,1.23348292998,1.12954205845,1.06458147821,1.50667116062,1.28513068003,1.14094501775,1.06656357158,1.4929383912,1.23484101145,1.12935720106,1.06493838127,0.00773428612052,0.00421238699391,0.00203197836484,0.0010652130979,0.00397351546616,0.00172924247662,0.000917024291617,0.000451104935417,0.00568268342506,0.00394564941733,0.00178470051588,0.000869178867955,0.00364420799274,0.00148232109625,0.000772834543337,0.000375142253019,7.199999e-06,7.199999e-06
57,1.4786007,1.27076955,1.13984705,1.0633286,1.4935242,1.22943535,1.1282456,1.06363565,1.49702077326,1.27357151805,1.13805401052,1.06525166919,1.48733447174,1.23204653525,1.12768694514,1.06416955812,1.49169886934,1.27186572173,1.13737184287,1.06413465346,1.48668682135,1.23103915606,1.12817850714,1.06392288854,1.49943753712,1.27504784623,1.13878763319,1.06555375915,1.48815656883,1.23240733633,1.12788516918,1.06426814024,1.49669339226,1.27371914313,1.13817178993,1.06524601471,1.48969973357,1.23321396025,1.12831190624,1.06448336819,1.49839931713,1.27404076234,1.13833896763,1.06542406272,1.48662259867,1.23139674871,1.1282173433,1.06399978586,1.49646116528,1.27926245392,1.13810481668,1.06522224054,1.48834503816,1.23267367686,1.12809369083,1.0643387583,0.00731408972296,0.00398235667486,0.00192652126409,0.00101140957095,0.00376812302758,0.00163659592663,0.000869499067697,0.000427885039552,0.00576586925931,0.00340475029589,0.00176876508117,0.000894919910942,0.00411724859135,0.00190797467918,0.00082584214109,0.000356198422758,7.999999e-06,7.999999e-06
