,Nfit,Nres,delta_t,g(t),std_err,std_err_fit
7,1.54165738243,0.610082828223,1e-07,1.5217722,0.0236366378997,0.0325942675617
8,1.54156685656,-0.58506369484,1.125e-07,1.5596751,0.0269043096589,0.0309508573083
9,1.54147636406,0.202701433152,1.25e-07,1.53548965,0.0238602964675,0.0295347421629
10,1.54138590492,-0.587865153497,1.375e-07,1.55802095,0.0359047901796,0.028297347588
11,1.54129547911,-0.506262084839,1.5e-07,1.55506765,0.0297547418174,0.0272035983143
12,1.54120508661,0.170091310316,1.625e-07,1.53674405,0.031007727565,0.0262274251012
13,1.54111472741,-2.31403795639,1.75e-07,1.59977325,0.0303984006014,0.025348980099
14,1.54102440148,-0.977706752198,1.875e-07,1.5650299,0.0289908047926,0.0245528405964
15,1.54093410881,-1.23998428523,2e-07,1.570479,0.0268596798,0.023826810602
16,1.54075362315,-1.76395796116,2.25e-07,1.5805269,0.0231138555527,0.0225477348421
17,1.54057327027,-1.6364956611,2.5e-07,1.5756809,0.0198740072431,0.021452919245
18,1.54039305003,0.254839670322,2.75e-07,1.5351684,0.0171126113804,0.020501794243
19,1.54021296226,-0.858778518846,3e-07,1.55710115,0.019125063568,0.0196653350325
20,1.5400330068,-2.16646042951,3.25e-07,1.5810271,0.0148852326003,0.0189221423999
21,1.53985318352,-1.42048588094,3.5e-07,1.56578565,0.0202303810051,0.0182560392852
22,1.53967349224,-2.4162765133,3.75e-07,1.58233175,0.0234290416705,0.0176545346108
23,1.53949393353,-0.301104958442,3.999999e-07,1.5446452,0.0220151747945,0.0171078087684
24,1.5391352089,1.10356118244,4.5e-07,1.52131405,0.0139718548922,0.0161487913822
25,1.53877701128,-0.370862517058,4.999999e-07,1.54446315,0.0178163778351,0.0153321461846
26,1.53841933727,-1.172610267,5.499999e-07,1.55556975,0.0144197234016,0.0146258248162
27,1.53806218638,-0.59361785023,5.999999e-07,1.54637705,0.0133317109724,0.0140070640435
28,1.53770555739,-1.34671799478,6.499999e-07,1.5558313,0.0140292932105,0.0134591817471
29,1.53734944907,-1.90819800878,6.999999e-07,1.5620981,0.0116268077194,0.0129696344249
30,1.53699386022,-0.430717769433,7.499999e-07,1.54239025,0.015129277429,0.0125287829571
31,1.53663879034,-0.528163599178,7.999998e-07,1.54304495,0.0119602408112,0.0121290815131
