,Nfit,Nres,delta_t,g(t),std_err,std_err_fit
75,1.16864028569,0.757992148717,3.839999e-05,1.16729855,0.0021099865337,0.00177011819171
76,1.1625598056,-0.416390750197,4.159999e-05,1.16326765,0.00152819335536,0.0016999522631
77,1.15690926205,1.79036711692,4.479999e-05,1.1539772,0.00185552951283,0.00163768761175
78,1.15164351174,0.905246687765,4.799999e-05,1.15021145,0.00147315177506,0.00158195744698
79,1.14672362429,1.54202487741,5.119999e-05,1.1443617,0.00173951200786,0.00153170310277
80,1.13779071095,1.12489792815,5.759999e-05,1.13616585,0.00163544270807,0.00144445190174
81,1.12988838652,3.66584307254,6.399999e-05,1.1248624,0.000914094271397,0.00137103155351
82,1.12284480279,1.70648339885,7.039999e-05,1.12061245,0.00125531652478,0.00130815968483
83,1.11652479904,2.71673178027,7.679999e-05,1.11311925,0.00138849192629,0.00125354628666
84,1.11082051911,4.23144130781,8.319999e-05,1.10571935,0.0012426235759,0.00120553937418
85,1.10564479472,2.01463316873,8.959998e-05,1.10330195,0.00166322765501,0.0011629138016
86,1.10092634144,2.59059276226,9.599998e-05,1.0980126,0.00119589105357,0.00112473927951
87,1.09660629338,3.48565483486,0.0001024,1.0928059,0.00101561165536,0.00109029538433
88,1.08897304769,2.20041054502,0.0001152,1.08670565,0.000944000975304,0.00103044302179
89,1.08243768685,2.56523859611,0.000128,1.0799237,0.000875520622544,0.000980020670078
90,1.07677714193,1.04749964947,0.0001408,1.07579585,0.000638473128937,0.000936794514913
91,1.07182541886,1.86461095725,0.0001536,1.07014875,0.000693727092865,0.000899205732921
92,1.06745633582,3.42920535107,0.0001664,1.0644862,0.000900304547362,0.000866129471136
93,1.06357219542,4.41162644744,0.0001792,1.05988085,0.00121637708642,0.000836731184071
94,1.06009613268,1.51766719438,0.000192,1.05886625,0.000859915169871,0.000810377059636
95,1.056966814,3.56318259927,0.0002048,1.0541641,0.000733380640936,0.000786576024323
96,1.05155924931,2.74577741615,0.0002304,1.0495132,0.000682754398009,0.000745162116459
97,1.04705039359,3.02401251997,0.000256,1.0449027,0.000858998565482,0.000710213194717
98,1.04323346091,2.35232614824,0.0002816,1.0416334,0.000432421995278,0.000680203684178
99,1.03996079945,-0.131409179233,0.0003072,1.04004675,0.000638935939179,0.000654068062031
100,1.03712410808,3.16559649164,0.0003327999,1.0351265,0.000609379715366,0.00063103686287
101,1.03464207171,1.04395010297,0.0003583999,1.0340047,0.000675533489547,0.000610538482513
102,1.03245247471,1.36830230725,0.0003839999,1.03164225,0.000709955832693,0.000592138674835
103,1.03050686176,3.17473453508,0.0004095999,1.0286798,0.000619855296017,0.000575500641757
104,1.0272020006,3.2688025942,0.0004607999,1.0254156,0.000475466352122,0.000546499995023
105,1.0245021602,1.46973283328,0.0005119999,1.023735,0.000503529184854,0.000521972556796
106,1.02225673508,1.93051655553,0.0005631999,1.0212898,0.000396506308903,0.000500868578189
107,1.02036120763,2.03782733165,0.0006143999,1.01937805,0.000497093922086,0.000482453845067
108,1.01874075983,1.05483181229,0.0006655999,1.018249,0.000428886313608,0.00046619738261
109,1.01734042127,1.02870649704,0.0007167999,1.01687575,0.000512650031088,0.000451704419427
110,1.01611889859,1.21889592202,0.0007679999,1.0155842,0.000493669391395,0.000438674527781
111,1.01504457587,1.62313715307,0.0008191998,1.0143517,0.000467698204508,0.000426874503175
112,1.0132442223,0.536036883271,0.0009215999,1.01302645,0.000347938015133,0.000406263656335
113,1.01179710607,-0.216170036109,0.001024,1.01188115,0.000415722956276,0.000388786191255
114,1.01061039745,-0.965322564485,0.0011264,1.01097115,0.00031084625038,0.00037371192332
115,1.00962098473,0.985037422597,0.0012288,1.00926585,0.000328136658079,0.000360529179594
116,1.0087844948,-1.31871116477,0.0013312,1.00924455,0.000471093236393,0.000348867300734
117,1.00806883759,2.09672636761,0.0014336,1.0073592,0.000449990769905,0.000338450262141
118,1.00745024396,-0.695467976796,0.001536,1.0076791,0.000433430691691,0.000329067684473
119,1.00691074166,0.549955884039,0.0016384,1.00673445,0.000445491349383,0.000320556011756
120,1.00601668792,-1.59841811262,0.0018432,1.00650525,0.000253817856691,0.000305653493997
121,1.00530776209,-2.07195053617,0.002048,1.0059148,0.000299791882812,0.000292978956557
122,1.00473336516,-2.39270551837,0.0022528,1.00540815,0.000261952746454,0.000282017504369
123,1.00425960547,0.195315682305,0.0024576,1.0042064,0.000265539181666,0.000272407542476
124,1.00386295907,1.03854870831,0.0026624,1.0035889,0.00023680890925,0.000263886579167
125,1.00352660904,-1.35952780095,0.002867199,1.003875,0.000160177495298,0.000256258800076
126,1.00323822324,1.8643167905,0.003071999,1.00277331,0.00030351198707,0.000249374590213
127,1.00298856994,-1.85025757726,0.003276799,1.0034384,0.00027684337991,0.000243117533184
128,1.00257886356,-3.42770362461,0.003686399,1.00337455,0.000180082612639,0.000232133967773
129,1.00225773893,-3.89725296542,0.004096,1.0031259,0.000199391623445,0.00022276230916
130,1.00200010193,-2.23635988161,0.004505599,1.0024801,0.000303015081308,0.000214633644296
131,1.00178937626,-2.22284404267,0.004915199,1.00225059,0.000272773528674,0.000207488122236
132,1.00161420664,-2.63449324539,0.005324799,1.0021441,0.000141676248892,0.000201136730654
133,1.00146657023,-2.65163096899,0.005734399,1.0019848,0.000246141154625,0.000195438118054
134,1.0013406499,-1.89558685533,0.006143999,1.00170135,0.000147845227772,0.000190284133845
135,1.00123213259,-0.687629373763,0.006553599,1.00135975,0.000200290986754,0.000185590393087
136,1.00105501856,-1.4889370231,0.007372799,1.00131905,0.000105165499927,0.000177328814803
137,1.00091702661,-4.52093935674,0.008191999,1.001686745,0.000173164278284,0.000170256296159
138,1.00080683046,-2.39053075511,0.009011199,1.001199125,0.000175848428608,0.000164103532832
139,1.00071703884,-1.94092157392,0.009830398,1.001025025,0.000217752872527,0.000158680375536
