,C,D,color,dataset,v,wxy,wxy_stderr,wz,wz_stderr
0,2.298567298,389.4,B,BO01562,1.22968537393,0.256652308999,0.00109573803827,3.35257766099,0.0167445629378
1,4.598606151,389.4,B,BO03125,1.09922411896,0.252943093189,0.00114552304324,3.08543065202,0.0165443087673
2,9.197212302,389.4,B,BO06250,1.10050136946,0.255417693376,0.00176668472206,3.02945022433,0.02537787199
3,18.3944246,389.4,B,BO12500,1.25120092087,0.274982470297,0.00398850045239,2.97161285271,0.0517745334807
4,1.312881026,404.98,R,OR01562,2.35911513955,0.369683830846,0.000993288126656,3.1000122988,0.0105664792504
5,2.626602564,404.98,R,OR03125,2.51052275694,0.375141828141,0.000915963132011,3.20367441149,0.00995519096131
6,5.253205128,404.98,R,OR06250,2.24957270102,0.37002822344,0.000882509856065,2.95056728575,0.00899754481515
7,10.50641026,404.98,R,OR12500,2.25905422373,0.374200121994,0.000809786793529,2.89730353841,0.00806100639748
