delta_t,meanB,meanR,stdB,stdR,stderrB,stderrR
1.25e-08,1.5710882,0.639048,0.280316695803,2.78554565207,0.0626807187044,0.622866943246
2.5e-08,1.76284435,2.4372838,0.305824638729,4.98025693907,0.0683844681391,1.11361930612
3.75e-08,2.37106165,29.719423,0.341382530439,19.0551646685,0.0763354544392,4.26086435212
5e-08,1.852199,4.7596478,0.261177095537,7.92765410251,0.0584009739787,1.77267734753
6.25e-08,1.62582933,1.0155273,0.246509451715,3.04823177569,0.0551211891131,0.681605346163
7.5e-08,1.6179681,0.4254052,0.251457431965,1.85429827686,0.0562275911321,0.414633699761
8.75e-08,1.70088225,0.6296625,0.294368914692,2.74463520604,0.0658228903714,0.613719089414
1e-07,1.7137382,1.6228645,0.235146119759,4.9891738649,0.0525802708427,1.11561319135
1.125e-07,1.69938225,2.5591495,0.20540699855,5.18516797933,0.0459304011811,1.15943880765
1.25e-07,1.6120764,2.3267947,0.232945340653,4.72315748762,0.0520881616741,1.05613012107
1.375e-07,1.667699,2.1336495,0.301233671316,4.32796612013,0.0673578966174,0.967762644894
1.5e-07,1.57165975,0.0,0.278615773155,0.0,0.0623003808378,0.0
1.625e-07,1.5491016,1.0610282,0.218552272668,3.25175995503,0.0488697738322,0.727115630595
1.75e-07,1.68046545,1.5297372,0.198843754662,3.67523940625,0.0444628152326,0.821808514597
1.875e-07,1.654833415,1.265358,0.338091039059,3.796074,0.075599454592,0.848827951162
2e-07,1.58659565,2.5718887,0.325752616608,5.47849088539,0.0728404994584,1.22502780338
2.25e-07,1.6848702,0.6326426,0.151860955027,1.89795119956,0.0339571418568,0.424394790018
2.5e-07,1.621867,1.7884304,0.147509730177,3.33086438479,0.0329841784018,0.744803918823
2.75e-07,1.629886,1.3484043,0.150735229157,2.38329499699,0.0337054218998,0.532920962371
3e-07,1.61590885,0.6531638,0.174538608923,2.00185534933,0.039028019425,0.447628464223
3.25e-07,1.62048555,0.92621995,0.205439325758,2.20716542592,0.0459376297646,0.493537192994
3.5e-07,1.5479439,1.82007955,0.189473410678,3.43142443745,0.0423675426204,0.76728983018
3.75e-07,1.58842655,0.8453452,0.135535148793,2.0476070983,0.0303065806042,0.457858866301
3.999999e-07,1.6133351,0.5030591,0.214696672319,1.52902498498,0.0480076353847,0.341900380571
4.5e-07,1.6166977,0.65489935,0.122028332564,1.14864329298,0.0272863646794,0.2568444485
4.999999e-07,1.61323005,0.95617765,0.121708440431,1.32335115964,0.0272148346238,0.295910315106
5.499999e-07,1.6509624,0.79850315,0.12587107016,1.39562684556,0.0281456269278,0.31207164979
5.999999e-07,1.6035158,0.75336005,0.135414941072,1.31231680307,0.0302797013406,0.293442957969
6.499999e-07,1.6261957,1.57320425,0.117204252099,2.15675441915,0.0262076674945,0.482264949199
6.999999e-07,1.617297,1.181719,0.130386225933,1.46508432089,0.0291552464515,0.327602813429
7.499999e-07,1.6185713,1.3212794,0.165960767264,2.3986871725,0.0371099557199,0.536362757448
7.999998e-07,1.58491225,0.8268143,0.128697899313,1.44020441542,0.0287777251426,0.322039497438
8.999999e-07,1.6190464,1.0432859,0.0939999952779,1.2312680336,0.0210190379326,0.275319902165
9.999999e-07,1.59892925,1.005425,0.0690955313221,1.13702005852,0.0154502304978,0.254245414263
1.1e-06,1.59246735,0.8018367,0.104192827192,0.849917402762,0.0232982244369,0.190047308784
1.2e-06,1.57413455,1.8098529,0.0621467694023,1.54276306036,0.0138964400966,0.344972307613
1.3e-06,1.59635545,0.5996816,0.0993183794272,0.912499287533,0.0222082647814,0.204041043634
1.4e-06,1.5514002,1.5801121,0.0862669471881,1.40694351761,0.0192898758124,0.314602134587
1.5e-06,1.57627235,1.40912915,0.0877212597403,1.25212156756,0.0196150699851,0.279982894115
1.6e-06,1.59619825,1.1895109,0.0775779274639,1.32194066953,0.0173469519363,0.29559491993
1.8e-06,1.60139165,1.22127039,0.0487631220824,0.782133264334,0.0109037655771,0.174890314652
2e-06,1.5493903,0.706054625,0.0648210211784,0.579337369955,0.0144944209726,0.129543774112
2.2e-06,1.56655335,0.90813313,0.0631967516936,0.785756573916,0.0141312232744,0.175700511304
2.4e-06,1.5809788,1.35728596,0.0719507287591,0.750675318032,0.0160886720536,0.167856104015
2.6e-06,1.56202675,1.14696481,0.053951489464,0.855943991019,0.0120639197929,0.191394894885
2.799999e-06,1.575978,0.85080881,0.061862896476,0.68019533321,0.0138329641805,0.152096300304
2.999999e-06,1.56464165,1.14765762,0.0608234909934,1.04956197225,0.013600546049,0.234689191655
3.199999e-06,1.58105255,1.14129506,0.06053602364,0.939629581056,0.0135362663947,0.210107561691
3.599999e-06,1.54908495,1.11316691,0.0514141786402,0.676586002755,0.0114965598447,0.151289229479
4e-06,1.54307705,1.0455726,0.0490234677644,0.752272290642,0.0109619806414,0.168213197946
4.399999e-06,1.55362825,0.81748799,0.0468891927536,0.549116900443,0.0104847422407,0.122786271698
4.799999e-06,1.53592625,1.068209785,0.0409330931019,0.806067369152,0.00915291787051,0.180242143187
5.199999e-06,1.51520815,0.905650255,0.024087572124,0.501520409457,0.00538614486821,0.112143372765
5.599999e-06,1.52058365,0.91689851,0.0445302079181,0.604191114233,0.0099572571957,0.135101240283
5.999999e-06,1.539319,0.94155814,0.0436032362205,0.526827769947,0.0097499800228,0.117802270604
6.399999e-06,1.5083676,1.043935745,0.0413287243662,0.401592583887,0.00924138371062,0.0897988316831
7.199999e-06,1.4991221,1.011674385,0.0254137328661,0.384072678102,0.00568268342506,0.0858812616536
7.999999e-06,1.4786007,1.179105455,0.0257857512264,0.462731039768,0.00576586925931,0.103469806022
8.799999e-06,1.47840245,1.12629648,0.0304280377702,0.437393005213,0.00680391608762,0.097804049254
9.599999e-06,1.4724402,1.01068509,0.0286899698424,0.438698469334,0.00641527228401,0.0980959599055
