delta_t,meanB,meanR,stdB,stdR
1.25e-08,1.0935089750000002,1.0444444,0.01582211690875703,0.010327908103289832
2.5e-08,1.2762822999999996,1.051332375,0.034142795440766115,0.011560567883299466
3.75e-08,1.2923178000000002,1.0998813999999997,0.027619488911998342,0.013616525633949354
5e-08,1.1270242,1.0718335,0.019922893276580086,0.020391258281430305
6.25e-08,1.0981396,1.0475580750000002,0.020297591784248694,0.00879001518311403
7.5e-08,1.0917598500000003,1.0469122499999997,0.018960704479989664,0.009523410005743744
8.75e-08,1.097778575,1.04910695,0.018109427456282964,0.008338888373008717
1e-07,1.0939961749999998,1.043942975,0.0191756360271146,0.007515707190569309
1.125e-07,1.0868274750000002,1.048515075,0.01917275778805372,0.00762932081311141
1.25e-07,1.093766025,1.0436909499999998,0.023079109836048165,0.009403880781225367
1.375e-07,1.0928863750000004,1.047329925,0.019219905412992414,0.009837663687043537
1.5e-07,1.0959165,1.0490949000000003,0.020234755029404212,0.008941128496448328
1.625e-07,1.091629925,1.0477833000000003,0.021510510695224683,0.0076348447600458925
1.75e-07,1.0940197999999997,1.0482519500000003,0.017561930292823744,0.00910436903895596
1.875e-07,1.0966356500000005,1.0470133000000001,0.021983106516766437,0.009427429867678673
2e-07,1.0943563250000001,1.045397125,0.022624240686029105,0.007635549332521865
2.25e-07,1.0948084000000002,1.0469281249999998,0.013515197976352412,0.006261849080692936
2.5e-07,1.093098025,1.0494595249999998,0.013643676308985598,0.005170674984890753
2.75e-07,1.0926329,1.0472689750000002,0.013772388514342745,0.005493138558636113
3e-07,1.095169875,1.046087675,0.015025251622165106,0.005013690274575696
3.25e-07,1.0923998750000001,1.0484165749999999,0.01359869759055531,0.005175040173213639
3.5e-07,1.095868275,1.04903265,0.013078179173699018,0.007508555448786398
3.75e-07,1.091254,1.0462334750000002,0.01739864620308143,0.00566135033798253
3.999999e-07,1.0941101500000001,1.0460284749999997,0.014375018953987512,0.006195548543056927
4.5e-07,1.0928533750000002,1.04724445,0.011794372263260765,0.003729239734516939
4.999999e-07,1.093244175,1.0465156499999997,0.011021284303309445,0.003600756528495091
5.499999e-07,1.0904485749999997,1.046188125,0.009356773514111317,0.005108916975189059
5.999999e-07,1.09096385,1.04569315,0.011999388550151216,0.004489791891335278
6.499999e-07,1.0920651999999997,1.0472333749999998,0.00931791936324844,0.004537347406180717
6.999999e-07,1.0924909500000002,1.047267,0.006750753272598545,0.004333506663200128
7.499999e-07,1.0913324750000002,1.0462779500000001,0.010313248055262465,0.003673509241515533
7.999998e-07,1.0910846999999997,1.047440375,0.010694457375668945,0.0035196445536978586
8.999999e-07,1.0909894750000002,1.04738115,0.004954936513152804,0.0024839076829665033
9.999999e-07,1.090208075,1.046705025,0.008431334385456127,0.0030192398587020205
1.1e-06,1.0894276,1.046320625,0.007090327872531703,0.002894786422929165
1.2e-06,1.0907810750000002,1.0466773250000003,0.005895586142986557,0.0032356477434008508
1.3e-06,1.0894268749999998,1.0464793500000003,0.007756673369388139,0.0031091196627823807
1.4e-06,1.0875015999999997,1.0460755,0.007712038757034366,0.0026606972112587376
1.5e-06,1.0883984000000002,1.0460708,0.006338255938347735,0.0034092176756552366
1.6e-06,1.0871228250000002,1.04595275,0.006608304555207398,0.002693822282092871
1.8e-06,1.0859545749999997,1.0453743749999997,0.004228871225797142,0.0022123699813491864
2e-06,1.0872763000000003,1.04564355,0.004216442476780619,0.002051034945460458
2.2e-06,1.086121575,1.0452592250000001,0.004884010288111097,0.0021791668188495933
2.4e-06,1.0848802250000003,1.0453678,0.0040639630687759705,0.0023253731765030703
2.6e-06,1.0863259500000002,1.0450195750000002,0.005826042970790716,0.0023761718676002753
2.799999e-06,1.0838858250000003,1.0460635750000002,0.004641365886716427,0.0022116466816322505
2.999999e-06,1.0840953999999996,1.0449500749999998,0.0037133246343404916,0.0022062087660452783
3.199999e-06,1.0822320749999998,1.045158525,0.0037484353028130256,0.0019613587253164535
3.599999e-06,1.0826241250000002,1.04449905,0.0036961568567060307,0.0014468097309252538
4e-06,1.0825811999999997,1.0447704,0.0036093893818760865,0.0015907507315729862
4.399999e-06,1.0798866749999998,1.0445477250000001,0.0034868616647889977,0.0016721894328618864
4.799999e-06,1.0796987249999999,1.0440298499999998,0.003363874997584619,0.0012677305618702857
5.199999e-06,1.078868875,1.0439160749999998,0.003420303145830065,0.0013707253807291318
5.599999e-06,1.077094675,1.0436396,0.003384413873830305,0.0016569979752552465
5.999999e-06,1.079155525,1.0438536749999998,0.002984786617059085,0.0014113093811687733
6.399999e-06,1.076453375,1.0429336500000004,0.0038549017152678415,0.0015076724204879381
7.199999e-06,1.075520775,1.0429237000000002,0.00264024250294834,0.0012665643134085168
7.999999e-06,1.0745563500000002,1.0425893250000002,0.002308982227627579,0.0010106224415552026
8.799999e-06,1.072545325,1.0422827250000002,0.0021479072185210746,0.000932148163853247
9.599999e-06,1.0722828500000001,1.0418637499999999,0.002722870576707583,0.0011062105303693212
1.04e-05,1.07099565,1.0417296499999997,0.002217246203627385,0.0012299259642352543
1.12e-05,1.0692304749999995,1.041359675,0.0026944006939159998,0.0010829785405884274
1.2e-05,1.0686984499999999,1.0412901750000003,0.0020771407866343496,0.0012294847068487587
1.28e-05,1.06820915,1.04071785,0.0027261257541610277,0.0008075251249961271
1.44e-05,1.06602525,1.040321175,0.002031825604597985,0.0009036736381985457
1.6e-05,1.064602675,1.039419525,0.0015327774363471664,0.0009178265355583237
1.76e-05,1.063466175,1.039195025,0.0022526741207673545,0.0008864647056566846
1.92e-05,1.061962925,1.0386078999999997,0.0016170492012845628,0.0006807123768523691
2.08e-05,1.0603995749999997,1.038174525,0.0018690105656135154,0.0008250350594823259
2.24e-05,1.059023075,1.037734175,0.00175591478135331,0.0008996605995457466
2.4e-05,1.0580140999999998,1.0370388499999998,0.0018796826035264436,0.0006569958352227258
2.559999e-05,1.0568950999999998,1.0368084750000002,0.00150820377933489,0.0006879640247680165
2.88e-05,1.0548172000000002,1.03595055,0.001304023489052249,0.0005682496788384547
3.2e-05,1.0530890499999999,1.0349304,0.0013700304184579334,0.0005043752472118387
3.52e-05,1.0511044250000001,1.034011125,0.001102086700026339,0.0005524603690537644
3.839999e-05,1.04939005,1.033289275,0.0013136941795943286,0.0005493046507858774
4.159999e-05,1.0475754249999998,1.03253615,0.00142714289556968,0.0005550885312272163
4.479999e-05,1.04636705,1.0319145749999998,0.0012438072991826246,0.0004911493096554178
4.799999e-05,1.0445563749999998,1.03112175,0.001343090329938767,0.0005422237891313922
5.119999e-05,1.0433158500000002,1.030611025,0.0013112847621702959,0.0005547861519315445
5.759999e-05,1.040750325,1.0293731500000005,0.0009579186392251872,0.00029681244498840396
6.399999e-05,1.038897625,1.0280813500000003,0.0008286379694263255,0.0004643895751413806
7.039999e-05,1.036788825,1.0269773500000001,0.0010133404385373184,0.0004023900191356537
7.679999e-05,1.03520765,1.02611915,0.0008845617149187456,0.00040168168678695384
8.319999e-05,1.033540475,1.0251649500000002,0.0009785832357929293,0.0004294068554413201
8.959998e-05,1.0324145000000002,1.0243440000000001,0.0010195835914725171,0.0004290726045787599
9.599998e-05,1.0308602749999998,1.0235748500000001,0.0007356584121554039,0.00043228674222092647
0.0001024,1.0296739999999995,1.0229008000000002,0.0007459723855478741,0.00037253685723696953
0.0001152,1.0277163500000006,1.02147595,0.0006647005171503819,0.00038827399797050914
0.000128,1.0256227249999998,1.0203171750000002,0.0007163946882654893,0.00032284438104913195
0.0001408,1.0241047749999999,1.019199325,0.000777228521333984,0.0002912237445247282
0.0001536,1.022616475,1.0182899250000002,0.0005514178083585938,0.0002671700196036254
0.0001664,1.0213407249999997,1.0173311499999997,0.0005938772174237585,0.0002925118416406359
0.0001792,1.0201785499999996,1.0165374250000005,0.0005915057882218711,0.0003737535877754117
0.000192,1.0193836749999998,1.0158248250000002,0.0008902926593963334,0.00035163197291344673
0.0002048,1.018189675,1.0152008999999997,0.0005936227079340888,0.00030571889048601063
0.0002304,1.0165902999999998,1.0139726000000002,0.0004649223698640569,0.00022485871119437567
0.000256,1.01539625,1.0129621500000001,0.0005181780461385915,0.0002387706587920719
0.0002816,1.0141856249999996,1.012036475,0.0005646084788373416,0.0002096158376053762
0.0003072,1.0131596250000001,1.0112983,0.0004255446326473918,0.0002289455393756263
0.0003327999,1.0122125000000004,1.010592925,0.0005504202031175721,0.0002705343219907668
0.0003583999,1.011517275,1.0100540750000002,0.0005275459689685937,0.0002504738896072751
0.0003839999,1.0106920999999995,1.009554175,0.0004144953437615422,0.00022985080895008886
0.0004095999,1.010269025,1.008967475,0.0005713790111432132,0.00024431710823230064
0.0004607999,1.0091950499999998,1.0081611250000002,0.00032119464114457294,0.00017053330869658774
0.0005119999,1.0082467249999998,1.007488,0.0003941259308583949,0.0001982284036156272
0.0005631999,1.0077023250000003,1.00686645,0.0004200082372704052,0.00022351822632616272
0.0006143999,1.0070093000000002,1.006367875,0.0003112609998056429,0.0002456928150658874
0.0006655999,1.006556775,1.0059033750000002,0.00033601000636141934,0.00026728773704567645
0.0007167999,1.0059827499999998,1.005508325,0.0003477925926468336,0.00021920645377131322
0.0007679999,1.0056673249999997,1.005181125,0.0003654859359469224,0.0002482493894755672
0.0008191998,1.0053016,1.00492615,0.00040915185445017605,0.00022912578968767978
0.0009215999,1.0047641500000002,1.0043462,0.00022566773694969987,0.00017589459912118065
0.001024,1.0042785500000002,1.0039478750000002,0.00027053160166606,0.00018388749107812221
0.0011264,1.0039200999999998,1.0036156250000001,0.0003248737293164929,0.0001581426077153124
0.0012288,1.0035926749999997,1.0033365999999997,0.00025741448944260745,0.0001574407507604314
0.0013312,1.003345675,1.0030906,0.0002614834017198697,0.0001676815135905069
0.0014336,1.0030521500000003,1.0028509250000002,0.00033817573464103173,0.00017987890197297828
0.001536,1.0029169500000001,1.00266375,0.00027339723389237366,0.00018754449472057494
0.0016384,1.002640225,1.002513575,0.0002596865887468904,0.00021605831244133288
0.0018432,1.0023690750000003,1.0022617499999997,0.000279808629915162,0.00016765392181514448
0.002048,1.00215495,1.0020502249999999,0.00027647793311582307,0.00016055380523362426
0.0022528,1.0020094250000002,1.0018661999999998,0.0002947338534593351,0.0001434095882429194
0.0024576,1.0018565000000001,1.0017204999999998,0.00027462028330040716,0.0001489553624412458
