delta_t,meanB,meanR,stdB,stdR
1.25e-08,1.3823282749999999,1.1616522249999999,0.09278419506251792,0.03587705121068862
2.5e-08,2.1472607,1.2069288500000002,0.17734363220527546,0.04474949055997735
3.75e-08,2.1380008999999998,1.3922268000000002,0.10419685142383141,0.07611086197849819
5e-08,1.5045792749999998,1.2802860250000003,0.0787608809517731,0.08153877841079282
6.25e-08,1.3927591749999997,1.1777835250000002,0.0986264968043293,0.03263220156531541
7.5e-08,1.3807629499999996,1.17891365,0.09611593360180976,0.037682986544029386
8.75e-08,1.401950975,1.1826194000000003,0.09348909007111135,0.03821959246302869
1e-07,1.3748341,1.183291675,0.07929071899623562,0.032282807155192904
1.125e-07,1.3771083750000002,1.1765586749999997,0.09102524169280944,0.03540063795638964
1.25e-07,1.368304325,1.1806023,0.08931330902289633,0.04191162504437163
1.375e-07,1.3859923749999996,1.1855176750000003,0.08117790461563032,0.03855679369669339
1.5e-07,1.3859891999999996,1.181952725,0.11351080348345702,0.03458524536271752
1.625e-07,1.3847462,1.1760730999999998,0.09917026137108848,0.03391853013825922
1.75e-07,1.3964368500000002,1.1716760500000003,0.0847732815200491,0.03607329502828235
1.875e-07,1.3975092999999998,1.18352195,0.07567109229956973,0.031669863791110656
2e-07,1.3973274249999998,1.1888276999999996,0.07930420993140515,0.029732456593090303
2.25e-07,1.3764560000000001,1.183376975,0.059588359113169065,0.024218236723064192
2.5e-07,1.371461575,1.1753444,0.062337589026961696,0.03129306027204754
2.75e-07,1.371413075,1.1794927,0.0770215508505209,0.02510471908745446
3e-07,1.3845546999999996,1.188296425,0.052729136059298375,0.023306278214128805
3.25e-07,1.3692258,1.1837364000000001,0.04403501059395809,0.03154149869838148
3.5e-07,1.3607255999999996,1.1795294,0.046715285931801805,0.028397238168350117
3.75e-07,1.39405345,1.1853524000000002,0.056643361099492494,0.027828271101345847
3.999999e-07,1.3675627500000003,1.1803007,0.06856041082496152,0.025577674379427057
4.5e-07,1.3762664499999997,1.1766510749999999,0.03372781471052491,0.022046129258202565
4.999999e-07,1.3732434000000002,1.1777357500000003,0.0445126560170251,0.018065844490017614
5.499999e-07,1.3692003000000001,1.178315075,0.04587790224345484,0.020618955899108334
5.999999e-07,1.3799642999999997,1.1815545,0.03522865873986689,0.01784599265101272
6.499999e-07,1.367952425,1.1817238,0.06257713254252208,0.020294895059102896
6.999999e-07,1.367736375,1.177971525,0.0401832211051376,0.020639374450292215
7.499999e-07,1.3692971250000001,1.179946175,0.04619653355728519,0.018727441701801555
7.999998e-07,1.380542975,1.1797316,0.046463710894356844,0.018196626908303634
8.999999e-07,1.366336775,1.179681125,0.027181220128507384,0.012708311253245844
9.999999e-07,1.3692109000000001,1.1807729,0.0308107932937469,0.014165127475247077
1.1e-06,1.35792975,1.1811707,0.035215615568061576,0.011542105965117445
1.2e-06,1.3663347499999998,1.175267125,0.028153099245686965,0.012280489438917934
1.3e-06,1.35920235,1.1781738,0.028517192158021086,0.01088862432357734
1.4e-06,1.3599989749999999,1.173167775,0.024881382215913465,0.013754056689732473
1.5e-06,1.3552595,1.1757471999999998,0.027818742687260332,0.01409202158528009
1.6e-06,1.3531054999999999,1.173432375,0.02821597175005674,0.010764659134611507
1.8e-06,1.3568162749999997,1.176184,0.023748060732391916,0.009242236961363835
2e-06,1.35027935,1.1736275,0.01939861491647019,0.009660056837306889
2.2e-06,1.3484654500000002,1.17518075,0.024689376588879274,0.007553256412799713
2.4e-06,1.3470348750000005,1.174827575,0.01663678157154728,0.009052348346941531
2.6e-06,1.338927,1.1734346999999998,0.019837343709529255,0.009782117864245954
2.799999e-06,1.3388962000000002,1.1746282749999999,0.01728028309982218,0.009454747328690222
2.999999e-06,1.336343925,1.1702598249999998,0.01904716166045154,0.009976471635522002
3.199999e-06,1.340613825,1.172605575,0.02463846283850466,0.010055229626635813
3.599999e-06,1.33695335,1.170152925,0.011576667617561619,0.00784305205384837
4e-06,1.3330959750000002,1.1717722250000002,0.015914254537186933,0.006267950779511194
4.399999e-06,1.328997975,1.1696861,0.015401003247333414,0.00843518513667601
4.799999e-06,1.3229823,1.1687329499999997,0.015968258936402555,0.005966214431907364
5.199999e-06,1.3194973500000002,1.1655448500000003,0.014997887097104711,0.007995903099556672
5.599999e-06,1.3164189750000002,1.1670405250000002,0.01626789605401926,0.006544563029673945
5.999999e-06,1.31200685,1.1655314999999997,0.015271336248917447,0.006505043220455955
6.399999e-06,1.3093550249999997,1.1650754250000002,0.017291365906844217,0.006312325133766077
7.199999e-06,1.3020636499999998,1.1650718500000004,0.009966190886065754,0.00534441235567578
7.999999e-06,1.300374,1.1632167999999998,0.009534217028681484,0.0058990440378081845
8.799999e-06,1.2930277250000002,1.1627198499999998,0.012310445950467238,0.004995714861508791
9.599999e-06,1.288936825,1.1616691499999998,0.009877281232422973,0.0046265851961787025
1.04e-05,1.285800475,1.1588538499999994,0.008771291925900936,0.004421737998513681
1.12e-05,1.2830147749999996,1.157597075,0.007963429244011331,0.005780306053261799
1.2e-05,1.2782217499999997,1.1559513499999996,0.011409768577298135,0.004976667356524858
1.28e-05,1.2765774749999999,1.1562722499999998,0.010674769205906737,0.004013218700432357
1.44e-05,1.2672620499999998,1.154129925,0.007284118968516382,0.003437860063960567
1.6e-05,1.2623637250000002,1.150681825,0.0078197746834148,0.002703612748596775
1.76e-05,1.2542420249999997,1.150393025,0.005935171579185813,0.0032553205409567624
1.92e-05,1.2476256000000001,1.1476442249999996,0.007623951501026233,0.0034146479502834472
2.08e-05,1.2437335500000004,1.1460947499999996,0.006344189885044412,0.0036698131679283193
2.24e-05,1.2394003500000002,1.144120575,0.006225152562588332,0.0039150336517551195
2.4e-05,1.232860025,1.1416163749999997,0.008563385981863425,0.0027454133813280364
2.559999e-05,1.2297740750000004,1.1399402499999995,0.006148763763503593,0.0026583963845709653
2.88e-05,1.2198175500000001,1.1368538750000001,0.005611520359715367,0.00200133668066495
3.2e-05,1.21246605,1.1330996,0.004499740197778089,0.0026256723119993676
3.52e-05,1.2050001500000003,1.1304104249999996,0.006156004384135861,0.002428464606366542
3.839999e-05,1.1972466999999998,1.1274384499999999,0.005269113370387846,0.0022011739248637397
4.159999e-05,1.1902729500000004,1.123836575,0.005372811912537044,0.0027220406029989804
4.479999e-05,1.186429175,1.1218143,0.005790878028794501,0.0025340930349929806
4.799999e-05,1.179035275,1.1189661000000002,0.004439640582229047,0.0024070418754147138
5.119999e-05,1.1757280999999995,1.117637,0.005138741201889822,0.0025515578672646298
5.759999e-05,1.164706225,1.1121467749999998,0.003407699696917992,0.0016849025711817808
6.399999e-05,1.15631395,1.1074655500000001,0.005226537629970725,0.0016488609848922873
7.039999e-05,1.1487894500000002,1.1030079000000002,0.0037771145398968367,0.0015599910063843374
7.679999e-05,1.1407195000000003,1.099455575,0.004134180456874151,0.001644187077061189
8.319999e-05,1.1352853250000003,1.0961362749999997,0.0032330830749263077,0.0018442747759959601
8.959998e-05,1.1291319250000007,1.092386175,0.003814396671739181,0.0015266679057263823
9.599998e-05,1.1240651,1.0899589500000002,0.0036059034291006857,0.001959442968677592
0.0001024,1.1172293500000001,1.08667455,0.0030629447640302043,0.001661318752527641
0.0001152,1.1103798499999997,1.081745825,0.002889597658411981,0.0011205149237627202
0.000128,1.1030073500000002,1.077247425,0.002798635118678385,0.001303829415366499
0.0001408,1.0963957249999996,1.0730332249999999,0.003036538292097604,0.001205098595292099
0.0001536,1.0898114250000002,1.069370125,0.002126994133601458,0.0013734941424611354
0.0001664,1.0855048250000003,1.0658166999999998,0.0028718356837352244,0.0010405542321282363
0.0001792,1.0799470999999998,1.0631748499999998,0.0032141895308148796,0.001116907013810911
0.000192,1.076637275,1.0599659000000003,0.002473056873461456,0.0012658604148957514
0.0002048,1.0726482749999997,1.0575123500000003,0.002769954376767791,0.0012636274678480062
0.0002304,1.0663954999999998,1.0530043500000001,0.0017854755388971117,0.000971191395915334
0.000256,1.0606503,1.0491823749999998,0.001856595340939963,0.001031030423593299
0.0002816,1.0557979249999998,1.0458098249999999,0.001979953741726057,0.000974050611813885
0.0003072,1.051497,1.0429952999999998,0.0023462321602944728,0.0008619695238232059
0.0003327999,1.0485525250000003,1.0399606500000003,0.0019855841708109334,0.0010463580063725824
0.0003583999,1.0452416,1.037760475,0.0020088553556690033,0.0008589606797607205
0.0003839999,1.0426725749999997,1.0357932250000004,0.001923997880553657,0.0008960416978997348
0.0004095999,1.0403963750000003,1.033865675,0.0019333116495730905,0.0009155233308742058
0.0004607999,1.0359315000000002,1.0305991749999996,0.001508919514089478,0.0008472486614772484
0.0005119999,1.032970275,1.0279567749999996,0.001431131772191162,0.000905485408151322
0.0005631999,1.02979885,1.0255626249999998,0.001240082508343712,0.0007193920936283822
0.0006143999,1.02714335,1.0238467999999998,0.001458155573832913,0.0007532686506154483
0.0006655999,1.0254340999999996,1.0219982250000001,0.0013397374145704705,0.0007750666257651538
0.0007167999,1.0237582499999998,1.0205961500000003,0.0015274229563221752,0.0007433171782624228
0.0007679999,1.0222516750000001,1.019240775,0.0015025875413349507,0.0008044507283699853
0.0008191998,1.0205495250000003,1.0179200500000003,0.0015828710621446633,0.0010477346741900068
0.0009215999,1.0184551250000005,1.0161628749999998,0.0013035224429886253,0.0006590162056998435
0.001024,1.01606015,1.0145721249999997,0.0011889262287879778,0.0006017127299425973
0.0011264,1.0149103,1.01324415,0.0010239368681710776,0.000741528912113355
0.0012288,1.0134062500000003,1.0123000750000004,0.0009769948247048048,0.0006679548033924186
0.0013312,1.0125218750000002,1.01113855,0.0010868379867187904,0.0006615425893319286
0.0014336,1.011354725,1.0102568250000001,0.0010434159761930982,0.0005213773051974974
0.001536,1.0104119500000002,1.0097039749999994,0.001085848192658616,0.0006145727575926399
0.0016384,1.0099425,1.0090961250000001,0.001176294520942784,0.0005721737580272419
0.0018432,1.008661975,1.0079711250000003,0.0008824362438017944,0.0004255240996406564
0.002048,1.0074147249999998,1.0071100999999998,0.0008210591631392929,0.000493241816962024
0.0022528,1.006594725,1.0064924,0.0009796157151531438,0.00045207205177935953
0.0024576,1.005950425,1.0059761750000003,0.0008778830470939658,0.00044623569374828415
0.0026624,1.0057968250000002,1.0055061249999997,0.0009191001819034715,0.0005010611832650996
0.002867199,1.0052560499999998,1.00501685,0.0009161716528577024,0.000553741345304833
0.003071999,1.004943225,1.00456215,0.0008389833278289945,0.0005079013462277849
0.003276799,1.0044639499999999,1.00428485,0.0009939835247628557,0.00045192751354613354
0.003686399,1.0039081,1.003758125,0.0006225216783373877,0.00045378905823631764
0.004096,1.003613375,1.0034144249999997,0.0008322464084482334,0.0005207134474689582
0.004505599,1.003229975,1.0031567750000001,0.0008262310962285402,0.0006001558750649872
0.004915199,1.0028427249999996,1.0028589499999998,0.0006668828228219587,0.000598832236523712
0.005324799,1.0027766750000005,1.0027049250000002,0.0007747494236041702,0.0006845269310808611
0.005734399,1.002390025,1.0026155500000002,0.0007336709919132773,0.0007069493245629256
0.006143999,1.00233105,1.0023969249999998,0.0007557673567308884,0.0005788116009333111
0.006553599,1.0019282775000002,1.0020792250000001,0.0008223749255927885,0.0004159607846600574
0.007372799,1.0020371249999998,1.00194845,0.0005861962635286792,0.00027879373647912687
0.008191999,1.0017014225,1.0017953,0.0007323705460651307,0.0004348913197570173
0.009011199,1.0013641025,1.0015890250000001,0.0007298388176465681,0.00040547925270597457
0.009830398,1.0013866449999997,1.0013780499999996,0.0007283120642794523,0.0005338800871918812
0.0106496,1.0012176650000002,1.001500075,0.000659559293221608,0.000690971504025316
0.0114688,1.0010696925000002,1.00145765,0.000617021757471929,0.000601336201720788
0.012288,1.0009931074999998,1.00121877,0.0006944192974664117,0.0005150213520816354
0.0131072,1.0010893524999998,1.0011577,0.0007073430005971084,0.0003677545512974563
0.0147456,1.0008312600000004,1.0011172749999997,0.0004367689685634732,0.0003594280865138652
0.016384,1.0009377625,1.0010169000000002,0.0005538184042118407,0.0006492257234583125
0.0180224,1.0008750074999997,1.00093831,0.0004873433360514681,0.0004901924090599621
0.0196608,1.0007294925,1.0007575600000003,0.0005679933958187666,0.0003017446609303848
0.0212992,1.0006241499999997,1.0008710500000002,0.0005254508292885273,0.0005452693348245396
0.0229376,1.0006627625000002,1.0007432075000002,0.0004686276206581926,0.0004686489722529699
0.024576,1.0004573550000004,1.000727525,0.00039057165472547505,0.0003110735433542872
0.02621439,1.0004937324999998,1.0007742700000002,0.0005395181425992517,0.0005264815600759517
0.0294912,1.000456645,1.0006323825,0.000392066989142162,0.0004120516508203303
0.032768,1.00050502,1.0007071475,0.0003688382126353112,0.00040709409660883095
0.0360448,1.0005822500000003,1.0006468325000002,0.0004073184589482677,0.00038052308496823716
0.03932159,1.0003091224999998,1.0006511750000002,0.0003611627586611775,0.000468644262074137
0.04259839,1.0003946874999998,1.0006463,0.0003646432943216557,0.00041540716171005996
0.04587519,1.0003569425000003,1.0006099225,0.0004045699370241705,0.00039588442662443976
0.04915199,1.0004153075,1.000596895,0.0003487445622425466,0.00044257644534590726
0.05242879,1.0003538250000001,1.0005438999999998,0.00036247453755401134,0.0003060090521536888
0.05898239,1.0003188950000002,1.000536675,0.00031824974544372877,0.00041523796716462014
0.06553599,1.0003565975,1.0004560850000002,0.00026157261275552753,0.0004111118871730717
0.07208959,1.0004090549999998,1.0004653749999999,0.0003026457929246585,0.0003475199510459672
0.07864319,1.00034877,1.0003878575,0.00037500077079920605,0.00034248928004208665
0.08519679,1.0003829675000002,1.0005169999999999,0.0003352179323868978,0.0003506990875380198
0.09175038,1.0003740125,1.0005861249999999,0.0003548234738482776,0.00041942521308929915
0.09830398,1.00026585,1.0004689475,0.00027889267290483286,0.00043571181759708344
0.1048576,1.00035126,1.0005194974999996,0.0003127863678295403,0.00038829631822069843
0.1179648,1.0003167649999998,1.000542625,0.0002504332291749704,0.00032704966652635645
0.131072,1.00022881,1.0005294999999998,0.0002637516396157584,0.0003183024505089532
0.1441792,1.0002656399999998,1.0004499299999998,0.00022245931515674146,0.0003244492427175424
0.1572864,1.0002854475,1.0004446775,0.00021628446891477717,0.00030278008726426374
0.1703936,1.000225685,1.0004167749999997,0.0002851773076087823,0.0003222158040428672
0.1835008,1.0002862600000002,1.0004688624999998,0.00024466061575169714,0.0004165863179987472
0.196608,1.0003208175,1.0004548824999997,0.00026540894755781635,0.00036715971789366117
0.2097152,1.0003027249999998,1.0004354475000001,0.0002658764786042759,0.0003349052567424902
0.2359296,1.0002813624999998,1.000518525,0.00015836611962080375,0.0002974347817169354
0.262144,1.000234295,1.0004896250000002,0.00018603322680370567,0.0003157692739564765
