delta_t,meanB,meanR,stdB,stdR
1.25e-08,1.16651735,1.0728556249999999,0.03914123853019344,0.01693066691640868
2.5e-08,1.5610809749999999,1.0920382250000003,0.068386100604029,0.020456325447752718
3.75e-08,1.5730280750000003,1.1818560750000002,0.05223014705339605,0.03215789184351758
5e-08,1.2498237749999999,1.13087245,0.04402425513877974,0.03862389796547599
6.25e-08,1.164772475,1.083324325,0.040279390084748984,0.01912905852935201
7.5e-08,1.1757933000000003,1.0778362750000001,0.04145515995820061,0.018027003577948706
8.75e-08,1.1759450500000002,1.08001425,0.040802069691959236,0.01947639639762705
1e-07,1.1801849500000001,1.084607925,0.04789426932418428,0.01859876015812277
1.125e-07,1.1805815749999997,1.0869266750000002,0.03297250499953522,0.019152874467540767
1.25e-07,1.1717056999999997,1.08092675,0.038697650793168274,0.018025404347406467
1.375e-07,1.1689317250000004,1.0807908000000002,0.038821651189115784,0.018160418467370185
1.5e-07,1.1714823999999997,1.079383175,0.04241496262865263,0.01661607784329308
1.625e-07,1.1702243000000003,1.0768829500000003,0.041481576958452296,0.01838212313356376
1.75e-07,1.1801829000000001,1.081077275,0.0501196184790946,0.016287163037170562
1.875e-07,1.1699728249999999,1.084239325,0.044526617504526154,0.014897764942076896
2e-07,1.1763254250000001,1.0802452,0.04137558256320237,0.017914125957188085
2.25e-07,1.171775975,1.0835016749999995,0.023204577241879996,0.012728781792433053
2.5e-07,1.179320125,1.079747775,0.027325831668210496,0.013674396651200902
2.75e-07,1.174218675,1.0796065000000001,0.020742514688903438,0.01384596392455216
3e-07,1.17682345,1.080926025,0.02771963066939205,0.01126318769595779
3.25e-07,1.172799575,1.080085,0.028710594318027884,0.011844098505162815
3.5e-07,1.1696205000000002,1.0743227999999996,0.028953750434960925,0.011509750575490328
3.75e-07,1.1647108750000001,1.0792923499999998,0.028196102821300927,0.010346597886624377
3.999999e-07,1.1621603,1.07812775,0.028751201940266785,0.01066444365813332
4.5e-07,1.1732565249999998,1.0783629,0.021823382598703048,0.008724154293683712
4.999999e-07,1.1731831250000002,1.0786331500000002,0.023989018217913275,0.008309169096696736
