,data_BR01562_B,data_BR01562_R,data_BR03125_B,data_BR03125_R,data_BR06250_B,data_BR06250_R,data_BR12500_B,data_BR12500_R,fitdata_fcs_BR01562_B,fitdata_fcs_BR01562_R,fitdata_fcs_BR03125_B,fitdata_fcs_BR03125_R,fitdata_fcs_BR06250_B,fitdata_fcs_BR06250_R,fitdata_fcs_BR12500_B,fitdata_fcs_BR12500_R,fitdata_fcst_BR01562_B,fitdata_fcst_BR01562_R,fitdata_fcst_BR03125_B,fitdata_fcst_BR03125_R,fitdata_fcst_BR06250_B,fitdata_fcst_BR06250_R,fitdata_fcst_BR12500_B,fitdata_fcst_BR12500_R,fitdata_n_BR01562_B,fitdata_n_BR01562_R,fitdata_n_BR03125_B,fitdata_n_BR03125_R,fitdata_n_BR06250_B,fitdata_n_BR06250_R,fitdata_n_BR12500_B,fitdata_n_BR12500_R,fitdata_nr_BR01562_B,fitdata_nr_BR01562_R,fitdata_nr_BR03125_B,fitdata_nr_BR03125_R,fitdata_nr_BR06250_B,fitdata_nr_BR06250_R,fitdata_nr_BR12500_B,fitdata_nr_BR12500_R,fitdata_nt_BR01562_B,fitdata_nt_BR01562_R,fitdata_nt_BR03125_B,fitdata_nt_BR03125_R,fitdata_nt_BR06250_B,fitdata_nt_BR06250_R,fitdata_nt_BR12500_B,fitdata_nt_BR12500_R,fitdata_ntr_BR01562_B,fitdata_ntr_BR01562_R,fitdata_ntr_BR03125_B,fitdata_ntr_BR03125_R,fitdata_ntr_BR06250_B,fitdata_ntr_BR06250_R,fitdata_ntr_BR12500_B,fitdata_ntr_BR12500_R,fitstd_BR01562_B,fitstd_BR01562_R,fitstd_BR03125_B,fitstd_BR03125_R,fitstd_BR06250_B,fitstd_BR06250_R,fitstd_BR12500_B,fitstd_BR12500_R,std_BR01562_B,std_BR01562_R,std_BR03125_B,std_BR03125_R,std_BR06250_B,std_BR06250_R,std_BR12500_B,std_BR12500_R,tB,tR
7,1.7137382,1.5217722,1.35568335,1.2483413,1.18595525,1.1457765,1.0928829,1.07297535,1.59114947625,1.53278018641,1.32537108601,1.25368567275,1.16418843924,1.13959423178,1.07759995421,1.07015359245,1.62432402995,1.55665537309,1.35372632058,1.26344424911,1.17702692081,1.14470752939,1.08275087648,1.07212275122,1.61560747767,1.53548439384,1.33897153285,1.25493968063,1.17102601065,1.14028393111,1.08077882336,1.07049906476,1.62626792981,1.53960772481,1.34505372302,1.25698193072,1.174155244,1.14138881748,1.0822369017,1.07105516486,1.68533503717,1.55831199798,1.35788264804,1.26353157966,1.17770986467,1.14463599123,1.08185248848,1.07217649772,1.67631289507,1.56292216103,1.3445686668,1.2634084671,1.18832532065,1.14563979248,1.08213551454,1.07204113435,0.0636465734307,0.0329959747083,0.0320534733722,0.0146269529251,0.0183076086468,0.00765351491694,0.00947335823905,0.00328178050905,0.0525802708965,0.0236366378535,0.0221126678605,0.0114392249061,0.0173996121278,0.00821946187904,0.00856715680953,0.00276402017389,1e-07,1e-07
8,1.69938225,1.5596751,1.3245958,1.2405571,1.1884282,1.14902585,1.0738933,1.0726429,1.59096508136,1.53269849583,1.32526959431,1.25364677542,1.16413722459,1.13957282796,1.07757574876,1.07014283588,1.62397221813,1.55646326522,1.35350529797,1.26332137742,1.17692430831,1.14467113249,1.08267122256,1.07209838218,1.61536395371,1.53539857845,1.33883744141,1.25489882464,1.17095835563,1.14026144956,1.08074686862,1.07048776675,1.62598456893,1.53951632848,1.34489760019,1.25693840428,1.1740764458,1.14136486968,1.08219969283,1.07104312985,1.66740806704,1.55809309692,1.35756070448,1.26340070316,1.1775865284,1.14460018914,1.08169391144,1.07214999917,1.66183541716,1.56257832977,1.34441341873,1.26325904837,1.18563935089,1.14559051389,1.0820927508,1.07201423097,0.0604729983691,0.0311821587962,0.0307871827204,0.0139205567301,0.0172022095465,0.00723781379277,0.0088108764806,0.00313756131067,0.0459304012818,0.026904309755,0.0306458272689,0.0159616549493,0.0169554364543,0.00505776909012,0.00627945914046,0.00221175140906,1.13e-07,1.13e-07
9,1.6120764,1.53548965,1.29321685,1.27621605,1.1922826,1.1474711,1.0693474,1.07158535,1.59079497243,1.53262311121,1.32517596566,1.25361088069,1.16408997779,1.13955307636,1.07755341863,1.07013290964,1.62364813676,1.55628635848,1.35330169833,1.26320853427,1.17682976445,1.14463757491,1.08259811254,1.07207596147,1.61513936255,1.53531938993,1.33871377493,1.25486112364,1.17089596047,1.14024070408,1.0807173982,1.07047734121,1.62572330311,1.53943199418,1.34475365102,1.25689824104,1.17400379189,1.14134277228,1.08216538532,1.07103202477,1.65467648502,1.55789166997,1.3572651389,1.26328063482,1.17747309885,1.14456717882,1.08155706263,1.07212564373,1.65200705729,1.56226323589,1.34427026918,1.26312253063,1.1835802148,1.14554515537,1.08205582504,1.07198956776,0.0579355946656,0.0297509360054,0.0297392731119,0.0133504123361,0.016338427641,0.00690906241154,0.00830643047943,0.0030206184505,0.0520881617518,0.023860296528,0.0286415597131,0.0118102053541,0.0126162260199,0.00761094504785,0.00875414732332,0.00383707274838,1.25e-07,1.25e-07
10,1.667699,1.55802095,1.35152,1.26573745,1.1581938,1.1445133,1.077168,1.06797175,1.59061079786,1.53254146844,1.32507459522,1.25357200612,1.16403882434,1.13953168506,1.07752924211,1.07012215937,1.62329776998,1.55609516665,1.35308158702,1.26308690796,1.17672753141,1.14460126362,1.08251935801,1.07205175187,1.61489627201,1.53523363018,1.33857992215,1.25482029413,1.17082842587,1.14021823711,1.08068550033,1.07046605053,1.62544056676,1.53934066596,1.34459787228,1.25685474704,1.17392516737,1.14131884232,1.08212825846,1.07101999873,1.64404232689,1.55767414267,1.35694667601,1.26315135627,1.17735066823,1.14453145846,1.08141829068,1.07209937138,1.64414661476,1.561924341,1.34411536019,1.26297613979,1.18172440767,1.14549615679,1.08201729004,1.07196303214,0.0555218671915,0.0284045132174,0.0287140005933,0.0128039863521,0.0155326191444,0.00659921415948,0.00784589725041,0.0029080568609,0.0673578965468,0.035904790153,0.0281982746654,0.0100585459504,0.0181375832077,0.00627315901893,0.00685121456689,0.00345179354012,1.38e-07,1.38e-07
11,1.57165975,1.55506765,1.31220055,1.27036065,1.1764221,1.14126655,1.08569025,1.07431425,1.59044089211,1.53246612794,1.32498107841,1.2535361324,1.16399163398,1.13951194503,1.07750693865,1.07011223894,1.62297501831,1.55591910232,1.35287882612,1.26297520618,1.17663333688,1.14456778491,1.08244707198,1.07202947754,1.61467208034,1.53515449298,1.33845647564,1.25478261757,1.17076614169,1.14019750508,1.08065608233,1.07045563174,1.62517986645,1.5392563945,1.3444542347,1.25681461373,1.17385267072,1.14129676139,1.08209402521,1.07100890193,1.63646927855,1.5574739778,1.35665429731,1.26303275033,1.17723806943,1.14449852342,1.08129824857,1.07207522331,1.6387785881,1.56161376055,1.34397252328,1.26284237788,1.18029784584,1.14545105553,1.08198245999,1.07193870442,0.0535446078883,0.0273121125688,0.0278539794215,0.0123536266829,0.014883671585,0.00634742437335,0.00748182006002,0.00281490879709,0.0623003808032,0.0297547418815,0.0307856477051,0.0137497499224,0.012560374632,0.00631712637636,0.00603709396845,0.00313434187624,1.5e-07,1.5e-07
12,1.5491016,1.53674405,1.3225135,1.276869,1.19650339,1.13719305,1.09091415,1.07013035,1.59025693747,1.53238453294,1.32487982902,1.25349728058,1.16394054161,1.13949056625,1.077482791,1.07010149496,1.62262608754,1.55572881973,1.3526596208,1.26285480753,1.17653148128,1.14453155888,1.08236920343,1.07200542567,1.61442942194,1.5350687888,1.33832286081,1.25474181452,1.17069872714,1.14017505266,1.08062424116,1.07044434838,1.62489775022,1.53916513435,1.34429879762,1.25677115214,1.17377421864,1.14127284927,1.08205697978,1.07099688485,1.63012151848,1.55725781127,1.3563392589,1.26290504248,1.17711653316,1.14446288443,1.0811762169,1.07204917404,1.63445136065,1.56127970738,1.34381795303,1.26269893005,1.17900801814,1.14540233398,1.08194516782,1.07191252781,0.0516255190165,0.0262606517227,0.0270023273655,0.0119143261416,0.0142631296356,0.00610474256441,0.00713916550184,0.00272370429229,0.0488697739065,0.031007727492,0.031166151343,0.0119733459669,0.0166487955083,0.00662990152767,0.00827567573357,0.00328766615057,1.63e-07,1.63e-07
13,1.68046545,1.59977325,1.33960425,1.25276825,1.19035675,1.1510284,1.08149075,1.0700378,1.59008723455,1.53230923652,1.32478642383,1.25346142785,1.16389340758,1.13947083776,1.07746051416,1.07009158033,1.62230465727,1.55555359156,1.35245769375,1.26274423091,1.17643763423,1.14449815869,1.08229772911,1.07198329615,1.6142056286,1.53498970288,1.33819963363,1.25470416237,1.17063655363,1.14015433407,1.08059487543,1.07043393634,1.62463762275,1.53908092455,1.34415547566,1.2567310482,1.17370188129,1.14125078449,1.08202282176,1.07098579617,1.62558046984,1.55705889654,1.35605001566,1.26278787399,1.17700475477,1.14443002434,1.08107038128,1.07202523047,1.63146503323,1.56097355399,1.34367542786,1.26256784679,1.17801273468,1.1453574873,1.08191097834,1.07188852765,0.0500263033446,0.0253908874373,0.0262801709854,0.0115467144963,0.0137528451938,0.00590376011696,0.00686128518728,0.00264711077033,0.0444628153081,0.0303984005334,0.0335664822158,0.013333928038,0.0138908719737,0.00718547117604,0.00905919730698,0.00314684216706,1.75e-07,1.75e-07
14,1.654833415,1.5650299,1.3558452,1.24329765,1.17232385,1.1426598,1.06666225,1.07113615,1.58990349943,1.53222768925,1.32468529528,1.25342259876,1.16384237619,1.13944947149,1.07743639533,1.07008084263,1.62195715355,1.55536421144,1.35223938915,1.26262504247,1.17633615404,1.14446201756,1.08222073333,1.07195940031,1.61396340111,1.53490405422,1.33806625607,1.25466338575,1.17056925879,1.14013189619,1.08056309081,1.07042266029,1.62435612521,1.53898973257,1.34400037946,1.25668761907,1.17362360126,1.14122689023,1.08198585757,1.07097378807,1.62175214005,1.55684407792,1.35573834649,1.26266171005,1.17688410172,1.14439446639,1.0809625006,1.07199940122,1.62902452472,1.56064425119,1.34352119454,1.26242726014,1.17710879131,1.14530904022,1.08187409205,1.07186270173,0.048451268176,0.024539847182,0.0255581060603,0.0111833946802,0.0132561952942,0.00570690219658,0.00659409728301,0.00257115729626,0.0755994545788,0.0289908046859,0.035608426399,0.0116101550853,0.0146390513747,0.00688430524246,0.00867266545344,0.00191502093992,1.88e-07,1.88e-07
15,1.58659565,1.570479,1.36526793,1.2668881,1.1929237,1.14319545,1.0948895,1.07588095,1.58973399897,1.53215243687,1.32459200153,1.253386767,1.16379529839,1.13942975454,1.07741414507,1.07007093381,1.62163703644,1.55518981323,1.35203829111,1.262515575,1.17624265261,1.14442869558,1.08215005862,1.07193741405,1.61374000494,1.53482501952,1.33794324759,1.25462575798,1.17050719562,1.14011119102,1.0805337772,1.070412255,1.62409656618,1.5389055855,1.34385737068,1.256647545,1.17355142198,1.14120484189,1.08195177418,1.07096270764,1.61899325697,1.55664640152,1.35545218814,1.2625459545,1.17677313352,1.14436168094,1.08086867473,1.07197565932,1.62731008471,1.56034244015,1.34337898034,1.26229878052,1.17640756219,1.14526444545,1.08184013534,1.07183902136,0.0471219135253,0.0238257591133,0.0249404804544,0.0108758358643,0.0128414883244,0.00554157300688,0.00637339023358,0.00250665606018,0.072840499546,0.0268596798507,0.0328538976629,0.0148878304841,0.0150188211351,0.00709079762312,0.00702988444814,0.00312989411343,2e-07,2e-07
16,1.6848702,1.5805269,1.36374615,1.2894718,1.15400235,1.1530913,1.0812581,1.06795285,1.58938118463,1.53199572891,1.32439781108,1.2533121498,1.16369730619,1.13938869534,1.07736783128,1.07005029936,1.62097213872,1.55482775445,1.35162060811,1.2622892055,1.17604838818,1.14435939487,1.08200403559,1.07189182805,1.61327520695,1.53466044279,1.33768731619,1.25454740437,1.17037806699,1.1400680759,1.0804727873,1.07039058769,1.62355669288,1.53873037439,1.34355991765,1.25656410275,1.17340129172,1.14115893282,1.08188088199,1.07093963597,1.61493456472,1.55623646828,1.35486071079,1.26230694144,1.17654318465,1.14429349254,1.0806890855,1.07192650404,1.62484210716,1.55972024725,1.34308317742,1.26203502709,1.17526601014,1.14517192506,1.08176958163,1.07179016999,0.0446695132568,0.0225182185914,0.0237819112258,0.0103064571778,0.0120869079712,0.00523850139574,0.00597719085917,0.00238672790698,0.0339571418508,0.0231138554463,0.0177437172748,0.00850663539365,0.0103285808984,0.00368235920502,0.00656948498338,0.00155695937468,2.25e-07,2.25e-07
