,Gfit,NRfit,NRres,NTRfit,NTRres,NTfit,NTres,Nfit,Nres,Tfit,Tres,delta_t,g(t),std_err,std_err_fit
7,1.25015927205,1.25310524669,0.321261635579,1.26221981573,0.935932785703,1.26159320733,0.893678316518,1.25244670052,0.276858820031,1.25015925969,0.122599042587,1e-07,1.2483413,0.051157769,0.0148284982235
8,1.25012246603,1.25306487799,0.889200931672,1.262128115,1.53353502063,1.26151138096,1.48969251822,1.25240726118,0.842457752807,1.25012245368,0.68002504288,1.13e-07,1.2405571,0.071382691,0.0140661785587
9,1.25008850076,1.2530276262,-1.72312325746,1.26204369703,-1.05313970132,1.261436004,-1.09829415746,1.2523708671,-1.77191769666,1.25008848841,-1.94151954923,1.25e-07,1.27621605,0.052816844,0.0134572745353
10,1.25005171535,1.2529872841,-0.990032792276,1.26195249172,-0.293896891949,1.26135451306,-0.340325832921,1.2523314526,-1.04094749608,1.250051703,-1.21796525688,1.38e-07,1.26573745,0.044983185,0.0128786489678
11,1.25001776908,1.25295005965,-1.40350578721,1.26186852812,-0.684566769191,1.2612794447,-0.732050833138,1.25229508145,-1.45629506954,1.25001775674,-1.63987394412,1.5e-07,1.27036065,0.061490751,0.0124051567086
12,1.24998100425,1.25290974558,-2.00562630825,1.26177781394,-1.26327808776,1.26119828694,-1.3117869952,1.25225569177,-2.06036684624,1.24998099191,-2.25078075262,1.63e-07,1.276869,0.053546431,0.0119460805123
13,1.24994707698,1.25287254761,0.00900894309413,1.26169430167,0.771884654961,1.2611235251,0.72252932671,1.25221934351,-0.0474671425727,1.24994706464,-0.24396433784,1.75e-07,1.25276825,0.059631139,0.0115639252098
14,1.24991033271,1.25283226143,0.852211878248,1.26160407262,1.63626131119,1.26104269829,1.58608766665,1.25217997863,0.793920177556,1.24991032038,0.591053614588,1.88e-07,1.24329765,0.051922192,0.0111879366226
15,1.24987642441,1.25279508732,-1.29640674155,1.26152100886,-0.493714088417,1.26096824092,-0.544559252249,1.25214365325,-1.35632027486,1.24987641208,-1.56488050178,2e-07,1.2668881,0.066580402,0.0108709181921
16,1.24980581135,1.25271768182,-3.57291003063,1.26134864104,-2.73387897496,1.26081358791,-2.78588868597,1.25206801061,-3.63605354523,1.24980579903,-3.85596501854,2.25e-07,1.2894718,0.03804283,0.0102869192997
17,1.24973523776,1.25264032873,-1.34470599123,1.26117718989,-0.47233585856,1.26065956185,-0.525227698363,1.25199241555,-1.41090253205,1.24973522545,-1.64155935915,2.5e-07,1.2657994,0.052690804,0.00978592364561
18,1.24966470361,1.25256302877,-1.89810556623,1.26100664903,-0.995025220155,1.26050615854,-1.04855082252,1.25191686802,-1.96720170773,1.24966469131,-2.20807889348,2.75e-07,1.27031,0.052168994,0.00934989630578
19,1.24959420887,1.25248578117,0.274140849701,1.26083700945,1.20559683051,1.26035337382,1.15165843522,1.25184136797,0.202280121343,1.24959419658,-0.0483559604581,3e-07,1.25002775,0.032336236,0.00896587347683
20,1.2495237535,1.25240858602,-1.35150539029,1.26066826292,-0.393769122955,1.26020120355,-0.44792211036,1.25176591537,-1.42601052958,1.24952374122,-1.68599507579,3.25e-07,1.2640642,0.051311924,0.00862425934271
21,1.24945333747,1.25233144312,0.551226027092,1.26050040348,1.53334562991,1.26004964364,1.47915677511,1.25169051015,0.474184505365,1.2494533252,0.205220162905,3.5e-07,1.24774635,0.048923172,0.00831777526843
22,1.24938296075,1.25225435277,-1.39648264371,1.2603334222,-0.391710041108,1.25989869,-0.445772413186,1.25161515228,-1.47596263006,1.24938294848,-1.753572824,3.75e-07,1.26348305,0.044573591,0.00804078469065
23,1.2493126233,1.25217731398,-1.63933883234,1.26016731203,-0.613501216682,1.2597483386,-0.667289160191,1.25153984171,-1.72116782561,1.24931261104,-2.00711918925,4e-07,1.26494575,0.033905107,0.00778884434914
24,1.2491720661,1.25202338825,-0.420309942059,1.2598376732,0.643369059385,1.25944942642,0.590525137994,1.25138936227,-0.50659620172,1.24917205386,-0.808412208467,4.5e-07,1.2551111,0.031403055,0.00734655671523
25,1.24903166561,1.25186967747,0.517325156014,1.25951143151,1.61377685286,1.2591528753,1.56233474348,1.25123907148,0.426862958822,1.24903165338,0.110142830805,5e-07,1.248264,0.024677183,0.00696961733063
26,1.24889142155,1.25171616888,-0.589049594996,1.25918852829,0.535741935461,1.2588586539,0.486091032079,1.25108896895,-0.683440946299,1.24889140935,-1.01422864819,5.5e-07,1.25562935,0.026138535,0.00664341385493
27,1.24875133368,1.25156286525,0.7064206715,1.25886890604,1.85562948811,1.25856673128,1.80810270671,1.25093905432,0.608317945042,1.24875132149,0.264201574326,6e-07,1.24707165,0.027463984,0.00635753778751
28,1.24861140173,1.25140976611,-1.46053384048,1.25855250953,-0.290409602935,1.25827707698,-0.335527051432,1.25078932723,-1.56215320447,1.24861138956,-1.91893800606,6.5e-07,1.26032525,0.024455274,0.00610434542649
29,1.24847162544,1.25125687064,-1.24160434259,1.25823928475,-0.0537138003537,1.25798966094,-0.0961775187217,1.25063978731,-1.34656450777,1.24847161329,-1.71542208577,7e-07,1.258555,0.027509153,0.00587807910205
