,C,C_stderr,D,F,F_stderr,a,chisq,fit,lambdaem,lambdaex,n,r0,r0_stderr,tf,tf_stderr,v,w0,w0_stderr,wxy,wxy_stderr,wz,wz_stderr
0,0.0788456855854,282.757544512,389.4,,,,1486.07925834,fcs,,,,,,,,290.158599544,,,0.271046385929,0.00293872255129,709.289279302,2534335.13088
1,-0.0627015138659,0.0,389.4,0.02,0.0,,1486.06951036,fcs_t,,,,,,1e-09,0.0,290.158599544,,,-0.271046355063,0.0,-891.916710012,0.0
2,9.09493274465,0.47262387746,389.4,,,0.522,1377.15050871,fcs_n,0.519,0.488,1.33,0.197280710537,0.00593381277509,,,2.25240041307,0.159559162125,0.00465711124468,,,,
3,4.08796657062,0.434781470348,389.4,0.359697267022,0.0280818593463,0.522,842.05558493,fcs_nt,0.519,0.488,1.33,0.392074832624,0.0290162366061,9.99999999998e-05,4.26450348337e-06,8.29788737936,0.204486847305,0.00776195266943,,,,
4,7.12311827168,0.363515500908,389.4,,,0.522,1608.44773718,fcs_nr,0.519,0.488,1.33,0.227476584523,0.00670459136186,,,1.79729385921,0.154127074505,0.00477365252821,,,,
5,1.99284983112,0.316438571873,389.4,0.336808390449,0.0319655276749,0.522,821.133002043,fcs_ntr,0.519,0.488,1.33,0.554079351925,0.0226768145081,9.99999999969e-05,4.16911246828e-07,8.47275692027,0.204585163333,0.0128277909446,,,,
