,Gfit,NRfit,NRres,NTRfit,NTRres,NTfit,NTres,Nfit,Nres,Tfit,Tres,delta_t,g(t),std_err,std_err_fit
35,1.13781764968,1.13918731825,1.39484257271,1.14191697524,2.59537461888,1.1418398496,2.56145397987,1.13887979233,1.25959082886,1.1378176499,0.792450304621,1.2e-06,1.13601585,0.007501117,0.00227370846479
36,1.13765937356,1.13901559488,-0.8273667062,1.14163839557,0.373591151667,1.14157926037,0.346513682143,1.13871153413,-0.966592048654,1.13765937376,-1.44836621346,1.3e-06,1.1408225,0.01209628,0.00218392637518
37,1.13750145623,1.1388443272,-0.555999361605,1.14136335649,0.641307388053,1.14132118234,0.621261834443,1.13854370048,-0.698887191079,1.13750145642,-1.19426975568,1.4e-06,1.1400141,0.007450465,0.00210391539406
38,1.13734389648,1.13867351622,-0.10220662431,1.14109177915,1.08786935155,1.14106556883,1.07497074191,1.13837628971,-0.248476255899,1.13734389664,-0.756536611292,1.5e-06,1.1388812,0.010455497,0.00203202631213
39,1.13718669308,1.13850315334,0.448201239355,1.14082357276,1.62789195678,1.14081237416,1.62219864692,1.13820930016,0.298809169952,1.13718669323,-0.221078417333,1.6e-06,1.13762155,0.007920181,0.0019669749872
40,1.13687335054,1.13816377601,-1.44556273457,1.14029694677,-0.294684597387,1.1403130633,-0.285989493932,1.13787657815,-1.60050872721,1.13687335066,-2.14176400967,1.8e-06,1.14084315,0.007758961,0.00185351807097
41,1.13656141903,1.13782618867,-1.93041181522,1.13978283579,-0.817118971106,1.13982290292,-0.794321611062,1.13754552136,-2.09010412555,1.13656141911,-2.6500371473,2e-06,1.14121895,0.009030425,0.00175753379826
42,1.13625088902,1.13749036133,-0.523050390459,1.13928063562,0.54579382178,1.13934156047,0.582167620192,1.13721611683,-0.686780363552,1.13625088907,-1.26304712227,2.2e-06,1.13836645,0.008319083,0.00167496513737
43,1.13594175111,1.13715628793,-1.37153294841,1.13878977378,-0.352488952182,1.13886871709,-0.303240538497,1.13688835177,-1.53868213297,1.13594175113,-2.12921385587,2.4e-06,1.1393548,0.007025839,0.00160296150591
44,1.13563399595,1.13682394836,-2.3883500874,1.13830970652,-1.42322805532,1.13840406705,-1.3619332364,1.13656221349,-2.55836658028,1.13563399594,-3.16131854565,2.6e-06,1.1405007,0.005991987,0.00153945354674
45,1.13532761429,1.136493354,-1.7196385551,1.13783991758,-0.811574742688,1.13794731717,-0.739149262194,1.13623768946,-1.89204575884,1.13532761425,-2.50575912184,2.8e-06,1.1390434,0.007277662,0.00148289782325
46,1.13502259695,1.13616441003,-0.871955680132,1.1373799325,-0.0231946868844,1.1374981863,0.0593780577806,1.13591476727,-1.04627146096,1.13502259688,-1.66924405021,3e-06,1.13741315,0.007299606,0.00143211660413
47,1.13471893485,1.13583718258,-1.2707962931,1.13692927922,-0.482956216379,1.13705640483,-0.391247799935,1.13559343463,-1.44663449012,1.13471893475,-2.07749798298,3.2e-06,1.13759875,0.006862776,0.00138619352786
48,1.13411564039,1.13518773299,0.683666694357,1.13605426855,1.34708833811,1.13619386633,1.45396447468,1.13495548956,0.50586256379,1.13411564023,-0.137125782848,3.6e-06,1.13429475,0.005773487,0.00130616418801
49,1.13351765979,1.134544888,0.13571451796,1.13521167715,0.674088790522,1.13535775725,0.792035430917,1.13432375857,-0.0428262186927,1.13351765957,-0.693678439819,4e-06,1.1343768,0.003289362,0.00123852698079
50,1.13292492315,1.13390851225,0.458711428972,1.13439862719,0.873925745488,1.1345462886,0.999020703528,1.13369814794,0.280497689757,1.13292492288,-0.374557957313,4.4e-06,1.13336705,0.004969064,0.0011803945514
51,1.13233736182,1.13327851395,-0.219198795273,1.13361254167,0.076470386634,1.13375781396,0.205059484438,1.13307856589,-0.396183194161,1.13233736149,-1.05226627039,4.8e-06,1.13352615,0.004596748,0.00112974026463
52,1.13175490832,1.13265478173,-0.162170060367,1.13285109439,0.0187489566396,1.1329908178,0.147515111554,1.13246492251,-0.33713890362,1.13175490794,-0.991472505302,5.2e-06,1.13283075,0.006010464,0.0010850942773
53,1.13117749635,1.13203722564,0.350619675872,1.13211223606,0.422376534103,1.13224390472,0.54833171916,1.13185712969,0.178339969512,1.13117749592,-0.471801667386,5.6e-06,1.1316707,0.004529734,0.00104536123642
54,1.13060506076,1.13142573925,-1.53813450405,1.13139407051,-1.56949599646,1.13151578956,-1.44894699201,1.13125510114,-1.707129498,1.13060506027,-2.35092084695,6e-06,1.1329788,0.004940767,0.00100970597775
55,1.1300375375,1.13082022995,0.677179410156,1.13069494481,0.54900896107,1.13080528837,0.661894801436,1.13065875228,0.511982559674,1.13003753696,-0.123544483601,6.4e-06,1.1301583,0.005119126,0.000977479150725
56,1.12891697726,1.1296267661,0.0142345573105,1.12934791481,-0.288416790624,1.1294328491,-0.1962330087,1.1294827637,-0.142057987293,1.12891697662,-0.756136407307,7.2e-06,1.12961365,0.003456221,0.000921358257995
57,1.12781532476,1.12845613495,0.240894545418,1.1280608434,-0.211399690861,1.12811884115,-0.145038297032,1.12832852035,0.0948779994671,1.12781532403,-0.492323577434,8e-06,1.1282456,0.003693278,0.000873968166464
58,1.12673210558,1.12730761323,-0.294607860636,1.12682538561,-0.873325581996,1.12685667397,-0.835776604284,1.12719540366,-0.429269182496,1.12673210476,-0.985270380971,8.8e-06,1.1275531,0.003967052,0.000833268152174
59,1.12566686102,1.12618056399,0.708378422432,1.12563476714,0.0242748484502,1.12564073154,0.0317506547568,1.12608281887,0.58586476863,1.1256668601,0.0645012979335,9.6e-06,1.1256154,0.00397804,0.000797827243025
60,1.12461914746,1.12507436029,0.449068926825,1.12448347606,-0.321707802749,1.12446622021,-0.344217141264,1.12499019388,0.339278622232,1.12461914646,-0.144731981968,1.04e-05,1.1247301,0.003788585,0.000766608523429
61,1.12358853578,1.12398838762,0.807397640219,1.12336701368,-0.0336152968039,1.12332904074,-0.0850106473429,1.12391697816,0.710746904692,1.12358853471,0.266208495695,1.12e-05,1.12339185,0.003077843,0.000738839880573
62,1.12257461076,1.12292206669,0.593006313116,1.12228168803,-0.303966845081,1.12222568054,-0.382416066108,1.1228626417,0.509770086918,1.12257460961,0.106326962985,1.2e-05,1.1224987,0.003773612,0.000713933034267
63,1.12157697048,1.12187484464,1.27163092969,1.12122446421,0.331000845962,1.12115312284,0.227821518986,1.12182667411,1.20196265197,1.12157696926,0.840821506042,1.28e-05,1.1209956,0.00305122,0.000691430892171
64,1.1196290001,1.11983556877,1.06293741767,1.11918469024,0.0650657261948,1.11909038059,-0.0795217055364,1.11980789629,1.02051153692,1.11962899874,0.746242247494,1.44e-05,1.11914225,0.002332361,0.000652267289053
65,1.11774165657,1.11786652193,1.24733415899,1.11723219557,0.222935057278,1.11712397814,0.0481705973246,1.11785691955,1.2318256172,1.11774165509,1.04568166947,1.6e-05,1.11709415,0.002749406,0.000619218772338
66,1.11591215371,1.11596397064,-1.15363596626,1.11535599504,-2.18261858197,1.11524121646,-2.37687795582,1.11597027863,-1.1429616065,1.11591215211,-1.24133804163,1.76e-05,1.1166456,0.002651913,0.000590852187284
67,1.11413787345,1.11412443746,2.81171214143,1.11354806925,1.79368558023,1.11343237831,1.58934364832,1.11414474561,2.84757972565,1.11413787175,2.83543958225,1.92e-05,1.11253255,0.0026841,0.000566163468636
68,1.11241635341,1.11234472067,2.04852978601,1.11180234212,1.0522872424,1.11168990573,0.845764277366,1.11237730954,2.10838639174,1.11241635161,2.18009977088,2.08e-05,1.11122945,0.00215343,0.000544425606923
69,1.11074527544,1.11062181404,0.498603739529,1.11011408097,-0.468330117168,1.11000781345,-0.670706810838,1.11066515825,0.581145744823,1.11074527355,0.733718907685,2.24e-05,1.11036,0.002037428,0.000525097624601
70,1.10912245524,1.10895291921,0.860474264323,1.10847942604,-0.0720289274213,1.10838126974,-0.265338428545,1.10900566197,0.964342683067,1.10912245328,1.19435299188,2.4e-05,1.108516,0.002968519,0.000507767600227
71,1.10754583284,1.1073354122,1.76516248266,1.10689515664,0.87054058104,1.10680629624,0.689972448733,1.10739635854,1.88900422417,1.1075458308,2.19273914575,2.56e-05,1.10646675,0.002396667,0.000492115650909
72,1.1045235115,1.10424511455,-0.463626788683,1.10386698572,-1.27701207594,1.10379817961,-1.42501869459,1.10431924089,-0.304180564411,1.10452350934,0.135215563863,2.88e-05,1.10446065,0.001637099,0.000464885405947
73,1.10166400417,1.10133315146,0.721409773333,1.10101085773,-0.00790253782134,1.1009618825,-0.118726857203,1.10141698386,0.911105936947,1.10166400191,1.47007515588,3.2e-05,1.10101435,0.002087495,0.000441917724578
74,1.09895450409,1.09858399898,0.00331926732798,1.09831134209,-0.642469117335,1.09828061148,-0.715253983269,1.09867471416,0.2181706098,1.09895450175,0.880842890109,3.52e-05,1.0985826,0.002075039,0.000422211589739
75,1.09638351335,1.09598389096,0.315485238424,1.09575520474,-0.249083387853,1.09574061027,-0.285113230716,1.09607922887,0.550845460746,1.09638351095,1.30203720559,3.84e-05,1.0958561,0.00278513,0.000405066181727
76,1.0939406798,1.09352062298,-0.819988147237,1.09333086804,-1.30657806703,1.09333019522,-1.30830335197,1.09361876433,-0.56833394827,1.09394067735,0.257138984276,4.16e-05,1.0938404,0.00197792,0.000389974369867
77,1.09161665784,1.09118332457,0.617903943629,1.09102804224,0.205524883511,1.09103919997,0.235155635911,1.09128280274,0.882073594613,1.09161665536,1.76866202123,4.48e-05,1.09095065,0.00218184,0.000376558993468
78,1.08940298896,1.08896226483,0.255855036141,1.08883753953,-0.0863034994228,1.08885863703,-0.028428063427,1.08906190947,0.529196162312,1.08940298646,1.46485136217,4.8e-05,1.088869,0.002014327,0.000364533004053
79,1.08729199896,1.08684873558,0.29331666177,1.08675111601,0.0172928178455,1.08678047752,0.100311483687,1.08694759534,0.572831417593,1.08729199644,1.54661431398,5.12e-05,1.086745,0.001758163,0.000353673585051
80,1.08335075891,1.08291348605,0.840205577214,1.08286142174,0.684682041972,1.08290316405,0.809365749181,1.08300879074,1.12487115369,1.08335075639,2.14631810484,5.76e-05,1.0826322,0.001543698,0.00033478566982
81,1.07974413496,1.0793235783,0.181055344086,1.07930748188,0.130565235072,1.07935724152,0.286620657831,1.07941334612,0.462575006249,1.07974413247,1.49998233164,6.4e-05,1.07926585,0.001198048,0.000318858816963
82,1.0764312695,1.07603421864,2.01074019763,1.07604667991,2.0515615575,1.07610126036,2.23039846675,1.07611740795,2.28330727778,1.07643126706,3.31169046315,7.04e-05,1.07542055,0.001605477,0.000305196747173
83,1.07337769645,1.07300833516,-0.340122738595,1.07304346024,-0.22037867261,1.07310051058,-0.0258748826906,1.07308438519,-0.0808517594028,1.07337769407,0.919137079995,7.68e-05,1.0731081,0.001366545,0.000293312230011
84,1.07055413846,1.07021483009,0.194209420661,1.07026786437,0.381698019881,1.07032567941,0.586097736519,1.07028349124,0.436945374458,1.07055413615,1.39378558919,8.32e-05,1.0701599,0.001193707,0.000282852840671
85,1.06793556591,1.06762734161,-0.314216176172,1.06769452274,-0.0686412478819,1.06775182883,0.140844100775,1.06768862619,-0.0901963681097,1.06793556369,0.812496440844,8.96e-05,1.0677133,0.001378214,0.00027355656949
86,1.06550045354,1.06522345063,0.447242070326,1.06530173073,0.742507017887,1.06535760111,0.953160527771,1.06527750955,0.651183534798,1.06550045141,1.49176296854,9.6e-05,1.0651048,0.001219459,0.000265224068707
87,1.06323018784,1.06298391143,0.524693048259,1.06307079026,0.861814927138,1.06312459317,1.07059561368,1.063031,0.707409974532,1.06323018581,1.48034492345,0.0001024,1.0628487,0.001188076,0.000257700639813
88,1.05912153446,1.05893371136,-0.43184500694,1.059032167,-0.0293642897433,1.05908050808,0.168255335697,1.05896780776,-0.292466573234,1.05912153261,0.335964795086,0.0001152,1.05903935,0.000979533,0.000244616797656
89,1.05550294787,1.05536822594,0.847773404933,1.05547265239,1.29482336832,1.05551480233,1.47527073639,1.05539073642,0.944134436849,1.05550294622,1.42451378966,0.000128,1.0551702,0.000767562,0.000233585826065
90,1.05229175857,1.05220418833,-0.643436270956,1.05231096907,-0.167009370838,1.05234658884,-0.00808101615928,1.0522165238,-0.588405416797,1.05229175711,-0.252729282121,0.0001408,1.0523484,0.000924778,0.000224124716403
91,1.04942290046,1.04937687791,-1.37344415458,1.04948323029,-0.880841178585,1.0495123853,-0.745798982607,1.04938006412,-1.35869337995,1.04942289918,-1.16028693678,0.0001536,1.0496734,0.00087993,0.000215895568731
92,1.04684446212,1.04683393418,-0.896050203556,1.04693868714,-0.394015210741,1.04696164488,-0.283987423834,1.04682968287,-0.916431516808,1.04684446103,-0.845605354074,0.0001664,1.0470209,0.000924494,0.000208654025583
93,1.04451452239,1.04453472214,-1.1654558733,1.04463647469,-0.662280381863,1.04465360276,-0.577579535746,1.04452382144,-1.21936726142,1.04451452147,-1.26535688744,0.0001792,1.0447704,0.000792401,0.000202218451804
94,1.04239885742,1.04244529953,-0.00432397118216,1.04254331033,0.494578749134,1.04255500619,0.55411461109,1.04242866211,-0.0890192538607,1.04239885666,-0.240738906429,0.000192,1.04244615,0.000926223,0.000196450671701
95,1.04046925151,1.04053795677,-1.93701948758,1.04063176521,-1.44650580088,1.04063845118,-1.41154526905,1.04051639528,-2.04976785577,1.04046925091,-2.29628265477,0.0002048,1.0409084,0.000900339,0.000191243470271
96,1.03707812278,1.03718133558,-0.297568607788,1.03726606308,0.167480247996,1.03726396692,0.155974832982,1.03715194794,-0.458875143757,1.03707812246,-0.864088364936,0.0002304,1.03723555,0.000725309,0.000182189122072
97,1.0341945843,1.03432164515,-0.716982761831,1.03439710216,-0.28470830352,1.03438777194,-0.338159139154,1.03428659263,-0.917793773181,1.03419458424,-1.44488991655,0.000256,1.0344468,0.000791045,0.000174557043973
98,1.03171281476,1.03185568795,-0.818461214451,1.0319221808,-0.422701654919,1.03190695223,-0.513341147969,1.03181661872,-1.05100032022,1.03171281492,-1.66883345308,0.0002816,1.0319932,0.000591812,0.000168012583746
99,1.0295544927,1.02970715037,-1.02389005876,1.02976516586,-0.66648008168,1.02974522141,-0.789350018659,1.0296653269,-1.28154876676,1.02955449307,-1.96435209143,0.0003072,1.02987335,0.00067813,0.000162321643699
100,1.02766040862,1.02781829152,-0.0245271414906,1.02786846869,0.294432861324,1.02784480249,0.143994542752,1.0277747385,-0.301379520777,1.02766040916,-1.02813347931,0.0003328,1.02782215,0.000697667,0.000157314939304
101,1.02598497057,1.02614470449,0.817407684134,1.02618767225,1.09848855177,1.02616111698,0.924773254343,1.02610019099,0.526216790669,1.02598497128,-0.227509620692,0.0003584,1.02601975,0.000446882,0.000152866640841
102,1.02449250228,1.02465158524,0.741095261735,1.0246879801,0.985552716337,1.02465920807,0.792297534018,1.02460670901,0.439673255949,1.02449250313,-0.32742096852,0.000384,1.02454125,0.000863838,0.000148881025979
103,1.02315468652,1.02331126057,-0.376089543372,1.02334165337,-0.166891481883,1.02331127014,-0.376021632822,1.02326650413,-0.684149637932,1.0231546875,-1.4537915438,0.0004096,1.0233659,0.000993457,0.000145283820116
104,1.02085621894,1.02100404723,0.885745670549,1.02102397991,1.02911656251,1.02099186094,0.79809767349,1.02096063178,0.573478795083,1.02085622013,-0.177511505563,0.0004608,1.0208809,0.000449119,0.000139031781891
105,1.01895308582,1.01908935565,0.970394898242,1.01910071641,1.05532939826,1.0190682077,0.812301322419,1.01904825294,0.663123850538,1.0189530872,-0.0483134746007,0.000512,1.01895955,0.000401033,0.000133765262167
106,1.01735180738,1.01747539865,-0.410452414245,1.0174797004,-0.377165883206,1.0174476919,-0.624809247685,1.01743711872,-0.706611857582,1.0173518089,-1.3666357182,0.0005632,1.01752845,0.000596164,0.000129252402028
107,1.01598620732,1.01609693607,-0.353979456447,1.01609533125,-0.366778795084,1.01606450209,-0.612760710905,1.01606174518,-0.634757723239,1.01598620896,-1.23745034725,0.0006144,1.0161413,0.000508452,0.000125330999804
108,1.01480812341,1.01490623309,-1.06878583056,1.01489965183,-1.122776101,1.01487057819,-1.36131198421,1.01487434715,-1.33038937991,1.01480812514,-1.87370909424,0.0006656,1.0150365,0.000592679,0.000121883753716
109,1.01378166905,1.0138676428,-1.84394202458,1.01385698117,-1.93369912213,1.01382999926,-2.1607746725,1.01383922928,-2.08309629165,1.01378167086,-2.56749760582,0.0007168,1.01408675,0.000517371,0.000118823467234
110,1.01287955701,1.01295418891,-0.707349873267,1.01294019508,-0.827892546592,1.01291537629,-1.04169320424,1.01292918605,-0.922729527141,1.01287955889,-1.35023950719,0.000768,1.0130363,0.000508527,0.000116083803247
111,1.0120806696,1.01214488772,-1.85641200879,1.01212812384,-2.00395722137,1.01210546032,-2.20343667427,1.0121231175,-2.04802193054,1.01208067153,-2.4216207952,0.0008192,1.0123558,0.00052179,0.00011361328526
112,1.01072954815,1.01077566594,1.33697530005,1.01075468692,1.14508723513,1.01073617116,0.975723196011,1.01075978861,1.19175244656,1.01072955015,0.915162353699,0.0009216,1.0106295,0.000379779,0.000109325227477
113,1.00963132203,1.0096625392,-1.08978089884,1.00963842537,-1.31786473846,1.00962408745,-1.45348636006,1.00965192603,-1.19016264986,1.00963132408,-1.38503367594,0.001024,1.00977775,0.000573124,0.000105719979354
114,1.0087217664,1.00874052012,-0.988735788844,1.0087141331,-1.24581895828,1.0087040755,-1.34381117048,1.00873488931,-1.04358930164,1.00872176847,-1.17142502679,0.0011264,1.008842,0.000450338,0.000102636819644
115,1.00795666468,1.00796501117,-1.16832502241,1.00793722674,-1.44626328312,1.00793118369,-1.50671600577,1.0079640678,-1.17775417422,1.00795666676,-1.2517898155,0.0012288,1.0080818,0.000455614,9.99633070417e-05
116,1.00730458325,1.00730457497,0.569301845105,1.0072760096,0.276686323968,1.0072733972,0.249924904256,1.00730768675,0.601187021859,1.00730458534,0.569418054481,0.0013312,1.007249,0.000350954,9.76181236967e-05
117,1.00674256592,1.00673603882,-0.253419969588,1.00670707563,-0.556561809702,1.00670730425,-0.554168850821,1.00674250625,-0.185719081396,1.006742568,-0.185070819246,0.0014336,1.00676025,0.000461437,9.55408216641e-05
118,1.00625345853,1.00624190905,0.340589790832,1.00621278615,0.0297394291951,1.00621539442,0.0575801787138,1.00625114067,0.439136307348,1.00625346059,0.463901202122,0.001536,1.00621,0.000508846,9.36854143982e-05
119,1.00582418644,1.00580880141,0.0478250405035,1.00577967327,-0.268721390211,1.00578431434,-0.21828391296,1.00582032837,0.173103899416,1.00582418848,0.215056204501,0.0016384,1.0058044,0.000376558,9.20162184663e-05
120,1.00510675069,1.00508620977,0.315373688169,1.00505731444,-0.0088136645515,1.00506541901,0.082116629936,1.00510139465,0.485750484935,1.00510675268,0.545867639422,0.0018432,1.0050581,0.000274224,8.91293969793e-05
121,1.00453192541,1.00450832613,1.92730714561,1.00447981968,1.59857567261,1.00449103965,1.72796550596,1.00452649286,2.13681542038,1.00453192734,2.19948832503,0.002048,1.0043412,0.000421833,8.67144919628e-05
122,1.00406185901,1.00403631032,1.77072350824,1.00400833927,1.44033875435,1.00402254976,1.60819210273,1.00405720769,2.01756934126,1.00406186087,2.07253442172,0.0022528,1.0038864,0.000473795,8.46601327084e-05
123,1.00367093071,1.00364424679,1.62925267835,1.00361717045,1.30259983748,1.00363384284,1.50374237504,1.00366755727,1.91048712724,1.00367093252,1.95120945083,0.0024576,1.0035092,0.000435681,8.28884238931e-05
124,1.00334118893,1.00331425982,0.989134860126,1.00328825806,0.669486296554,1.0033066616,0.895732338467,1.00333935917,1.29770362424,1.00334119067,1.32022131248,0.0026624,1.0032338,0.00050227,8.1343048631e-05
125,1.00305968935,1.00303328496,0.589311611848,1.00300837637,0.277891572017,1.00302786941,0.521608938133,1.00305952228,0.917358061501,1.00305969103,0.91946974491,0.002867199,1.00298615,0.000399743,7.99821643388e-05
126,1.00281686326,1.00279154114,1.28456994875,1.00276771224,0.982079245987,1.00278777737,1.23679712161,1.00281838554,1.62535417651,1.00281686488,1.60605189738,0.003071999,1.00269035,0.000452463,7.87739330459e-05
127,1.00260549403,1.00258163888,3.35855370435,1.00255882585,3.06493212719,1.00257909479,3.32581490966,1.00260867526,3.70654684414,1.00260549559,3.665622923,0.003276799,1.0023207,0.000399479,7.76936775392e-05
128,1.00225615758,1.00223579226,2.6936121854,1.00221480601,2.41691174373,1.00223483142,2.68094919147,1.00226244414,3.0450261351,1.00225615903,2.96215796207,0.003686399,1.0020315,0.000292045,7.58430723975e-05
129,1.00198011133,1.00196335556,1.40286797247,1.00194389082,1.14095382474,1.00196334788,1.40276994059,1.00198913669,1.74978686234,1.00198011268,1.62836049339,0.004096,1.0018591,0.000350891,7.43157331732e-05
130,1.00175717633,1.00174373046,-0.0577794965066,1.00172556465,-0.306502607931,1.00174444176,-0.0480351529118,1.00176855863,0.282175448827,1.00175717759,0.126346712671,0.004505599,1.00174795,0.000287063,7.30347936384e-05
131,1.00157386973,1.00156326242,0.883462588453,1.00154618181,0.646060485629,1.00156466189,0.902918909835,1.00158725387,1.21692964244,1.00157387091,1.03091856223,0.004915199,1.0014997,0.00033895,7.1946534866e-05
132,1.00142085798,1.00141256389,0.708520324849,1.0013964101,0.481045657511,1.00141472502,0.738958047972,1.00143592918,1.03755694507,1.00142085909,0.82533997474,0.005324799,1.00136225,0.000280907,7.10121762079e-05
133,1.00129148268,1.00128499847,-0.15030472574,1.00126963281,-0.369175377067,1.00128802631,-0.107170525718,1.00130796796,0.176886638574,1.00129148373,-0.0579203935881,0.005734399,1.00129555,0.000356693,7.02029335518e-05
