,data_BR01562_B,data_BR01562_R,data_BR03125_B,data_BR03125_R,data_BR06250_B,data_BR06250_R,data_BR12500_B,data_BR12500_R,fitdata_fcs_BR01562_B,fitdata_fcs_BR01562_R,fitdata_fcs_BR03125_B,fitdata_fcs_BR03125_R,fitdata_fcs_BR06250_B,fitdata_fcs_BR06250_R,fitdata_fcs_BR12500_B,fitdata_fcs_BR12500_R,fitdata_fcst_BR01562_B,fitdata_fcst_BR01562_R,fitdata_fcst_BR03125_B,fitdata_fcst_BR03125_R,fitdata_fcst_BR06250_B,fitdata_fcst_BR06250_R,fitdata_fcst_BR12500_B,fitdata_fcst_BR12500_R,fitdata_n_BR01562_B,fitdata_n_BR01562_R,fitdata_n_BR03125_B,fitdata_n_BR03125_R,fitdata_n_BR06250_B,fitdata_n_BR06250_R,fitdata_n_BR12500_B,fitdata_n_BR12500_R,fitdata_nr_BR01562_B,fitdata_nr_BR01562_R,fitdata_nr_BR03125_B,fitdata_nr_BR03125_R,fitdata_nr_BR06250_B,fitdata_nr_BR06250_R,fitdata_nr_BR12500_B,fitdata_nr_BR12500_R,fitdata_nt_BR01562_B,fitdata_nt_BR01562_R,fitdata_nt_BR03125_B,fitdata_nt_BR03125_R,fitdata_nt_BR06250_B,fitdata_nt_BR06250_R,fitdata_nt_BR12500_B,fitdata_nt_BR12500_R,fitdata_ntr_BR01562_B,fitdata_ntr_BR01562_R,fitdata_ntr_BR03125_B,fitdata_ntr_BR03125_R,fitdata_ntr_BR06250_B,fitdata_ntr_BR06250_R,fitdata_ntr_BR12500_B,fitdata_ntr_BR12500_R,fitstd_BR01562_B,fitstd_BR01562_R,fitstd_BR03125_B,fitstd_BR03125_R,fitstd_BR06250_B,fitstd_BR06250_R,fitstd_BR12500_B,fitstd_BR12500_R,std_BR01562_B,std_BR01562_R,std_BR03125_B,std_BR03125_R,std_BR06250_B,std_BR06250_R,std_BR12500_B,std_BR12500_R,tB,tR
7,1.7137382,1.5217722,1.35568335,1.2483413,1.18595525,1.1457765,1.0928829,1.07297535,1.59297922214,1.52994705304,1.32642483558,1.25224981151,1.16474452409,1.13881883756,1.07788155333,1.06976356357,1.62461072636,1.54642559792,1.3542377297,1.26114308693,1.17716610634,1.14309931086,1.08267957705,1.0711368776,1.61280375766,1.53447312954,1.33736758349,1.25443279491,1.17019774636,1.14001032496,1.0803849572,1.07036129195,1.61686260883,1.53589898443,1.33959993476,1.25511719506,1.17130830812,1.14038366852,1.08088831739,1.0705484588,1.63703404179,1.55311130407,1.33662497283,1.26309559054,1.17769552065,1.14386433699,1.0814305873,1.0718024106,1.68535301758,1.55622298737,1.3400688295,1.26338546542,1.17763668932,1.14421112483,1.08181942662,1.07210505865,0.0636465734307,0.0329959747083,0.0320534733722,0.0146269529251,0.0183076086468,0.00765351491694,0.00947335823905,0.00328178050905,0.0525802708965,0.0236366378535,0.0221126678605,0.0114392249061,0.0173996121278,0.00821946187904,0.00856715680953,0.00276402017389,1e-07,1e-07
8,1.69938225,1.5596751,1.3245958,1.2405571,1.1884282,1.14902585,1.0738933,1.0726429,1.59279211083,1.52986772969,1.32632183403,1.25221205433,1.16469253987,1.13879805893,1.07785697824,1.06975312124,1.62425268835,1.54631694245,1.35401002997,1.26106716564,1.17706153593,1.14307216549,1.08260016907,1.07112352277,1.61256824282,1.53438844743,1.33723792522,1.25439248249,1.17013233538,1.13998814168,1.08035406338,1.07035014388,1.61661328999,1.53581226691,1.33946267784,1.25507591278,1.17123907003,1.14036095207,1.08085562457,1.07053704286,1.63603746587,1.55295991838,1.33649935021,1.26298447521,1.17757687142,1.14383385441,1.08137052313,1.0717834942,1.66742127406,1.55603666779,1.33993389944,1.26326288817,1.17751644563,1.14417856932,1.08167312601,1.07208094416,0.0604729983691,0.0311821587962,0.0307871827204,0.0139205567301,0.0172022095465,0.00723781379277,0.0088108764806,0.00313756131067,0.0459304012818,0.026904309755,0.0306458272689,0.0159616549493,0.0169554364543,0.00505776909012,0.00627945914046,0.00221175140906,1.13e-07,1.13e-07
9,1.6120764,1.53548965,1.29321685,1.27621605,1.1922826,1.1474711,1.0693474,1.07158535,1.59261949723,1.52979452896,1.32622681322,1.25217721148,1.16464458347,1.13877888411,1.07783430727,1.06974348491,1.62392290963,1.54621670103,1.35380030752,1.26099720144,1.17696519686,1.14304712015,1.08252729804,1.07111120173,1.61235103012,1.53431030423,1.33711834286,1.25435528288,1.17007200756,1.13996767132,1.08032557036,1.07033985664,1.61638336972,1.5357322484,1.33933610037,1.2550378196,1.1711752191,1.14033999048,1.08082547545,1.07052650882,1.63513443224,1.55282037466,1.3363834853,1.262882327,1.17746768132,1.14380573595,1.08131551809,1.07176606306,1.65468560088,1.55586507144,1.33980948829,1.26315032911,1.1774058395,1.1441485438,1.08154569875,1.07205875779,0.0579355946656,0.0297509360054,0.0297392731119,0.0133504123361,0.016338427641,0.00690906241154,0.00830643047943,0.0030206184505,0.0520881617518,0.023860296528,0.0286415597131,0.0118102053541,0.0126162260199,0.00761094504785,0.00875414732332,0.00383707274838,1.25e-07,1.25e-07
10,1.667699,1.55802095,1.35152,1.26573745,1.1581938,1.1445133,1.077168,1.06797175,1.59243261231,1.52971525075,1.32612393629,1.25213947579,1.16459266215,1.1387581173,1.07780976191,1.06973304853,1.62356642445,1.5461081667,1.35357360705,1.26092153327,1.17686103204,1.1430200006,1.08244881514,1.07109786097,1.61211591717,1.53422567606,1.33698890584,1.25431499613,1.1700067082,1.13994550217,1.08029472925,1.07032871567,1.61613452203,1.53564559281,1.33919910283,1.25499656681,1.17110611185,1.14031729026,1.0807928444,1.07051510104,1.63417400496,1.55266941508,1.33625806713,1.26277211846,1.1773497502,1.14377529519,1.08125639791,1.0717472119,1.64404727965,1.55567959624,1.33967483266,1.26302902311,1.1772864196,1.1441160437,1.08141530387,1.07203480122,0.0555218671915,0.0284045132174,0.0287140005933,0.0128039863521,0.0155326191444,0.00659921415948,0.00784589725041,0.0029080568609,0.0673578965468,0.035904790153,0.0281982746654,0.0100585459504,0.0181375832077,0.00627315901893,0.00685121456689,0.00345179354012,1.38e-07,1.38e-07
11,1.57165975,1.55506765,1.31220055,1.27036065,1.1764221,1.14126655,1.08569025,1.07431425,1.59226020751,1.52964209167,1.32602903042,1.25210465276,1.16454476376,1.13873895339,1.07778711836,1.06972341769,1.62323807434,1.546008037,1.35336480414,1.26085180208,1.17676506631,1.14299497908,1.08237679139,1.07108555291,1.61189907494,1.53414758263,1.33686952743,1.25427782021,1.16994648328,1.13992504485,1.08026628482,1.07031843498,1.61590503383,1.53556563114,1.33907276323,1.25495850068,1.17104238091,1.14029634356,1.08076275194,1.07050457448,1.63330356438,1.55253026374,1.3361423907,1.2626708023,1.17724121971,1.14374721529,1.081202252,1.07172984079,1.63647061952,1.55550877707,1.33955065076,1.26291762911,1.17717655722,1.1440860694,1.08130150499,1.07201275989,0.0535446078883,0.0273121125688,0.0278539794215,0.0123536266829,0.014883671585,0.00634742437335,0.00748182006002,0.00281490879709,0.0623003808032,0.0297547418815,0.0307856477051,0.0137497499224,0.012560374632,0.00631712637636,0.00603709396845,0.00313434187624,1.5e-07,1.5e-07
12,1.5491016,1.53674405,1.3225135,1.276869,1.19650339,1.13719305,1.09091415,1.07013035,1.59207354857,1.52956285855,1.32592627789,1.25206693854,1.16449290522,1.13871819839,1.07776260268,1.06971298724,1.62288313169,1.5458996236,1.35313909673,1.26077638566,1.17666130481,1.14296788531,1.08229921924,1.0710722262,1.61166436277,1.53406300834,1.33674031106,1.25423755912,1.16988129523,1.13990288981,1.08023549629,1.0703073011,1.6156566562,1.53547903637,1.33893602447,1.25491727684,1.1709734042,1.14027365926,1.08073018254,1.0704931747,1.63237762666,1.5523797282,1.33601717646,1.26256148977,1.17712399966,1.14371681624,1.08114404947,1.07171105445,1.63011917908,1.55532413678,1.3394162502,1.26279757402,1.17705794212,1.14405362365,1.0811848228,1.07198895906,0.0516255190165,0.0262606517227,0.0270023273655,0.0119143261416,0.0142631296356,0.00610474256441,0.00713916550184,0.00272370429229,0.0488697739065,0.031007727492,0.031166151343,0.0119733459669,0.0166487955083,0.00662990152767,0.00827567573357,0.00328766615057,1.63e-07,1.63e-07
13,1.68046545,1.59977325,1.33960425,1.25276825,1.19035675,1.1510284,1.08149075,1.0700378,1.59190135217,1.52948974108,1.32583148675,1.25203213531,1.16444506474,1.13869904538,1.0777399865,1.06970336187,1.62255620072,1.54579960541,1.35293120764,1.26070688622,1.17656571033,1.14294288756,1.08222802966,1.07105993109,1.61144788998,1.53398496462,1.33662113604,1.25420040687,1.16982117291,1.13988244551,1.08020710032,1.07029702696,1.61542761152,1.53539913074,1.33880992903,1.25487923739,1.17090979643,1.14025272725,1.08070014823,1.07048265552,1.63153828356,1.55224096732,1.33590168801,1.26246099576,1.17701612231,1.14368877479,1.08109073873,1.07169374297,1.62557492314,1.55515409601,1.33929230787,1.26268733114,1.17694882073,1.14402370218,1.08108277953,1.07196706206,0.0500263033446,0.0253908874373,0.0262801709854,0.0115467144963,0.0137528451938,0.00590376011696,0.00686128518728,0.00264711077033,0.0444628153081,0.0303984005334,0.0335664822158,0.013333928038,0.0138908719737,0.00718547117604,0.00905919730698,0.00314684216706,1.75e-07,1.75e-07
14,1.654833415,1.5650299,1.3558452,1.24329765,1.17232385,1.1426598,1.06666225,1.07113615,1.59171491881,1.52941055302,1.3257288584,1.25199444254,1.16439326887,1.13867830218,1.07771550045,1.06969293735,1.62220279037,1.5456913127,1.35270648714,1.26063172017,1.17646234987,1.14291581954,1.08215135418,1.07104661839,1.61121357748,1.53390044417,1.3364921397,1.2541601714,1.16975609586,1.13986030458,1.08017636422,1.07028590017,1.61517970797,1.53531259759,1.33867345127,1.25483804289,1.17084095137,1.1402300591,1.08066764099,1.07047126386,1.63064525318,1.55209085377,1.33577667715,1.26235256858,1.17689960637,1.14365841735,1.08103342827,1.07167502101,1.62174329675,1.55497029634,1.33915816558,1.26256851408,1.17683100335,1.14399131369,1.08097792475,1.07194341677,0.048451268176,0.024539847182,0.0255581060603,0.0111833946802,0.0132561952942,0.00570690219658,0.00659409728301,0.00257115729626,0.0755994545788,0.0289908046859,0.035608426399,0.0116101550853,0.0146390513747,0.00688430524246,0.00867266545344,0.00191502093992,1.88e-07,1.88e-07
15,1.58659565,1.570479,1.36526793,1.2668881,1.1929237,1.14319545,1.0948895,1.07588095,1.59154293045,1.52933747712,1.32563418177,1.2519596591,1.16434548618,1.13865916006,1.0776929116,1.06968331746,1.62187726914,1.54559140582,1.35249950623,1.26056245122,1.17636712455,1.14289084554,1.08208098586,1.07103433621,1.6109974731,1.53382245011,1.3363731675,1.25412304279,1.16969607587,1.13983987329,1.08014801658,1.07027563256,1.61495110579,1.53523274719,1.33854759944,1.25480002974,1.17077746649,1.14020914155,1.08063766471,1.07046075195,1.62983558129,1.55195248147,1.33566137619,1.26225288694,1.17679237578,1.14363041427,1.08098092945,1.07165776878,1.61898136795,1.55480101567,1.33903438071,1.26245939938,1.17672257212,1.14396144159,1.08088600131,1.07192166087,0.0471219135253,0.0238257591133,0.0249404804544,0.0108758358643,0.0128414883244,0.00554157300688,0.00637339023358,0.00250665606018,0.072840499546,0.0268596798507,0.0328538976629,0.0148878304841,0.0150188211351,0.00709079762312,0.00702988444814,0.00312989411343,2e-07,2e-07
16,1.6848702,1.5805269,1.36374615,1.2894718,1.15400235,1.1530913,1.0812581,1.06795285,1.59118494154,1.52918529972,1.32543711505,1.25188722409,1.16424602787,1.13861929742,1.07764589354,1.06966328444,1.62120126012,1.54538343779,1.35206968814,1.26041849449,1.17616930465,1.14283885292,1.08193563341,1.07100876823,1.61054782219,1.533660039,1.33612562064,1.25404572793,1.16957119156,1.13979732815,1.08008903331,1.07025425177,1.61447552259,1.5350664797,1.33828577773,1.25472087733,1.17064539275,1.14016558625,1.08057530216,1.07043886365,1.62819258841,1.55166480224,1.33542145422,1.26204645567,1.17656996688,1.14357213353,1.08087277675,1.07162191742,1.61491685897,1.5544495255,1.33877694993,1.26223379945,1.17649783686,1.14389928756,1.08070817119,1.07187655322,0.0446695132568,0.0225182185914,0.0237819112258,0.0103064571778,0.0120869079712,0.00523850139574,0.00597719085917,0.00238672790698,0.0339571418508,0.0231138554463,0.0177437172748,0.00850663539365,0.0103285808984,0.00368235920502,0.00656948498338,0.00155695937468,2.25e-07,2.25e-07
