,C,C_stderr,D,F,F_stderr,a,chisq,fit,lambdaem,lambdaex,n,r0,r0_stderr,tf,tf_stderr,v,w0,w0_stderr,wxy,wxy_stderr,wz,wz_stderr
0,3.20587860021,0.0747624705582,404.98,,,,320.748391205,fcs,,,,,,,,2.06825320316,,,0.380152137367,0.00105672874877,2.5701828618,0.0677728253506
1,3.20587640442,0.0,404.98,0.02,0.0,,320.748391199,fcs_t,,,,,,1e-09,0.0,2.06825320316,,,0.380152148698,0.0,2.5701845962,0.0
2,2.52316292339,0.0318553407519,404.98,,,0.652,219.721829539,fcs_n,0.657,0.633,1.33,0.147552226143,0.00183871328556,,,2.6038856556,0.331607614861,0.00199829293263,,,,
3,2.59508071043,0.0301582973005,404.98,0.0466742228822,0.00635219221862,0.652,146.644652366,fcs_nt,0.657,0.633,1.33,0.142904247089,0.00173911588569,3.66093537373e-06,9.1712136262e-07,2.55968823686,0.339733463967,0.00225250849063,,,,
4,1.73777547733,0.0166715110656,404.98,,,0.652,199.460984451,fcs_nr,0.657,0.633,1.33,0.194449738988,0.0017626557016,,,2.41186400212,0.318645012255,0.00190383111635,,,,
5,1.77396534387,0.0180878852227,404.98,0.0449780890998,0.00704513262137,0.652,141.884114238,fcs_ntr,0.657,0.633,1.33,0.190146232761,0.00193185743861,2.9031498466e-06,8.04653669313e-07,2.38451816526,0.325893420124,0.00232904527191,,,,
