,C,D,F,F_stderr,a,color,dataset,lambdaem,lambdaex,n,r0,r0_stderr,tf,tf_stderr,v,w0,w0_stderr
0,2.386967407,389.4,0.499999403555,1.91240146582,0.522,B,BR01562,0.519,0.488,1.33,0.177475472081,0.000462906032321,4.11384668919e-08,1.0891642308e-07,1.11247429961,0.168573011924,0.00239320780147
1,1.312881026,404.98,0.0460716170435,0.0234551997181,0.652,R,BR01562,0.657,0.633,1.33,0.205332643319,0.000339755049536,8.92459680354e-07,6.5269750796e-07,2.33467874459,0.301633484887,0.00174106934531
2,4.775462963,389.4,0.0399544847692,0.0449266982501,0.522,B,BR03125,0.519,0.488,1.33,0.166171135329,0.000425763585502,7.55013615783e-07,1.31965124001e-06,1.0034508754,0.171131803013,0.00270258706833
3,2.626602564,404.98,0.0363161499015,0.0171325347417,0.652,R,BR03125,0.657,0.633,1.33,0.213078675296,0.000302607174141,1.29511908755e-06,9.11639036493e-07,2.48030729654,0.304049636934,0.00160331679918
4,9.550925926,389.4,0.28400756511,1.17945301873,0.522,B,BR06250,0.519,0.488,1.33,0.16535906304,0.000436116458677,6.391518055e-08,1.77661272718e-07,0.996037267557,0.171415475917,0.00277676173089
5,5.253205128,404.98,0.0357137257181,0.0118151896587,0.652,R,BR06250,0.657,0.633,1.33,0.196671746507,0.000268023033245,1.5378982268e-06,7.90611896149e-07,2.23323613585,0.308169790647,0.0013276899533
6,19.10185185,389.4,0.112706212252,0.0533163256811,0.522,B,BR12500,0.519,0.488,1.33,0.175151082385,0.00141443384073,4.20764390517e-06,4.19319241811e-06,1.18809157952,0.202778140999,0.0160312995102
7,10.50641026,404.98,0.0278122483211,0.0106314296579,0.652,R,BR12500,0.657,0.633,1.33,0.194420868283,0.000273397215335,1.56998065791e-06,9.56776064254e-07,2.2458560023,0.315864621384,0.00126562219511
