delta_t,meanB,meanBR,meanR,stdB,stdBR,stdR
0.0016384,1.0913082,1.0194943,1.065134067,0.004314001,0.001814136,0.001158253
0.0018432,1.080345333,1.017826767,1.059082533,0.00437603,0.00132466,0.001251853
0.002048,1.073035533,1.016613067,1.054141867,0.002885633,0.001471633,0.00107916
0.0022528,1.066775,1.0154645,1.050151867,0.004531798,0.001174097,0.001090041
0.0024576,1.0631056,1.0148317,1.046242067,0.003612134,0.001208996,0.000976746
0.0026624,1.057185,1.014116833,1.043171133,0.004078143,0.001295774,0.001008406
0.002867199,1.052111067,1.0130833,1.040426867,0.004152249,0.001429551,0.001081202
0.003071999,1.0477806,1.012600233,1.037891,0.003763559,0.001100588,0.00105291
0.003276799,1.045706533,1.011467867,1.035617733,0.002626089,0.001038448,0.001075707
0.003686399,1.040534533,1.0103159,1.031859467,0.003280605,0.000847815,0.000876996
0.004096,1.0376908,1.009237867,1.028773333,0.002722748,0.001065762,0.000792508
0.004505599,1.0326378,1.0086713,1.026051733,0.00252563,0.000746005,0.000721823
0.004915199,1.0288622,1.0079803,1.023762467,0.001829227,0.001189508,0.000768995
0.005324799,1.027645467,1.0072922,1.0217894,0.001726128,0.001001674,0.000705905
0.005734399,1.024890533,1.006908333,1.0202682,0.002483003,0.001131102,0.000684022
0.006143999,1.022936,1.006383467,1.018761133,0.002839453,0.001081316,0.000767166
0.006553599,1.023070133,1.006077367,1.017475267,0.002413791,0.001014156,0.000684335
0.007372799,1.020031667,1.0055501,1.015560267,0.001795186,0.000865372,0.000613737
0.008191999,1.017022533,1.005119667,1.013820467,0.001766056,0.001077453,0.000413994
0.009011199,1.014766733,1.004573733,1.012416467,0.00172214,0.00109853,0.000549488
0.009830398,1.014148133,1.0041835,1.0113456,0.002036484,0.000978221,0.000589405
0.0106496,1.012276133,1.003685233,1.0104446,0.002470922,0.000874099,0.000729723
0.0114688,1.010777,1.003544033,1.0095846,0.0026174,0.001025729,0.000696167
0.012288,1.0109744,1.0032313,1.008803933,0.002185588,0.000949071,0.000596349
0.0131072,1.010002933,1.0030511,1.008223733,0.001689608,0.001224346,0.000379174
0.0147456,1.009016867,1.002540567,1.0072372,0.001333469,0.000940901,0.000503829
0.016384,1.007843,1.002256967,1.006297267,0.002024269,0.001048273,0.000586872
0.0180224,1.0062396,1.0019823,1.005740667,0.001975501,0.000944221,0.000729332
0.0196608,1.0061064,1.001965733,1.0052484,0.001857627,0.000790931,0.000619045
0.0212992,1.0053132,1.0017026,1.004594867,0.001595902,0.000792058,0.000452231
0.0229376,1.005509133,1.00138358,1.004202933,0.001339909,0.000861091,0.000482558
0.024576,1.004673267,1.001097273,1.003770667,0.001532658,0.000953994,0.000526605
0.02621439,1.003915933,1.000820257,1.003637467,0.001489807,0.000896986,0.000530505
0.0294912,1.004129333,1.001264273,1.003142733,0.001095606,0.000640169,0.0004606
