delta_t,meanB,meanBR,meanR,stdB,stdBR,stdR
1.25E-08,2.2132022,1.038753247,1.340839,0.343373013,0.101000604,0.036047729
2.50E-08,2.156533,1.048322133,1.4571998,0.459502481,0.106195541,0.037083078
3.75E-08,4.686200867,1.03055718,1.7981388,0.607562363,0.077570391,0.040938516
5.00E-08,3.8213658,1.043258427,1.451354333,0.46433036,0.084394586,0.042717523
6.25E-08,2.017962467,1.00484935,1.330974267,0.350202686,0.09397686,0.031282698
7.50E-08,1.929782067,1.014374407,1.343261933,0.380170616,0.098077679,0.028216432
8.75E-08,1.928285,1.021668443,1.3287946,0.4063392,0.104171156,0.032302548
1.00E-07,1.818960467,1.05186543,1.3333944,0.353989979,0.083147103,0.032784361
1.13E-07,1.872817067,1.037439787,1.327556733,0.395522117,0.090044519,0.030399838
1.25E-07,1.830307933,1.024513973,1.309170733,0.322071721,0.08949548,0.031842433
1.38E-07,1.939676333,1.055258307,1.329695867,0.290778348,0.107155769,0.027184871
1.50E-07,2.001215667,1.02310472,1.339513267,0.471878896,0.075669724,0.02549363
1.63E-07,2.041261067,1.03769807,1.341329667,0.510729664,0.080971308,0.023857852
1.75E-07,1.8635278,1.037636573,1.325392133,0.372430721,0.067975712,0.032796005
1.88E-07,2.083637067,1.03436928,1.324741333,0.313899779,0.104034644,0.02756379
2.00E-07,1.8887272,1.045240197,1.332395,0.424819256,0.114977073,0.021396219
2.25E-07,1.8118914,1.02793916,1.3325802,0.254826307,0.048372327,0.021713106
2.50E-07,1.801419267,1.03925773,1.3251328,0.276614844,0.063205479,0.021748766
2.75E-07,1.7390796,1.038228867,1.336495067,0.280659808,0.068352613,0.029054479
3.00E-07,1.902667667,1.054651203,1.327825,0.279846306,0.080137956,0.016222871
3.25E-07,1.792062667,1.046913417,1.330198733,0.405566685,0.063469192,0.024095452
3.50E-07,1.786169467,1.04351126,1.331764867,0.227930719,0.078260909,0.025430552
3.75E-07,1.704089533,1.046790677,1.3317048,0.181468736,0.077050401,0.01940305
4.00E-07,1.707369533,1.034621323,1.3241576,0.306265888,0.082006666,0.025441193
4.50E-07,1.7856008,1.036329013,1.315735933,0.226643462,0.047976582,0.016102416
5.00E-07,1.7234952,1.034088953,1.331737133,0.229428805,0.049858388,0.015084859
5.50E-07,1.740019733,1.021271537,1.3316542,0.207842892,0.032447896,0.014843955
6.00E-07,1.6523594,1.03210509,1.325577933,0.142225812,0.046962361,0.017492221
6.50E-07,1.739211667,1.044232493,1.339075867,0.228515565,0.039451467,0.020178106
7.00E-07,1.665568733,1.041063527,1.333222267,0.186255511,0.060247726,0.016772106
7.50E-07,1.8264454,1.03293636,1.324378867,0.25210454,0.049748388,0.014738692
8.00E-07,1.738956333,1.041480767,1.3281772,0.262572693,0.052964672,0.016159518
9.00E-07,1.765435,1.045902867,1.326675133,0.139176778,0.03196764,0.015604397
1.00E-06,1.747082067,1.03589629,1.322669533,0.077379368,0.033550452,0.012161041
1.10E-06,1.6246202,1.038482477,1.326905133,0.142754917,0.027979622,0.015436661
1.20E-06,1.723800867,1.049143993,1.323339133,0.167106089,0.037684265,0.013003303
1.30E-06,1.7505578,1.040168233,1.322308667,0.123604583,0.023385517,0.011800142
1.40E-06,1.764234133,1.04016227,1.320227,0.08405139,0.034792308,0.01619642
1.50E-06,1.750332,1.03829197,1.323891333,0.193832419,0.036939207,0.015146852
1.60E-06,1.724274,1.029310117,1.3233026,0.074970986,0.034832941,0.01214285
1.80E-06,1.748131533,1.027435553,1.325743667,0.109451652,0.019718358,0.009944923
2.00E-06,1.721976933,1.0406575,1.323526267,0.111280965,0.028547701,0.012047787
2.20E-06,1.7118802,1.026566637,1.325377867,0.131255513,0.02506476,0.011353574
2.40E-06,1.7055872,1.045755887,1.322962467,0.08509472,0.024101436,0.011699765
2.60E-06,1.73459,1.04004424,1.324643467,0.074180462,0.025067729,0.009750038
2.80E-06,1.734788067,1.032205623,1.320431067,0.095071709,0.021446228,0.006111915
3.00E-06,1.730369667,1.037362393,1.319839133,0.107709681,0.02690453,0.009238075
3.20E-06,1.684821267,1.035251907,1.321376867,0.116484103,0.023818175,0.012791762
3.60E-06,1.693731333,1.036200533,1.321856733,0.07709375,0.015734864,0.008102159
4.00E-06,1.6942254,1.036830033,1.315584867,0.065698969,0.018666166,0.009388587
4.40E-06,1.723055067,1.037096667,1.3152182,0.065024993,0.017013956,0.008571704
4.80E-06,1.670468333,1.031949697,1.3147522,0.061097938,0.018764069,0.008879329
5.20E-06,1.714468467,1.035696693,1.316161333,0.086427874,0.016869458,0.009957352
5.60E-06,1.7244186,1.033883133,1.317835,0.067162841,0.018095309,0.00988242
6.00E-06,1.6943732,1.033623903,1.315866333,0.069639159,0.020060534,0.007937043
6.40E-06,1.700721733,1.03210326,1.3138094,0.06592733,0.013970842,0.008263901
7.20E-06,1.695922333,1.0349622,1.3114882,0.047327533,0.01235167,0.007273539
8.00E-06,1.700737133,1.034640467,1.311389267,0.035820682,0.011267701,0.00634198
8.80E-06,1.697694667,1.031994667,1.311067933,0.049924794,0.012389923,0.006970304
9.60E-06,1.685995533,1.040592767,1.310023267,0.052619382,0.015701778,0.009258095
1.04E-05,1.664901933,1.0330079,1.309876067,0.043813942,0.013006409,0.007079582
1.12E-05,1.695531733,1.033994867,1.3079356,0.063347948,0.00956866,0.007012402
1.20E-05,1.681593933,1.035528067,1.3062778,0.069263872,0.011066198,0.006987811
1.28E-05,1.6571692,1.035971467,1.305045467,0.040927798,0.013044471,0.00716777
1.44E-05,1.6443836,1.0342058,1.304638333,0.034294023,0.010552282,0.006731007
1.60E-05,1.671026267,1.034999,1.304144467,0.033870045,0.00981897,0.006891698
1.76E-05,1.669082133,1.0335933,1.3009536,0.017706626,0.007576819,0.006748742
1.92E-05,1.6562904,1.037252167,1.299788133,0.034246043,0.008201375,0.006909391
2.08E-05,1.6581146,1.030126433,1.299019,0.038284504,0.00922642,0.005570838
2.24E-05,1.637422,1.0338952,1.2965528,0.033152122,0.009705281,0.006912667
2.40E-05,1.651269733,1.032131267,1.2963718,0.023882645,0.00833442,0.007218309
2.56E-05,1.6438052,1.030835733,1.2942918,0.030465214,0.007982464,0.00707518
2.88E-05,1.6194486,1.0333145,1.293111133,0.020384898,0.006006648,0.006131378
3.20E-05,1.624545,1.0313049,1.290417067,0.022578724,0.006994104,0.005861041
3.52E-05,1.607381,1.030772733,1.289269867,0.02113059,0.005740439,0.006219413
3.84E-05,1.600690933,1.032842133,1.286649,0.018576373,0.006024731,0.006188306
4.16E-05,1.5944928,1.0296573,1.2844974,0.029991165,0.004979078,0.005890256
4.48E-05,1.588281867,1.0311364,1.282566933,0.018821917,0.00553859,0.005651272
4.80E-05,1.5847102,1.031576267,1.280854333,0.023151618,0.005666555,0.005703866
5.12E-05,1.566804333,1.032997933,1.279602667,0.014946833,0.007030573,0.006971906
5.76E-05,1.555117,1.031050667,1.275083267,0.026773096,0.005440539,0.005796963
6.40E-05,1.5535948,1.031050333,1.272670667,0.017796324,0.004897121,0.005651898
7.04E-05,1.538994333,1.030764567,1.2689884,0.021004513,0.004618575,0.005435677
7.68E-05,1.526294133,1.030692167,1.265346667,0.020069098,0.004307812,0.006443598
8.32E-05,1.514489667,1.0298815,1.261727,0.017814803,0.004360646,0.005122524
8.96E-05,1.5072068,1.029886967,1.259563467,0.0160669,0.003466948,0.006130129
9.60E-05,1.492238067,1.029222,1.257534533,0.010089167,0.004537388,0.006215871
0.0001024,1.483351467,1.028905933,1.254272533,0.015818434,0.00423493,0.006038648
0.0001152,1.4626748,1.028654067,1.248307667,0.011128165,0.003175262,0.005086968
0.000128,1.453464133,1.027982333,1.242362667,0.011971552,0.003426402,0.005796854
0.0001408,1.4313784,1.0272968,1.237672267,0.009173922,0.003691957,0.005027806
0.0001536,1.423210267,1.0276598,1.232810867,0.008366794,0.003220311,0.005162552
0.0001664,1.407998333,1.027127033,1.228131,0.008522751,0.003370646,0.004931031
0.0001792,1.392878933,1.026160033,1.222974867,0.009205615,0.002994295,0.005274925
0.000192,1.388685267,1.0262928,1.219050333,0.010157293,0.003323614,0.005560842
0.0002048,1.372073133,1.0260481,1.215282333,0.009004926,0.003039155,0.005102803
0.0002304,1.3527054,1.0255311,1.207238067,0.010003246,0.002404391,0.005104083
0.000256,1.3336402,1.024749233,1.1998722,0.007079215,0.002466142,0.004472724
0.0002816,1.318469333,1.023916367,1.192878333,0.008282377,0.002966548,0.004765687
0.0003072,1.305657067,1.022093,1.1864644,0.004942559,0.002519511,0.004732474
0.0003328,1.294162,1.021610033,1.180592533,0.008381125,0.002636457,0.004761447
0.0003584,1.277643267,1.021600867,1.1749736,0.007394879,0.002539469,0.004419826
0.000384,1.265419333,1.021398567,1.169833667,0.008704854,0.002301353,0.004244591
0.0004096,1.2591788,1.020143267,1.164831533,0.009827666,0.002709555,0.004093533
0.0004608,1.238082267,1.0202695,1.155973667,0.007499635,0.002336182,0.004187441
0.000512,1.222364333,1.0189942,1.147764867,0.005438338,0.002180526,0.003803722
0.0005632,1.2094962,1.017971333,1.1404678,0.005469245,0.00214232,0.003622186
