delta_t,meanB,meanBR,meanR,stdB,stdBR,stdR
4.48E-05,1.717632941,1.145176176,1.265804118,0.020219606,0.007996317,0.003011236
4.80E-05,1.69889,1.146806176,1.263176176,0.029194242,0.007029089,0.003752614
5.12E-05,1.701343824,1.143091765,1.263088235,0.024443767,0.00747577,0.003093762
5.76E-05,1.682759706,1.141919118,1.259182059,0.013559507,0.006944819,0.001298854
6.40E-05,1.669690882,1.141093382,1.25687,0.017646022,0.005636919,0.002241953
7.04E-05,1.657869706,1.140548676,1.253018529,0.0157627,0.006325672,0.003421463
7.68E-05,1.636872353,1.139770882,1.250862941,0.020066438,0.004801009,0.001865554
8.32E-05,1.630888235,1.138621176,1.247882941,0.016669023,0.005755458,0.002150787
8.96E-05,1.616860294,1.137460735,1.244860882,0.018980811,0.006527157,0.002043201
9.60E-05,1.602851176,1.134266324,1.242473824,0.022296326,0.00732561,0.001954014
0.0001024,1.589714118,1.134821765,1.239695294,0.014400212,0.005821535,0.003275609
0.0001152,1.57328,1.130679118,1.234370882,0.016200542,0.004774794,0.002154349
0.000128,1.553364412,1.130501912,1.229750588,0.010609593,0.003885353,0.001919872
0.0001408,1.532963824,1.128622206,1.224111471,0.014748241,0.004092788,0.001836557
0.0001536,1.519377353,1.125905735,1.219777647,0.014731229,0.005587537,0.002029441
0.0001664,1.499792353,1.123525441,1.216415882,0.009318895,0.005698029,0.002107674
0.0001792,1.482735588,1.122128971,1.211861471,0.013735607,0.004566266,0.002058701
0.000192,1.469658824,1.120338676,1.207751471,0.015649877,0.004771202,0.001633525
0.0002048,1.463275588,1.119026471,1.204547647,0.011634327,0.00527584,0.002160829
0.0002304,1.433132353,1.115390147,1.196947647,0.006575426,0.003953129,0.002062698
0.000256,1.412416176,1.111573676,1.190419706,0.008560622,0.003275041,0.002382298
0.0002816,1.391817941,1.107592206,1.184498824,0.006149685,0.003506798,0.002299002
0.0003072,1.378896176,1.105634853,1.178589706,0.009054841,0.003261034,0.001637757
0.0003328,1.360164706,1.10273,1.17315,0.007838996,0.004122755,0.001642644
0.0003584,1.346172941,1.099665882,1.167812059,0.008943526,0.003358131,0.001364748
0.000384,1.332788529,1.098082647,1.163188235,0.010222321,0.002807591,0.00197956
0.0004096,1.316460294,1.094641471,1.159040588,0.006946628,0.003337362,0.002244562
0.0004608,1.296147059,1.091481618,1.150508529,0.005582375,0.002874052,0.001322011
0.000512,1.276049118,1.087607353,1.142870294,0.009988805,0.002990519,0.001337451
0.0005632,1.259042941,1.083196912,1.136337059,0.007118403,0.003188392,0.001314119
0.0006144,1.242772059,1.079930147,1.129893235,0.005097024,0.00271002,0.001436599
