,C,D,color,dataset,v,wxy,wxy_stderr,wz,wz_stderr
0,2.58125,389.4,B,BR01562,1.0977437810960142,0.2579498189915137,0.0011620262228386206,2.9628230962942714,0.015582720347884051
1,1.104339,404.98,R,BR01562,2.7927350785516825,0.36626707092361116,0.0012102654729581296,3.73860153796609,0.015391121634130294
2,5.1625,389.4,B,BR03125,0.9818681818740007,0.2543181171049321,0.001652002863897928,2.7263008472576162,0.02091349336106928
3,2.208678,404.98,R,BR03125,2.975095246106868,0.3720590819272212,0.001091625001093182,3.8596884009622183,0.014286955537767097
4,10.325,389.4,B,BR06250,0.9827554866616778,0.256713810768158,0.00306982045416144,2.6780717042296263,0.03874788612196088
5,4.417356,404.98,R,BR06250,2.665413045697057,0.3667086051664588,0.0010263491042789756,3.5595697513366193,0.01260545074493108
6,20.65,389.4,B,BR12500,1.1185337684470777,0.27603862603606305,0.006523626486448364,2.6362377626682756,0.0748393138621602
7,8.834712,404.98,R,BR12500,2.6760711877929726,0.37064861045873937,0.0009674309018685885,3.498227910836845,0.011692786935401295
