delta_t,meanB,meanBR,meanR,stdB,stdBR,stdR
0.009011199,1.019573,1.0025567,1.0136575,0.001297545,0.000565625,0.000378999
0.009830398,1.0174755,1.00230025,1.012505,0.001493536,0.000511456,0.000342311
0.0106496,1.015667,1.002136,1.011205,0.001187204,0.000615221,0.000333787
0.0114688,1.015478,1.0018697,1.0105445,0.0008453,0.000506539,0.000284885
0.012288,1.013995,1.001894375,1.009934,0.000974641,0.000545558,0.00023524
0.0131072,1.0132155,1.001991375,1.009391,0.00092545,0.000550688,0.000325865
0.0147456,1.011386,1.001584,1.0081275,0.000902375,0.000298174,0.000244592
0.016384,1.0109425,1.00130665,1.007186,0.000825442,0.000470477,0.000261664
0.0180224,1.0092215,1.000930875,1.0066625,0.001179487,0.00044631,0.000266265
0.0196608,1.00953,1.00127995,1.0060515,0.001174276,0.000471497,1.71E-04
0.0212992,1.009005,1.00128645,1.005793,0.001077697,0.00050222,1.73E-04
0.0229376,1.0066595,1.000793775,1.0053425,0.000925974,0.000513734,0.000235317
0.024576,1.007242,1.000451725,1.0047835,0.000934843,0.000643646,0.000291647
0.02621439,1.006408,1.000336025,1.004327,0.00096312,0.000470371,0.000309642
0.0294912,1.0066295,1.00033955,1.0035305,0.000744223,0.000379983,0.000351203
0.032768,1.00582,1.000340675,1.003178,0.001067457,0.000334987,0.000262485
0.0360448,1.0065135,1.000137425,1.003001,0.000719729,0.000415603,0.0002422
0.03932159,1.0063555,1.0004424,1.002982,0.000592638,0.000366423,0.000341188
0.04259839,1.0051758,1.000183525,1.00259,0.001000321,0.00049262,0.000226883
0.04587519,1.0050915,1.00043075,1.002672,0.000561959,0.000584924,1.74E-04
0.04915199,1.00442,1.00020515,1.0024285,0.000751387,0.00035021,0.000319152
0.05242879,1.0047035,1.000285025,1.0022875,0.00052747,0.000367479,0.000315092
0.05898239,1.004272,1.000315925,1.0020535,0.000832588,0.000422851,0.000334211
0.06553599,1.004242,1.000241625,1.0018875,0.000552586,0.000361785,2.03E-04
0.07208959,1.004491,1.0003325,1.0015525,0.000496172,0.000393954,0.000233919
0.07864319,1.003572,1.000164425,1.0014785,0.00076234,0.000383416,1.54E-04
0.08519679,1.003775,1.000047475,1.001434,0.000812428,0.000368485,2.20E-04
0.09175038,1.0034555,1.000242475,1.001352,0.000756104,0.00037182,1.54E-04
0.09830398,1.0034595,1.000379775,1.0014845,0.000530229,0.000375755,9.68E-05
0.1048576,1.003967,1.000423275,1.0015925,0.000821939,0.000400852,2.15E-04
0.1179648,1.0034405,1.0000209,1.0013195,0.00044109,0.000242153,1.47E-04
0.131072,1.0033515,1.00033835,1.001044,0.000691833,0.00042323,1.53E-04
0.1441792,1.0031535,1.000131825,1.000923,0.000506992,0.000313495,2.21E-04
0.1572864,1.0027765,0.999947275,1.0008075,0.000304324,0.000273169,0.000232711
0.1703936,1.003056,1.00014025,1.001146,0.00036528,0.000289878,1.43E-04
0.1835008,1.002755,0.999947125,1.0008525,0.000518181,0.000226506,1.16E-04
0.196608,1.003323,1.000532725,1.000894,0.000396116,0.000289902,1.36E-04
0.2097152,1.0025237,1.00009,1.000761,0.000478849,0.000258558,1.26E-04
0.2359296,1.0025875,1.0002752,1.0008805,0.000303624,0.000266655,1.73E-04
