delta_t,meanB,meanBR,meanR,stdB,stdBR,stdR
1.25e-08,2.35766825,1.15427793125,1.3419365000000003,0.4632549281509993,0.0931545804074283,0.03265818051805701
2.5e-08,2.5116872500000005,1.1605361187500003,1.4472811875000002,0.5428658777183712,0.11294898758472906,0.03327793308113264
3.75e-08,5.017840937500001,1.1637129937500001,1.8134462499999997,0.8002588438573695,0.10596332985490176,0.026301532342479606
5e-08,3.9344669999999997,1.1724278000000001,1.44052725,0.38719448555248054,0.12712124862617383,0.018623107378670713
6.25e-08,2.0994855625000004,1.138114709375,1.323533625,0.6204971146926238,0.11504572486178961,0.03621259058303305
7.5e-08,2.1494499375,1.1323839125,1.329586875,0.3210414856604339,0.1078984487422049,0.030211056562281558
8.75e-08,2.041253,1.1705551874999998,1.3286649375,0.3747304033780486,0.10994924598685507,0.03155571743850222
1e-07,1.8715386125,1.1791576406250002,1.3280453124999998,0.41038200666099184,0.11280110975869724,0.032010791523560345
1.125e-07,1.8988621250000004,1.148426846875,1.3156786249999999,0.38967122258704756,0.07266941634975725,0.03804517993102904
1.25e-07,1.9442005,1.151417146875,1.3185579375,0.5293506282645984,0.10375331168265782,0.0438431316406412
1.375e-07,1.8693412562499998,1.1757860968749998,1.3174618750000002,0.5005440849193604,0.1139731896215495,0.03580682579284815
1.5e-07,2.0464215625,1.1346097625,1.3243108125,0.5689466046246089,0.08126370847708464,0.0439486708092787
1.625e-07,1.8301778749999997,1.1543447749999998,1.3237887499999998,0.4170077748077479,0.11283795500315653,0.03791769999535177
1.75e-07,1.837791625,1.1609022875000004,1.3150834375,0.3088600255576697,0.09605403730320487,0.026883783738921377
1.875e-07,1.9643745,1.1467105343750001,1.3286780624999999,0.37606868697386914,0.10638094941061937,0.04014625739167466
2e-07,1.8149098125,1.1598984281250002,1.316934125,0.4147226544201285,0.12347022153133534,0.01771643020219859
2.25e-07,1.728105,1.1371748656249998,1.321547125,0.2316179246954993,0.08346512283798399,0.021855078082321608
2.5e-07,1.8346551875000001,1.150951875,1.3255531249999999,0.3176906025766695,0.07789654194577172,0.02463272501895345
2.75e-07,1.7365398125,1.17573515,1.3207113124999998,0.24221895012524794,0.0791678609093362,0.03132757411155299
3e-07,1.7014149375000003,1.14876144375,1.3169008125,0.2834312465494208,0.07404100815857023,0.027495989439868185
3.25e-07,1.6966341249999999,1.17472221875,1.3178215625,0.35491948046051147,0.08730314853848858,0.03144932301331929
3.5e-07,1.6532431625000001,1.1596190624999994,1.31500925,0.33751676022476435,0.07767980037586086,0.024890483225271053
3.75e-07,1.8212361250000002,1.1638517718749999,1.3194863124999998,0.3031925312810481,0.08334631452211622,0.020040633412890006
3.999999e-07,1.765878625,1.1407201500000002,1.3175668125000004,0.3194640330439944,0.09229962471309136,0.021056898039059392
4.5e-07,1.8202728749999997,1.1675320624999999,1.3124603125,0.19789117644076343,0.052342097415069205,0.0157450653210726
4.999999e-07,1.7736979375000002,1.159342625,1.3187477499999998,0.1918778116254811,0.06447676291393183,0.019770488665242943
5.499999e-07,1.6574009375,1.1630570312499995,1.3246714375,0.18890204549133022,0.051488533745682366,0.015514177677082786
5.999999e-07,1.7519030625000003,1.1380716875,1.3171654375,0.21753234945045213,0.050275765745310584,0.016516425135182672
6.499999e-07,1.6866011875,1.1458811249999998,1.3245485625,0.21641962824488065,0.043487321476171376,0.012771964159677782
6.999999e-07,1.8184188749999999,1.1445105000000002,1.3147686875,0.19294457922803737,0.049535004134071685,0.02379085210411439
7.499999e-07,1.7726328125,1.1527800937500001,1.3244590625,0.19166119032103848,0.04565248643239449,0.01550459453464016
7.999998e-07,1.7312038125,1.14755034375,1.315275875,0.18387539009313436,0.06253458200698303,0.018810854236567115
8.999999e-07,1.76400025,1.1576732187499998,1.3138666875,0.14565723723458607,0.038973952980431686,0.01245983228076702
9.999999e-07,1.781269875,1.1592108125,1.3206011874999999,0.15750184000110723,0.035328789271673926,0.007915919136609727
1.1e-06,1.7268992500000002,1.16256896875,1.3204559375,0.14117802095603446,0.04312801936494154,0.010245796140788339
1.2e-06,1.7101540000000002,1.1563476874999998,1.3156736875000001,0.11762441631151674,0.03175016000002744,0.013080371299769885
1.3e-06,1.7961478750000004,1.1580438124999997,1.31854625,0.1198646660805818,0.03871860965143046,0.00925099186911869
1.4e-06,1.726557125,1.1551446875,1.3133463124999998,0.15953187273820665,0.03879525299765865,0.011051194617092011
1.5e-06,1.7580310625000002,1.15375625,1.31366425,0.15457119448957363,0.03893861321923907,0.010106292887973335
1.6e-06,1.7833081874999999,1.1579910937500002,1.3170734999999998,0.16771190611142475,0.04054853193655672,0.010881313345593889
1.8e-06,1.7457603124999999,1.1672345937500002,1.3144778125,0.1025217196699794,0.028278667384686113,0.0077026811908155555
2e-06,1.7491466249999998,1.1509404374999996,1.3139839375,0.09922118897309375,0.03260883232340732,0.009050650421853327
2.2e-06,1.7096410625,1.17030465625,1.316023,0.1291171761175042,0.025273503513572982,0.011043601744901902
2.4e-06,1.7155652500000003,1.1604410625000003,1.31309,0.13242999335427194,0.028710960266657638,0.00963236576599954
2.6e-06,1.7393041875,1.14951540625,1.3120230624999998,0.09966222156816666,0.02477851682892283,0.007922170799950851
2.799999e-06,1.7673476874999998,1.1550499687499995,1.3137857499999999,0.08405190114128797,0.025657701558796608,0.0085329170898644
2.999999e-06,1.7201902499999997,1.1536275937499998,1.312695875,0.12435978958977251,0.021269740283821316,0.008291915263337824
3.199999e-06,1.7187533750000001,1.1586007812499999,1.3172131875,0.10328268946493105,0.024653116571153787,0.010303626177338925
3.599999e-06,1.7643504374999996,1.1640156875,1.3102743125,0.05596750218873532,0.02045807804303337,0.005265857963318386
4e-06,1.7452038125,1.1599235937499999,1.31159025,0.07358918570705444,0.018515417874131575,0.007446791225924096
4.399999e-06,1.7444135000000003,1.1543778437499999,1.3096196874999997,0.07681251823596205,0.019273227597027844,0.005748424998627364
4.799999e-06,1.7434820624999998,1.1533399999999998,1.3052973125000003,0.06984620714243253,0.021268606082381132,0.004139637661057288
5.199999e-06,1.7110724375000004,1.15610190625,1.3110981874999998,0.06348431905199974,0.016467693431685006,0.005612315589606782
5.599999e-06,1.7037314375000001,1.1556414375000004,1.308713625,0.050814859085420015,0.017717512177111483,0.0071020762798195075
5.999999e-06,1.7239781250000001,1.1489355625,1.3059066250000002,0.03648838423025023,0.02446330013246566,0.006593522369293562
