,fitB,fitBR,fitR,oligoB,oligoBR,oligoBR_std,oligoBR_stdfit,oligoB_std,oligoB_stdfit,oligoR,oligoR_std,oligoR_stdfit,t
60,1.69446530599,1.13914595758,1.29671551279,1.69966481818,1.14836209091,0.0117845699112,0.0135883518139,0.0542000909137,0.0545719528848,1.29821727273,0.00523930620131,0.00438791081466,1.04e-05
61,1.6917872909,1.13901437265,1.29621895098,1.68494836364,1.15072068182,0.0136952751022,0.0132529337668,0.0729598057666,0.0522897646822,1.29997554545,0.00454130940996,0.00428483110743,1.12e-05
62,1.68913248965,1.13888302387,1.2957241343,1.69324163636,1.15974490909,0.0112448047233,0.01294431618,0.0515755137202,0.0502526242626,1.29877927273,0.00247664982994,0.00419227218868,1.2e-05
63,1.68650057924,1.13875191068,1.29523105316,1.70431281818,1.15343031818,0.0147697686859,0.0126589737216,0.049829474658,0.0484203664465,1.29834654545,0.00472534609341,0.00410849435707,1.28e-05
64,1.68130416988,1.13849038888,1.2942500596,1.67625790909,1.15491513636,0.013984681679,0.012147022504,0.0493989543365,0.0452505437117,1.29599581818,0.00399413731312,0.00396212149115,1.44e-05
65,1.67619560064,1.13822980286,1.29327589512,1.68231618182,1.152382,0.00988967760298,0.0116992077401,0.0355254607489,0.0425951910199,1.29563572727,0.00550331458951,0.00383778758252,1.6e-05
66,1.67117250196,1.13797014824,1.29230848566,1.67611372727,1.15088513636,0.0113420513829,0.0113027608557,0.049662544315,0.0403308212958,1.29278427273,0.00222439364939,0.00373024021735,1.76e-05
67,1.66623259241,1.13771142069,1.29134775826,1.67912845455,1.15259090909,0.0149165938042,0.0109482666136,0.0269153279492,0.0383715590309,1.29348636364,0.00330396657678,0.00363584118753,1.92e-05
68,1.66137367456,1.13745361586,1.29039364106,1.66456427273,1.15165068182,0.00843844999978,0.0106285989793,0.0250443560766,0.0366556356754,1.29260609091,0.00475232745762,0.00355197893942,2.08e-05
69,1.656593631,1.13719672946,1.28944606321,1.65932090909,1.15297036364,0.0117961937411,0.0103382451162,0.0467009838566,0.03513736305,1.28986618182,0.0040654426309,0.00347672291668,2.24e-05
70,1.65189042064,1.13694075718,1.28850495493,1.63417863636,1.149228,0.0106936064246,0.0100728598861,0.0352862764935,0.0337821419473,1.28861809091,0.00450469509521,0.00340861032541,2.4e-05
71,1.64726210391,1.13668569635,1.28757025328,1.66016790909,1.15232863636,0.0144849131938,0.00982896444293,0.0402519960261,0.0325632456367,1.28773418182,0.00413807436152,0.00334650964456,2.559999e-05
72,1.63822245052,1.13617828252,1.28571976482,1.65705918182,1.15234272727,0.00981424891389,0.00939482851318,0.0167521650206,0.030454548852,1.28671818182,0.00257474845437,0.00323695244268,2.88e-05
73,1.62946034576,1.13567445898,1.28389408478,1.63378809091,1.15079995455,0.00643246246131,0.00901861968674,0.0238388883224,0.028688107927,1.28351990909,0.00354395727592,0.00314280514037,3.2e-05
74,1.620962321,1.13517419071,1.28209269195,1.62832036364,1.14833059091,0.00710785525547,0.00868824024745,0.0291630989882,0.0271817456341,1.28262145455,0.00142808271747,0.00306054272137,3.52e-05
75,1.6127158503,1.13467744614,1.28031509104,1.63624290909,1.14692672727,0.00886813606111,0.00839489882141,0.0236207252042,0.0258783289691,1.27947490909,0.00382442262914,0.00298769449877,3.839999e-05
76,1.60470914521,1.13418418935,1.27856078417,1.61260445455,1.14838527273,0.00898599745656,0.00813202082272,0.0298416141148,0.0247367562036,1.27855881818,0.00389063520914,0.00292246699533,4.159999e-05
77,1.5969312427,1.13369438941,1.27682930373,1.60431790909,1.14637181818,0.00799631701948,0.00789457699408,0.0202196057846,0.0237266384089,1.27648518182,0.00301123565148,0.00286352175912,4.479999e-05
78,1.58937184111,1.13320801416,1.27512018957,1.59939736364,1.14567181818,0.00702908871396,0.0076786402453,0.0291942416342,0.0228249606129,1.27320572727,0.00375261419403,0.00280983515369,4.799999e-05
79,1.58202127207,1.13272503172,1.27343299419,1.59217018182,1.14523131818,0.00747577017246,0.00748109181476,0.024443766615,0.0220139407603,1.27223054545,0.00309376156346,0.00276060838693,5.119999e-05
80,1.5679108339,1.13176911938,1.27012263012,1.57389790909,1.14198540909,0.00694481875318,0.00713156529165,0.0135595069128,0.0206107759382,1.27004990909,0.00129885372222,0.00267311989821,5.759999e-05
81,1.55453348878,1.1308264036,1.26689486756,1.55855181818,1.14220327273,0.00563691934064,0.00683082150215,0.0176460220746,0.0194352155268,1.26626736364,0.00224195301519,0.00259728817539,6.399999e-05
82,1.54183021911,1.12989664047,1.2637465382,1.54223527273,1.140524,0.00632567204479,0.00656832841254,0.0157627002307,0.0184326140274,1.26249963636,0.00342146269287,0.00253054866381,7.039999e-05
