cb,cb_std,cbr,cbr_std,cr,cr_std
2.3180244572,0.00927130144522,782.461989433,3859.47179587,2.31718652795,0.00463106208156
2.3622961492,0.0086244291523,10.8162921309,0.181041164697,2.29110088749,0.00581053821094
2.30699935447,0.0132063727368,5.48579143923,0.0735513155593,2.39355148601,0.0067992363077
2.41720675839,0.0134268405593,3.30316330537,0.0294383783234,2.27093805109,0.00599560819294
2.25694123772,0.0143636005996,2.49496739607,0.0198238677771,2.35411440226,0.00457985884921
