delta_t,meanB,meanBR,meanR,stdB,stdBR,stdR
1.25e-08,2.2835845806451607,1.1229995758064515,1.3432745161290325,0.5043017108833326,0.09299274184948209,0.029907976023096684
2.5e-08,2.300283193548387,1.1184713532258062,1.440027258064516,0.4906841247328074,0.11282613518483653,0.03933184984205444
3.75e-08,4.908534870967742,1.1095325032258065,1.7909998709677415,0.7363980444337521,0.11895349915966211,0.042500904168554364
5e-08,3.938832935483871,1.1216205677419355,1.4362535161290322,0.5056878620794768,0.12800655969079033,0.019416452343427166
6.25e-08,2.195124516129032,1.103934132258065,1.3220814516129036,0.5396324989236998,0.10995061240342995,0.03443648570061916
7.5e-08,2.023996290322581,1.1088922177419354,1.3275498064516127,0.42205107975321093,0.11254822371598779,0.029065559933030772
8.75e-08,2.0234725806451612,1.1303753387096778,1.3255945806451614,0.37805841054019546,0.11646815111666081,0.031184084952231836
1e-07,1.8116416709677423,1.117933833870968,1.326348935483871,0.46859665125694405,0.12741948470506456,0.03382177244734089
1.125e-07,1.8906024838709672,1.115582970967742,1.3165795483870972,0.3879920427657506,0.09539172502045547,0.032899464864594545
1.25e-07,1.988315935483871,1.1180299274193548,1.3110105806451613,0.45429984860207345,0.10574671891812874,0.040127340406691095
1.375e-07,1.8763146741935486,1.136376333870968,1.3184655483870968,0.4903185654847843,0.11489134114419833,0.03377993434249306
1.5e-07,2.003701745161291,1.0966844129032256,1.3220738387096773,0.519295278478284,0.09269684864112328,0.036128280869519504
1.625e-07,1.778297838709677,1.114386001612903,1.3214820322580647,0.38676621402783573,0.11223775223781406,0.03294974394289257
1.75e-07,1.8788604193548388,1.1357673693548385,1.3152757419354841,0.380229661908794,0.0982334381038459,0.031373908058076355
1.875e-07,1.9047498387096773,1.1022900129032256,1.3286744193548385,0.37052838920873404,0.1133228694999758,0.0370703479527812
2e-07,1.780842551612903,1.1124958661290325,1.3204331290322582,0.45341703693663654,0.12397969819637349,0.028797161939847497
2.25e-07,1.7546323548387097,1.10467165,1.3205148387096777,0.3147388710947074,0.0815829384154194,0.024815812375926987
2.5e-07,1.8643052258064519,1.1161792193548388,1.3283826774193546,0.32174135454477065,0.08430383557984857,0.02241092969726919
2.75e-07,1.7102935741935483,1.1322043387096778,1.3215973548387097,0.2901914473383112,0.0900263359804469,0.03021539051601652
3e-07,1.7321871612903224,1.1128780403225804,1.3250552580645159,0.24578351841355875,0.08277922221330365,0.02619055268106905
3.25e-07,1.737062096774194,1.1313721967741939,1.317952612903226,0.3604429221489149,0.09124999386395025,0.029074847234699684
3.5e-07,1.709604535483871,1.1175446048387099,1.312884,0.328123764268433,0.08646141964076758,0.023123117361552464
3.75e-07,1.8292567419354837,1.1263359612903223,1.3148640967741931,0.3453384394014891,0.08256496946359851,0.024687883439707226
3.999999e-07,1.7972040645161294,1.1049891516129036,1.320557129032258,0.2939483188780328,0.084376019839158,0.022498112134049248
4.5e-07,1.7961367741935477,1.1216805870967739,1.3158978387096771,0.20430893682989476,0.07510221420196972,0.015265736874740896
4.999999e-07,1.7534215806451612,1.1206286096774192,1.317609580645161,0.18260866545381724,0.07126401568237173,0.01665524086610615
5.499999e-07,1.72772064516129,1.112090020967742,1.3222467741935484,0.2144876949982173,0.07493055590705333,0.016214986349172476
5.999999e-07,1.7538339999999994,1.1129357903225807,1.3146150322580643,0.18387926214108102,0.05340670442120031,0.015911856629132155
6.499999e-07,1.7339499032258066,1.1055476838709681,1.3210525806451616,0.20206420199472452,0.059105632013938904,0.0169197977677501
6.999999e-07,1.7877326129032254,1.1067765758064518,1.3146262903225803,0.18715620736470506,0.06057396602439113,0.020328518092053303
7.499999e-07,1.784032806451613,1.1136536403225805,1.322734258064516,0.17645122327008933,0.058952837461968235,0.01449394720379185
7.999998e-07,1.7518616451612907,1.114957512903226,1.3169112258064515,0.2080114969669284,0.06620933126706606,0.018094051019709494
8.999999e-07,1.7559614838709683,1.1139627983870968,1.3168319032258065,0.13323769202029467,0.05776868985650944,0.01217324793872744
9.999999e-07,1.7652691290322584,1.1149281822580641,1.3204393225806452,0.1369278549542439,0.05977968759853059,0.010736666955591794
1.1e-06,1.7391757096774199,1.1225743790322582,1.3171203225806452,0.1493489985504171,0.05755336120608796,0.009642119327292512
1.2e-06,1.7452343870967744,1.1197809516129031,1.3188557096774196,0.11564733920615321,0.05057669832507259,0.013892758269511042
1.3e-06,1.7277814516129035,1.1224164838709678,1.3198631935483873,0.14487385421358567,0.050520312245459956,0.011139906191819534
1.4e-06,1.7244206129032258,1.1134791451612902,1.31442535483871,0.16531154549432148,0.05620630456539801,0.011281854241752726
1.5e-06,1.7193377419354838,1.1146632419354838,1.3133116129032258,0.1381852256614096,0.05569947889189417,0.012792228204296603
1.6e-06,1.73099970967742,1.1139400161290325,1.3163922903225809,0.17047043256997133,0.05731448785527655,0.011589919285514672
1.8e-06,1.7422363225806445,1.1248511451612897,1.3167060645161288,0.1005933279719713,0.05192916510353208,0.008289108236154008
2e-06,1.7421932903225805,1.109614177419355,1.3145635483870965,0.09194315691921046,0.05191067830309943,0.00853786481897046
2.2e-06,1.7488651935483872,1.1207758870967746,1.3153805806451613,0.13198280221385134,0.056643704863939284,0.01112480749749856
2.4e-06,1.7183404516129033,1.1206118387096773,1.3155521290322578,0.11860095402973699,0.048400974642010736,0.010977165765415728
2.6e-06,1.7410144838709676,1.1166175322580645,1.310502806451613,0.09604622244989597,0.04226656723956538,0.007453326888341504
2.799999e-06,1.7735627419354836,1.1158331935483874,1.3121933225806452,0.1148958526430722,0.04834796351945621,0.010922503521915867
2.999999e-06,1.7411914193548388,1.1140307096774196,1.3135102903225804,0.11831063004889322,0.047574641814591534,0.008263157660883388
3.199999e-06,1.746911806451613,1.1173804193548385,1.3140886129032259,0.11377730389312425,0.04915505009842814,0.009060053445250833
3.599999e-06,1.7318442903225806,1.1202258870967743,1.310498709677419,0.0747560453674499,0.04877980013122329,0.005903413857572355
4e-06,1.7384102903225809,1.1182640322580641,1.3103581935483875,0.06527911672156703,0.046349387233645734,0.007655812573207848
4.399999e-06,1.746572064516129,1.115440370967742,1.3101489677419353,0.08583550085011088,0.04479720641716108,0.0056260165102097965
