cb,cb_std,cbr,cbr_std,cr,cr_std
2.31735399229,0.00413781998014,782.438336446,3854.35517572,2.31735399229,0.0041378199896
2.31475519739,0.00509662595749,10.8162921309,0.191356869535,2.31475519739,0.00509662593577
2.3769496244,0.00628418016102,5.48579144571,0.0764112516302,2.3769496244,0.00628418013594
2.29929194655,0.00616869248371,3.30316330761,0.0331117434397,2.29929194655,0.00616869251128
2.34612453621,0.00456799625521,2.49496739607,0.020744748894,2.34612453621,0.00456799626081
