,fitB,fitBR,fitR,oligoB,oligoBR,oligoBR_std,oligoBR_stdfit,oligoB_std,oligoB_stdfit,oligoR,oligoR_std,oligoR_stdfit,t
33,1.64263494603,1.14939290891,1.30336378241,1.742954273,1.149071586,0.036564002,0.0365112893324,0.158552391,0.13978707142,1.318077273,0.006255199,0.0105350295862,1e-06
34,1.64228513571,1.14937413709,1.30330099603,1.790850182,1.157594515,0.041525898,0.0353221784697,0.109302709,0.135468140548,1.321389455,0.01130823,0.0102210106659,1.1e-06
35,1.64193577473,1.14935536978,1.30323823693,1.720896091,1.143950454,0.025438449,0.034252065193,0.132699667,0.131507787458,1.314820818,0.014912368,0.00993954349739,1.2e-06
36,1.64158686216,1.14933660699,1.30317550508,1.769739636,1.139718184,0.031870727,0.0332818318072,0.093098276,0.127860497569,1.316950091,0.010476083,0.00968515517506,1.3e-06
37,1.64123839706,1.14931784871,1.30311280046,1.753796455,1.150074769,0.039796567,0.0323964559904,0.170450476,0.124487953606,1.314053636,0.010121075,0.00945360269826,1.4e-06
38,1.64089037849,1.14929909496,1.30305012305,1.716849091,1.145672585,0.038942213,0.0315839403097,0.148514958,0.121357817118,1.316855364,0.009689394,0.00924153542246,1.5e-06
39,1.6405428055,1.14928034572,1.30298747284,1.763914,1.15462591,0.043028012,0.0308345661013,0.134016184,0.118442676899,1.321152636,0.009877656,0.0090462649668,1.6e-06
40,1.63984899257,1.14924286078,1.30286225393,1.733312273,1.161243836,0.027786322,0.0294947142942,0.109395304,0.113167311411,1.316049455,0.007620422,0.00869775184715,1.8e-06
41,1.63915695083,1.14920539389,1.30273714359,1.748005455,1.138035259,0.035102757,0.0283277934029,0.112785974,0.108511842607,1.315541,0.009593618,0.00839471333521,2e-06
42,1.63846667289,1.14916794504,1.30261214165,1.689888182,1.153880159,0.02388861,0.0272988280844,0.142002758,0.104363902696,1.319102,0.011169455,0.00812774820587,2.2e-06
43,1.6377781514,1.14913051421,1.30248724799,1.708146818,1.146849832,0.026925588,0.0263821100251,0.152848796,0.100637600619,1.312546545,0.010536549,0.00789000708471,2.4e-06
44,1.63709137906,1.1490931014,1.30236246244,1.744001455,1.14333905,0.021869625,0.0255582428173,0.110044486,0.0972660719631,1.314658273,0.006435394,0.00767635865791,2.6e-06
45,1.63640634859,1.14905570659,1.30223778487,1.779530182,1.142691277,0.021885429,0.0248122672128,0.087624601,0.0941964087005,1.313011182,0.008943683,0.00748286808164,2.8e-06
46,1.63572305278,1.14901832977,1.30211321513,1.736364273,1.145680545,0.021075358,0.0241324277213,0.133098878,0.0913861348408,1.313213818,0.008637186,0.00730645773562,3e-06
47,1.63504148445,1.14898097092,1.30198875307,1.710994091,1.151050643,0.027530859,0.0235093356776,0.099700252,0.0888007063819,1.321000727,0.008535237,0.00714467920592,3.2e-06
