delta_t,meanB,meanBR,meanR,stdB,stdBR,stdR
0.003276799,1.057341,1.012214,1.039021,0.002131262,0.000630774,0.000611023
0.003686399,1.051069,1.011676,1.034977,0.001283298,0.000554082,0.000489851
0.004096,1.0459315,1.01044525,1.0315215,0.001497104,0.000596176,0.000486391
0.004505599,1.042766,1.009589,1.028614,0.001331892,0.000437785,0.00047022
0.004915199,1.0390215,1.0094135,1.026327,0.001945194,0.000744283,0.000481174
0.005324799,1.036338,1.00857125,1.0243645,0.001668785,0.000631028,0.000593584
0.005734399,1.0333195,1.008353,1.022591,0.001598691,0.00054,0.000631039
0.006143999,1.0304195,1.007316,1.0213495,0.001150813,0.000471364,0.000549382
0.006553599,1.027718,1.0066225,1.0200705,0.000995034,0.000770529,0.000603178
0.007372799,1.0257765,1.00615225,1.0177455,0.001078059,0.000522658,0.000506366
0.008191999,1.022415,1.00573775,1.0158675,0.001272369,0.000426868,0.00045306
0.009011199,1.021194,1.0052255,1.014491,0.00055599,0.000445623,0.000360039
0.009830398,1.01835,1.00451875,1.0131405,0.001020528,0.000566071,0.000408891
0.0106496,1.01761,1.00404825,1.0121985,0.001334508,0.000620134,0.000348406
0.0114688,1.015928,1.003329,1.011351,0.001430804,0.000679792,0.000422214
0.012288,1.014113,1.00343575,1.0105945,0.001686576,0.000377802,0.00039083
0.0131072,1.0114705,1.00296185,1.0098835,0.001418297,0.000569435,0.000298702
0.0147456,1.012769,1.0031915,1.0089465,0.001072628,0.000519144,0.000346586
0.016384,1.010899,1.00228475,1.008276,0.000937016,0.000439011,0.000414622
0.0180224,1.010606,1.002292675,1.0074855,0.000863137,0.00048563,0.000376188
0.0196608,1.008523,1.002318425,1.007123,0.001343759,0.000607792,0.000270169
0.0212992,1.009829,1.00243375,1.0064875,0.001024674,0.00059852,0.000380392
0.0229376,1.0095335,1.002349175,1.006256,0.001162649,0.000578979,0.000293891
0.024576,1.007533,1.001762,1.005749,0.001033157,0.000503014,0.000311069
0.02621439,1.009131,1.00192325,1.0053495,0.001230239,0.000554497,0.000346929
0.0294912,1.00771,1.001616,1.0047105,0.00077004,0.000407861,0.000398835
0.032768,1.006887,1.0012503,1.0040625,0.000733454,0.000417916,0.000356189
0.0360448,1.0059685,1.000829775,1.0039615,0.000723265,0.000489732,0.000404735
0.03932159,1.005886,1.001233025,1.003692,0.000733479,0.000621712,0.000309842
0.04259839,1.0053835,1.000873425,1.003223,0.000731947,0.000527823,2.07E-04
0.04587519,1.0059455,1.000989825,1.002917,0.000647969,0.000559964,0.00032869
0.04915199,1.005762,1.001074525,1.0028265,0.00055301,0.000415673,0.000345422
0.05242879,1.0044975,1.0007908,1.002646,0.000700927,0.0003275,0.000335316
