,data_BR01562_B,data_BR01562_R,data_BR03125_B,data_BR03125_R,data_BR06250_B,data_BR06250_R,data_BR12500_B,data_BR12500_R,fitdata_fcs_BR01562_B,fitdata_fcs_BR01562_R,fitdata_fcs_BR03125_B,fitdata_fcs_BR03125_R,fitdata_fcs_BR06250_B,fitdata_fcs_BR06250_R,fitdata_fcs_BR12500_B,fitdata_fcs_BR12500_R,fitdata_fcst_BR01562_B,fitdata_fcst_BR01562_R,fitdata_fcst_BR03125_B,fitdata_fcst_BR03125_R,fitdata_fcst_BR06250_B,fitdata_fcst_BR06250_R,fitdata_fcst_BR12500_B,fitdata_fcst_BR12500_R,fitdata_n_BR01562_B,fitdata_n_BR01562_R,fitdata_n_BR03125_B,fitdata_n_BR03125_R,fitdata_n_BR06250_B,fitdata_n_BR06250_R,fitdata_n_BR12500_B,fitdata_n_BR12500_R,fitdata_nr_BR01562_B,fitdata_nr_BR01562_R,fitdata_nr_BR03125_B,fitdata_nr_BR03125_R,fitdata_nr_BR06250_B,fitdata_nr_BR06250_R,fitdata_nr_BR12500_B,fitdata_nr_BR12500_R,fitdata_nt_BR01562_B,fitdata_nt_BR01562_R,fitdata_nt_BR03125_B,fitdata_nt_BR03125_R,fitdata_nt_BR06250_B,fitdata_nt_BR06250_R,fitdata_nt_BR12500_B,fitdata_nt_BR12500_R,fitdata_ntr_BR01562_B,fitdata_ntr_BR01562_R,fitdata_ntr_BR03125_B,fitdata_ntr_BR03125_R,fitdata_ntr_BR06250_B,fitdata_ntr_BR06250_R,fitdata_ntr_BR12500_B,fitdata_ntr_BR12500_R,fitstd_BR01562_B,fitstd_BR01562_R,fitstd_BR03125_B,fitstd_BR03125_R,fitstd_BR06250_B,fitstd_BR06250_R,fitstd_BR12500_B,fitstd_BR12500_R,std_BR01562_B,std_BR01562_R,std_BR03125_B,std_BR03125_R,std_BR06250_B,std_BR06250_R,std_BR12500_B,std_BR12500_R,tB,tR
7,1.7137382,1.5217722,1.35568335,1.2483413,1.18595525,1.1457765,1.0928829,1.07297535,1.59297922385,1.52994705057,1.32642483596,1.25224981025,1.16474452443,1.13881883686,1.07788155149,1.06976356326,1.62461015953,1.54639567237,1.3542367019,1.261128839,1.17716582492,1.14309333221,1.08268670033,1.0711351359,1.61280375515,1.53447312797,1.33736758621,1.25443279411,1.17019774686,1.14001032457,1.08038496078,1.07036129068,1.61686335932,1.53591115754,1.33960036615,1.25512320072,1.17130853416,1.1403869257,1.08088841938,1.07055009595,1.63703409562,1.55310410031,1.33662498138,1.26309489417,1.17769552484,1.14386317298,1.08143235044,1.07180141807,1.68533491059,1.55622266189,1.34008695899,1.26338545478,1.17763544056,1.14421101822,1.08180797142,1.07210504495,0.0636465734307,0.0329959747083,0.0320534733722,0.0146269529251,0.0183076086468,0.00765351491694,0.00947335823905,0.00328178050905,0.0525802708965,0.0236366378535,0.0221126678605,0.0114392249061,0.0173996121278,0.00821946187904,0.00856715680953,0.00276402017389,1e-07,1e-07
8,1.69938225,1.5596751,1.3245958,1.2405571,1.1884282,1.14902585,1.0738933,1.0726429,1.59279211254,1.52986772721,1.32632183441,1.25221205308,1.16469254021,1.13879805823,1.07785697639,1.06975312093,1.62425213451,1.54628714391,1.35400901611,1.26105307654,1.17706125861,1.14306620836,1.08260717686,1.07112179017,1.61256824031,1.53438844587,1.33723792794,1.25439248169,1.17013233587,1.13998814129,1.08035406696,1.07035014262,1.61661404068,1.53582442717,1.33946310933,1.25508191229,1.17123929612,1.14036420587,1.08085572658,1.07053867832,1.63603751614,1.55295278084,1.33649935875,1.26298380016,1.17757687555,1.14383269664,1.08137208598,1.07178251413,1.66740827019,1.55603634312,1.33995201983,1.26326287651,1.17751523648,1.14417846248,1.08166348774,1.07208093032,0.0604729983691,0.0311821587962,0.0307871827204,0.0139205567301,0.0172022095465,0.00723781379277,0.0088108764806,0.00313756131067,0.0459304012818,0.026904309755,0.0306458272689,0.0159616549493,0.0169554364543,0.00505776909012,0.00627945914046,0.00221175140906,1.13e-07,1.13e-07
9,1.6120764,1.53548965,1.29321685,1.27621605,1.1922826,1.1474711,1.0693474,1.07158535,1.59261949894,1.52979452649,1.3262268136,1.25217721023,1.16464458381,1.13877888341,1.07783430542,1.0697434846,1.62392236766,1.54618701948,1.35379930646,1.26098325811,1.1769649233,1.14304118284,1.08253420048,1.0711094775,1.61235102761,1.53431030267,1.33711834557,1.25435528208,1.17007200806,1.13996767093,1.08032557393,1.07033985537,1.6163841152,1.53574439683,1.33933652898,1.25504381345,1.17117544373,1.14034324118,1.08082557678,1.07052814271,1.63513447936,1.55281329795,1.33638349383,1.26288167137,1.17746768539,1.14380458394,1.0813169012,1.07176509442,1.65467670305,1.55586474933,1.33982757483,1.26315031739,1.17740465338,1.14414843723,1.08153755747,1.07205874406,0.0579355946656,0.0297509360054,0.0297392731119,0.0133504123361,0.016338427641,0.00690906241154,0.00830643047943,0.0030206184505,0.0520881617518,0.023860296528,0.0286415597131,0.0118102053541,0.0126162260199,0.00761094504785,0.00875414732332,0.00383707274838,1.25e-07,1.25e-07
10,1.667699,1.55802095,1.35152,1.26573745,1.1581938,1.1445133,1.077168,1.06797175,1.59243261402,1.52971524828,1.32612393668,1.25213947454,1.16459266249,1.1387581166,1.07780976006,1.06973304822,1.62356589523,1.5460786116,1.35357261975,1.26090774697,1.17686076254,1.14301408472,1.08245560476,1.07109614579,1.61211591466,1.5342256745,1.33698890856,1.25431499533,1.1700067087,1.13994550178,1.08029473282,1.0703287144,1.61613526598,1.53565772823,1.3391995306,1.25500255443,1.17110633605,1.14032053753,1.08079294553,1.07051673321,1.63417404881,1.55266240396,1.33625807566,1.26277148357,1.17734975422,1.14377414938,1.08125759172,1.07174625556,1.64404223235,1.55567927901,1.33969288238,1.26302901231,1.17728525807,1.14411593796,1.08140861359,1.07203478787,0.0555218671915,0.0284045132174,0.0287140005933,0.0128039863521,0.0155326191444,0.00659921415948,0.00784589725041,0.0029080568609,0.0673578965468,0.035904790153,0.0281982746654,0.0100585459504,0.0181375832077,0.00627315901893,0.00685121456689,0.00345179354012,1.38e-07,1.38e-07
11,1.57165975,1.55506765,1.31220055,1.27036065,1.1764221,1.14126655,1.08569025,1.07431425,1.59226020921,1.5296420892,1.3260290308,1.25210465151,1.1645447641,1.13873895269,1.07778711651,1.06972341737,1.62323755678,1.54597859837,1.35336382944,1.2608381599,1.17676480052,1.14298908294,1.08238347809,1.07108384606,1.61189907243,1.53414758107,1.33686953015,1.25427781941,1.16994648377,1.13992504446,1.08026628839,1.07031843371,1.61590577465,1.53557775482,1.33907318926,1.25496448268,1.17104260424,1.14029958775,1.08076285266,1.0705062051,1.63330360532,1.55252331285,1.33614239923,1.2626701863,1.17724122367,1.1437460752,1.08120327599,1.07172889572,1.63646861119,1.5555084645,1.33956866929,1.26291761924,1.1771754196,1.14408596448,1.08129601187,1.07201274691,0.0535446078883,0.0273121125688,0.0278539794215,0.0123536266829,0.014883671585,0.00634742437335,0.00748182006002,0.00281490879709,0.0623003808032,0.0297547418815,0.0307856477051,0.0137497499224,0.012560374632,0.00631712637636,0.00603709396845,0.00313434187624,1.5e-07,1.5e-07
12,1.5491016,1.53674405,1.3225135,1.276869,1.19650339,1.13719305,1.09091415,1.07013035,1.59207355027,1.52956285608,1.32592627827,1.25206693729,1.16449290556,1.13871819769,1.07776260084,1.06971298693,1.62288262664,1.54587031085,1.35313813561,1.26076289872,1.17666104302,1.14296201053,1.08230579575,1.07107052835,1.61166436026,1.53406300679,1.33674031377,1.25423755832,1.16988129572,1.13990288942,1.08023549986,1.07030729984,1.61565739423,1.53549114626,1.33893644896,1.25492325224,1.17097362675,1.14027689983,1.08073028289,1.07049480351,1.63237766459,1.55237284226,1.33601718497,1.26256089396,1.17712400356,1.14371568233,1.08114489468,1.07171012151,1.63011995159,1.55532383447,1.33943423579,1.26279756763,1.17705683058,1.14405352098,1.08118048684,1.07198894716,0.0516255190165,0.0262606517227,0.0270023273655,0.0119143261416,0.0142631296356,0.00610474256441,0.00713916550184,0.00272370429229,0.0488697739065,0.031007727492,0.031166151343,0.0119733459669,0.0166487955083,0.00662990152767,0.00827567573357,0.00328766615057,1.63e-07,1.63e-07
13,1.68046545,1.59977325,1.33960425,1.25276825,1.19035675,1.1510284,1.08149075,1.0700378,1.59190135387,1.52948973862,1.32583148713,1.25203213407,1.16444506507,1.13869904468,1.07773998466,1.06970336156,1.62255570712,1.5457704086,1.35293025897,1.26069354176,1.1765654522,1.14293703245,1.08223450564,1.07105824153,1.61144788747,1.53398496307,1.33662113875,1.25420040607,1.16982117341,1.13988244513,1.08020710389,1.07029702569,1.61542834802,1.53541122969,1.33881035268,1.25488520756,1.17091001854,1.14025596494,1.08070024838,1.07048428288,1.63153831883,1.55223414104,1.33590169652,1.26246041833,1.17701612617,1.14368764657,1.08109142362,1.07169282117,1.62557784133,1.55515379177,1.3393102629,1.26268732256,1.17694773293,1.14402359863,1.08107939464,1.07196704968,0.0500263033446,0.0253908874373,0.0262801709854,0.0115467144963,0.0137528451938,0.00590376011696,0.00686128518728,0.00264711077033,0.0444628153081,0.0303984005334,0.0335664822158,0.013333928038,0.0138908719737,0.00718547117604,0.00905919730698,0.00314684216706,1.75e-07,1.75e-07
14,1.654833415,1.5650299,1.3558452,1.24329765,1.17232385,1.1426598,1.06666225,1.07113615,1.59171492051,1.52941055056,1.32572885877,1.25199444129,1.1643932692,1.13867830149,1.07771549861,1.06969293704,1.62220230906,1.54566224121,1.35270555185,1.26061852918,1.17646209568,1.1429099857,1.08215772252,1.07104493779,1.61121357497,1.53390044261,1.33649214241,1.2541601706,1.16975609636,1.13986030419,1.08017636778,1.0702858989,1.6151804454,1.53532468052,1.33867387542,1.25484400539,1.17084117374,1.14023329257,1.08066774126,1.0704728891,1.63064528568,1.5520840918,1.33577668565,1.26235201078,1.17689961016,1.14365729527,1.08103394445,1.07167411119,1.62174814213,1.55496999631,1.3391760871,1.26256850612,1.17682994078,1.14399121082,1.08097545563,1.07194340469,0.048451268176,0.024539847182,0.0255581060603,0.0111833946802,0.0132561952942,0.00570690219658,0.00659409728301,0.00257115729626,0.0755994545788,0.0289908046859,0.035608426399,0.0116101550853,0.0146390513747,0.00688430524246,0.00867266545344,0.00191502093992,1.88e-07,1.88e-07
15,1.58659565,1.570479,1.36526793,1.2668881,1.1929237,1.14319545,1.0948895,1.07588095,1.59154293214,1.52933747467,1.32563418215,1.25195965786,1.16434548651,1.13865915937,1.07769290976,1.06968331715,1.62187679908,1.54556244976,1.3524985832,1.26054940109,1.17636687397,1.14288503129,1.08208725601,1.07103266385,1.6109974706,1.53382244856,1.33637317021,1.25412304199,1.16969607636,1.1398398729,1.08014802014,1.07027563129,1.61495183821,1.53524482196,1.33854802083,1.25480598832,1.17077768746,1.14021237288,1.08063776433,1.07046237611,1.62983561134,1.55194577858,1.33566138468,1.26225234702,1.17679237952,1.14362929785,1.08098129439,1.07165686994,1.61898764974,1.5548007211,1.33905225615,1.26245939274,1.1767215247,1.14396133977,1.08088427832,1.07192164927,0.0471219135253,0.0238257591133,0.0249404804544,0.0108758358643,0.0128414883244,0.00554157300688,0.00637339023358,0.00250665606018,0.072840499546,0.0268596798507,0.0328538976629,0.0148878304841,0.0150188211351,0.00709079762312,0.00702988444814,0.00312989411343,2e-07,2e-07
16,1.6848702,1.5805269,1.36374615,1.2894718,1.15400235,1.1530913,1.0812581,1.06795285,1.59118494323,1.52918529727,1.32543711542,1.25188722285,1.1642460282,1.13861929672,1.0776458917,1.06966328414,1.62120081316,1.54535472141,1.35206879043,1.2604057353,1.17616906152,1.14283307939,1.08194170255,1.07100711298,1.61054781968,1.53366003745,1.33612562335,1.25404572714,1.16957119206,1.13979732777,1.08008903687,1.07025425051,1.61447625058,1.53507852557,1.33828619666,1.25472682209,1.17064561247,1.14016880999,1.08057540119,1.070440484,1.62819261369,1.55165822154,1.33542146269,1.26204595223,1.17656997052,1.14357102884,1.08087284006,1.07162104125,1.61492540018,1.5544492391,1.33879475515,1.26223379404,1.1764968337,1.1438991871,1.08070775152,1.0718765422,0.0446695132568,0.0225182185914,0.0237819112258,0.0103064571778,0.0120869079712,0.00523850139574,0.00597719085917,0.00238672790698,0.0339571418508,0.0231138554463,0.0177437172748,0.00850663539365,0.0103285808984,0.00368235920502,0.00656948498338,0.00155695937468,2.25e-07,2.25e-07
