delta_t,meanB,meanBR,meanR,stdB,stdR,stdRB
1.25e-08,1.1427311739130435,1.0252535565217393,1.0990184347826086,0.01984960126563092,0.009398452429620188,0.013460526444832028
2.5e-08,1.5042887826086953,1.0234017434782614,1.1155617826086957,0.03697747525648614,0.009306976041641971,0.011613438783893435
3.75e-08,1.6080158260869566,1.0238540130434786,1.1608171304347825,0.0261026837628227,0.009612231606721089,0.012257489252052318
5e-08,1.2346901739130431,1.019469495652174,1.102359,0.019998621453908055,0.008698718096463347,0.011534149833202428
6.25e-08,1.1280905217391304,1.0205963500000002,1.087915695652174,0.028823051598797087,0.007305629701959656,0.011898257995966771
7.5e-08,1.1357315652173914,1.0242739717391307,1.0847574782608695,0.024886911665486875,0.009572974354329883,0.014971948442230572
8.75e-08,1.1278044347826088,1.0214726304347828,1.0853045652173912,0.014553971180241914,0.006607361775856598,0.012036946695683498
1e-07,1.1348827826086954,1.0227018000000003,1.0860960434782607,0.02425852154704391,0.008123810299404979,0.01241573076558437
1.125e-07,1.1260298695652176,1.0209371195652175,1.082836695652174,0.018941058432627358,0.007128192693894121,0.01056089020827027
1.25e-07,1.1263363478260866,1.024858586956522,1.0872179130434783,0.017520327174850372,0.006993488585901464,0.012535976591873622
1.375e-07,1.1343002173913042,1.0238080195652173,1.0810630869565216,0.020097868675572717,0.007739167278612836,0.014514406360887269
1.5e-07,1.1302650434782608,1.022975869565217,1.084464391304348,0.024119828908251543,0.0091269684225383,0.01136644956154562
1.625e-07,1.1267573913043478,1.021541293478261,1.0857293478260868,0.018982877787831604,0.009413059922066173,0.014388218994891514
1.75e-07,1.131506,1.0251763891304349,1.089821217391304,0.028889314791639375,0.007641481838745107,0.012364464959542383
1.875e-07,1.1262429565217393,1.0259766326086959,1.0828447826086958,0.021788735810402127,0.006662469968650956,0.012710614860098729
2e-07,1.1295773913043476,1.0240014717391304,1.087998304347826,0.020157439400744995,0.00982596620510645,0.011967589181376553
