delta_t,meanB,meanBR,meanR,stdB,stdR,stdRB
1.25e-08,1.2907907307692308,1.021478646153846,1.1704842692307693,0.04800426424132122,0.011002873315491097,0.02102504102065386
2.5e-08,2.0567295384615387,1.0247308057692304,1.1937578076923079,0.06619151198095904,0.01324472506907279,0.020736179881989746
3.75e-08,2.2986960769230773,1.0198417192307696,1.2626076538461541,0.062477230184544395,0.012006959017241492,0.018504830936770987
5e-08,1.4893849230769232,1.023600680769231,1.1737684230769228,0.05950554056874617,0.011755612440850003,0.017923990362468424
6.25e-08,1.2931010384615385,1.0261505269230773,1.1513853076923075,0.04795918044985334,0.012290429434098565,0.019210197118889296
7.5e-08,1.2772979230769232,1.021561930769231,1.1517306153846154,0.04908291566548233,0.010123984070881165,0.019049789671133844
8.75e-08,1.3001276923076925,1.0198275653846152,1.1505193461538463,0.04643615820073606,0.01283702147319443,0.024420817813393458
1e-07,1.2836855384615382,1.0291395442307698,1.1495360384615383,0.04042237304554416,0.009208458275206144,0.02169093983210869
1.125e-07,1.2807798846153846,1.0250958442307696,1.1484988461538461,0.04938124221443333,0.012295818841229374,0.021873403765975456
1.25e-07,1.2848318076923078,1.0241529788461536,1.1467142692307695,0.06301067294027336,0.012029530704311625,0.020631790178791274
1.375e-07,1.2865223846153848,1.025738682692308,1.1440224615384613,0.046970383363494184,0.016620781778870344,0.018556683417185894
1.5e-07,1.2759831538461541,1.022784240384615,1.1498712692307693,0.0427377864124696,0.011350920303447087,0.01952736568065107
1.625e-07,1.2700922307692306,1.0203968076923073,1.1454950769230767,0.04374906366673434,0.011751882320335172,0.02133366017691693
1.75e-07,1.2707102307692308,1.0258619000000002,1.1413477692307692,0.05341023423775035,0.014645135512432605,0.024551667790937114
1.875e-07,1.2647568076923075,1.024354828846154,1.1494708076923077,0.048473396982277595,0.01330105060344202,0.018784595178848177
2e-07,1.2790851538461536,1.0204744307692308,1.1446028846153848,0.04417153297238142,0.011454340673121156,0.019701117017682977
2.25e-07,1.285046730769231,1.022987415384615,1.1445121923076922,0.03382664422697415,0.009129825206934243,0.01305845470175703
2.5e-07,1.2738175384615387,1.016709146153846,1.1423107307692306,0.028971665352986595,0.009699855584007001,0.016563784138415454
2.75e-07,1.2775178461538461,1.0245952153846156,1.1459667692307691,0.030346936489273883,0.012159185759390331,0.014765178730721413
3e-07,1.2711011538461536,1.0252465942307694,1.1450732307692308,0.032926788851226525,0.010018325475415547,0.016210723197534468
3.25e-07,1.2743451153846155,1.025601903846154,1.141904423076923,0.03780702512896342,0.010611768054574264,0.014641188558703952
3.5e-07,1.2942744230769232,1.0245615076923082,1.1431305769230768,0.04592585318094732,0.009741353038121216,0.012845387341194718
3.75e-07,1.2678415384615387,1.0253523326923077,1.1418727692307693,0.038805462812530334,0.010606726731029968,0.013615971448248118
3.999999e-07,1.285424,1.0241967884615388,1.1401525000000001,0.032062319058118925,0.008963233341953553,0.010980750274451518
4.5e-07,1.2746640769230768,1.0231953903846152,1.1419141153846153,0.029615033697721158,0.008168791212370519,0.01121231831219335
4.999999e-07,1.271770653846154,1.0216978653846156,1.1415591923076922,0.03025289578503484,0.005437998529006728,0.00970733087578036
5.499999e-07,1.277554,1.02191375,1.1428260384615385,0.022855623585050965,0.006252008338746148,0.00849590001542599
5.999999e-07,1.2771071923076924,1.0247867692307697,1.1442873461538463,0.02566173324085019,0.006437442976251148,0.011675990176451476
6.499999e-07,1.2753989615384616,1.0246942884615382,1.1420173076923077,0.026259861423093226,0.005510547430360108,0.009072340045300283
6.999999e-07,1.2756038846153848,1.0209361692307692,1.1393470769230771,0.023021597734647282,0.008526833229116172,0.009518482633550743
7.499999e-07,1.2717249615384614,1.0225425961538464,1.139682730769231,0.02945198609142157,0.00861227849132449,0.0105356367670354
7.999998e-07,1.2722246923076925,1.0256468653846154,1.140904076923077,0.023418063755553553,0.008314657691844236,0.009194079746539328
8.999999e-07,1.2657019999999999,1.0215447115384615,1.1425451538461535,0.019388861913678484,0.005969171973838106,0.006649958543354114
9.999999e-07,1.2716162692307695,1.0237623846153845,1.1391563461538463,0.01953121997756745,0.005856434041963586,0.006455201492874505
1.1e-06,1.266785,1.0212269423076925,1.1406397692307693,0.022525837050954484,0.005698213453542296,0.006976915743015191
1.2e-06,1.2717326153846156,1.0235470000000002,1.1402812307692307,0.02669030714017143,0.005228333837464497,0.008577423115813557
1.3e-06,1.2676608076923075,1.023245,1.1399357307692308,0.020204268239122202,0.00487252689583052,0.007105086268625852
