delta_t,meanB,meanBR,meanR,stdB,stdR,stdRB
1.25e-08,1.7054827333333338,1.04295991,1.4190004,0.137555653003656,0.022645603734647184,0.036589349146947586
2.5e-08,3.9386238000000002,1.0415257649999998,1.476304,0.12234900419820892,0.03214336945727169,0.03585723182192971
3.75e-08,4.4350215,1.05121972,1.670811466666667,0.15840382306281833,0.027711414153417404,0.04595279579347993
5e-08,2.2550509999999995,1.0427204133333334,1.4283937333333334,0.11360053418037551,0.022865994486621886,0.04079709732504452
6.25e-08,1.7309249,1.0460738166666668,1.3730610666666663,0.08695839208125153,0.025302453992888177,0.043815423712950524
7.5e-08,1.7641803666666662,1.0477837116666668,1.3717974333333331,0.10323713552060075,0.02213381861418305,0.04021952923958331
8.75e-08,1.7636485000000006,1.0499411683333328,1.3664005000000001,0.11244174231715139,0.024038534636079644,0.0384757556536082
1e-07,1.7239898999999999,1.039894553333333,1.3479289000000003,0.10850649922634434,0.02587055656578213,0.04184120495922835
1.125e-07,1.721613333333333,1.0394160916666668,1.3491301666666666,0.10345515596119678,0.025606712866073925,0.038467055080091114
1.25e-07,1.7320515333333328,1.0481128216666666,1.3464347666666663,0.09189067765656221,0.022868495984189472,0.03747369672449415
1.375e-07,1.7602250333333334,1.057609388333333,1.3497332,0.12715572774003886,0.027326039737949597,0.03443152955821689
1.5e-07,1.7167132,1.0530657949999997,1.3473212666666672,0.09091553157057378,0.02063342625924149,0.04076724946811032
1.625e-07,1.678805066666667,1.0574221183333332,1.3451447333333333,0.09779851209261259,0.022873151971883735,0.03873458796312623
1.75e-07,1.6953354333333335,1.0506716766666664,1.3435186666666667,0.12080179801302167,0.025021815539422582,0.040585844843123844
1.875e-07,1.7137777000000003,1.0526751533333336,1.346235,0.09874976125748353,0.021219506649935722,0.04114379105083968
2e-07,1.7324944000000002,1.055826203333333,1.346867933333333,0.11591694233562236,0.02645203929748246,0.03324919153963981
2.25e-07,1.7062266,1.0453763533333336,1.3447962,0.06216158271612246,0.018096663232761975,0.03202453952764176
2.5e-07,1.6932443333333334,1.0452307733333333,1.3379152333333335,0.07157068043472053,0.02115147338080469,0.02999736750990474
2.75e-07,1.704170766666667,1.048324443333333,1.3426334999999996,0.0721500315087403,0.021653576597181347,0.02840262829308447
3e-07,1.7106773666666666,1.0523250666666668,1.337857433333333,0.09438734129514167,0.019278843216824194,0.025096435211650194
3.25e-07,1.672865933333333,1.0438648149999998,1.3356799333333333,0.06746917686763013,0.016507863457421997,0.025541567399096878
3.5e-07,1.712324966666667,1.0407725250000004,1.3311911333333335,0.060803653133389556,0.022122664849626245,0.02212747815160767
3.75e-07,1.7124911,1.0440053333333332,1.3409526,0.08496169966377008,0.016701334975783615,0.027351761963303613
3.999999e-07,1.6850435666666668,1.0481663383333328,1.3347970666666664,0.0753054800859731,0.017167558146949417,0.023518839590925756
4.5e-07,1.6917666999999994,1.0487640333333335,1.3340583666666666,0.058005680859808895,0.01030361580056029,0.02392453996072281
4.999999e-07,1.7014566666666662,1.0452016266666668,1.3356227333333337,0.056838720059089604,0.011391972840362452,0.01975850444702961
5.499999e-07,1.6972324666666663,1.0440558333333336,1.3316983666666669,0.06829470213700489,0.012924483792356615,0.02214216987647978
5.999999e-07,1.7009282333333335,1.052030866666667,1.3332474999999997,0.052809817941164024,0.009168372079237033,0.02117049370347533
6.499999e-07,1.6860900666666663,1.0473745466666669,1.3379041333333332,0.06066479330766917,0.01226236792720811,0.0195036294878284
6.999999e-07,1.6828520666666669,1.0518981499999998,1.3289456333333332,0.05859498335121265,0.015267424130008164,0.02064379040601556
7.499999e-07,1.7007490999999997,1.0467299399999999,1.3305938666666668,0.055554086547765905,0.012790974452671272,0.020444713055271766
7.999998e-07,1.6847954666666667,1.054910283333333,1.3312652666666667,0.05100950456580507,0.0123877757592807,0.022670948970059803
8.999999e-07,1.7022708333333327,1.0481844333333334,1.3292662000000002,0.04359151138855923,0.010406251900980792,0.01262998044913593
9.999999e-07,1.6844500333333334,1.0487134999999999,1.3282703666666669,0.034480316606708944,0.008209506942089898,0.014715023034867
1.1e-06,1.6884664333333335,1.0468304499999999,1.3257971333333336,0.033531756826112716,0.009959693799621666,0.01434231946655884
1.2e-06,1.684116633333333,1.0486306333333337,1.3271708,0.043875886096642606,0.011881859841511922,0.012174303142229075
1.3e-06,1.6863204333333333,1.0462808133333332,1.3298177,0.04707695521213704,0.010499440944323332,0.014708448842615001
1.4e-06,1.6817330666666663,1.0486549166666665,1.3261979666666666,0.04498372498132582,0.010842854339712516,0.015996612513583072
1.5e-06,1.692219233333333,1.0462956666666667,1.3263965666666668,0.040976258064626764,0.009454293739472151,0.013710374598172809
1.6e-06,1.6938800333333333,1.0440122333333333,1.329196933333333,0.03689168434890021,0.009536890820853978,0.014639695592653401
1.8e-06,1.6811251,1.0467361333333332,1.3259140999999999,0.028874435418838364,0.00886932629290409,0.009500251615030483
2e-06,1.6741454000000004,1.0477710500000001,1.3232781333333334,0.030897397377556996,0.008634111055317481,0.01035762420381719
2.2e-06,1.6833104333333335,1.0501773333333333,1.3226907333333335,0.035221670982207666,0.007553093820562699,0.012024154837474267
2.4e-06,1.6801815333333334,1.0482767666666668,1.3237045000000005,0.0305471157107981,0.0095285024732816,0.010194791569500362
2.6e-06,1.6748774000000002,1.049573283333333,1.321186633333333,0.037830943877201914,0.0078097108119030605,0.008586515969999453
2.799999e-06,1.6816152333333334,1.0463142833333334,1.3237386,0.036930160500313156,0.008202546306279958,0.010515024125969575
2.999999e-06,1.6609390999999998,1.0478462833333333,1.3203642666666666,0.03718043686075602,0.008334037896615435,0.009250932481091961
3.199999e-06,1.6688090000000002,1.0459592333333334,1.3230988333333336,0.027169041657739795,0.00877350452245597,0.010264528044624797
3.599999e-06,1.670814066666667,1.0495859666666665,1.3221252666666667,0.02774974606001925,0.007311221580252888,0.0077783221004847055
4e-06,1.6645109666666669,1.0483428666666665,1.321003666666667,0.022564592240179204,0.00707686386913172,0.007458830709225729
4.399999e-06,1.6599623333333335,1.046204383333333,1.3197035333333333,0.023671450175733275,0.007120547866249862,0.00782383345956799
4.799999e-06,1.6600512666666665,1.0474056833333334,1.3193721333333328,0.030422188142794,0.006960568471675931,0.00877238222394895
5.199999e-06,1.663298533333333,1.0483255499999997,1.3167725666666668,0.021255224530662788,0.007399750679058215,0.009046722714930164
5.599999e-06,1.6548127666666668,1.0472064499999998,1.3181280333333332,0.025211879720591187,0.006580464271783758,0.005758286331959661
5.999999e-06,1.6508810666666671,1.0467291,1.3163648666666667,0.025614120973834382,0.007468633131228823,0.008979274361364989
6.399999e-06,1.6472027666666667,1.0477198500000002,1.3161216333333334,0.02573253326262733,0.006986009769452714,0.007170253658518642
7.199999e-06,1.6499301999999998,1.046631966666667,1.3156149333333331,0.0209705433762059,0.007254824964271849,0.0043831582447920936
7.999999e-06,1.6463638999999997,1.0478138333333331,1.3146120333333333,0.019419093197761146,0.006304088908443114,0.004628931281144239
8.799999e-06,1.6414883999999998,1.0492938333333333,1.3136268333333334,0.02030569400209376,0.006185675905311844,0.005702917762475233
9.599999e-06,1.6433316999999998,1.0484709500000002,1.3138083666666667,0.02194169541178013,0.00660323067638527,0.005460710733427174
1.04e-05,1.6412684000000004,1.0487327333333334,1.3120456666666667,0.019991033062517476,0.007211893585521709,0.005595982832552494
1.12e-05,1.634682966666667,1.0476844833333334,1.3114600666666665,0.01815760732490807,0.005965067565604112,0.005125849436895529
1.2e-05,1.6384763,1.0486358499999997,1.3109926333333335,0.021777410518164612,0.005300276146789193,0.004522870175839654
1.28e-05,1.6318194,1.04807455,1.3111824666666665,0.018745007396815453,0.006843918530263839,0.005168662194498045
1.44e-05,1.6337168000000004,1.0480891666666665,1.3099204000000002,0.02015995867952114,0.005371136674236946,0.003927093450915347
1.6e-05,1.6299485,1.04793695,1.3085148,0.01807667483757266,0.006289654422939296,0.004414219607982831
1.76e-05,1.628354966666667,1.0476286166666666,1.306966066666667,0.024166370734946718,0.0059808418522999006,0.0036376029428350394
1.92e-05,1.6308336666666665,1.0477690999999998,1.3067517666666666,0.02118725467403037,0.005486389417964756,0.0050109451061318535
2.08e-05,1.626130166666667,1.0475388166666668,1.3052770666666667,0.01969421571609855,0.005993519611120727,0.003711802632556806
2.24e-05,1.6245002333333338,1.0473281999999997,1.305695,0.01997895680240141,0.0055519491352136905,0.0034389073642655706
2.4e-05,1.6199902999999998,1.047403383333333,1.3052297666666666,0.018917354688486453,0.006174204395079773,0.004008663036024492
2.559999e-05,1.6205383666666668,1.0478763500000001,1.3044027666666667,0.020377934431607368,0.0063586311822767345,0.0035658765861285827
2.88e-05,1.6185305666666665,1.0476209666666667,1.3033676333333337,0.020206271895434398,0.005739165621605819,0.0024603832761493677
3.2e-05,1.6169617333333333,1.0478091333333333,1.3027748999999997,0.019612182446859108,0.005630164570418867,0.003554578383187265
3.52e-05,1.6155689333333334,1.0480800999999997,1.3020193999999998,0.018041414532372152,0.005292044454335821,0.00248289970061888
3.839999e-05,1.6122597666666665,1.0475473000000002,1.301488266666667,0.017336770525260895,0.005965222593965439,0.002851156047991771
4.159999e-05,1.6111598999999999,1.0477602833333335,1.3005212,0.019050469728854484,0.005849318372824867,0.0029024821107210205
4.479999e-05,1.6085299666666666,1.0471323499999998,1.2999571666666665,0.018269919296452518,0.005620700710073641,0.0032770591380331844
4.799999e-05,1.6081327,1.0480220333333332,1.2995593333333337,0.017916911404499008,0.006156489602218326,0.0025126244842572304
5.119999e-05,1.6051016000000002,1.048174916666667,1.2994317666666666,0.0186521129090871,0.005631722653465404,0.0033271424791236196
5.759999e-05,1.6023964333333334,1.0480379,1.2984350666666662,0.01695168721530559,0.005424941652118359,0.0025252722407692997
6.399999e-05,1.5979362333333336,1.0477831000000002,1.2969908999999997,0.0173255390732551,0.005444474663056719,0.0025672542056965554
7.039999e-05,1.5949729666666665,1.0476377999999997,1.2962569000000006,0.016480969062291892,0.005154694251197955,0.002371703928964714
7.679999e-05,1.592297233333333,1.04785175,1.2950729666666667,0.017151590436814357,0.00552882277091808,0.002253925410071659
8.319999e-05,1.5895671,1.0478012166666668,1.2945124666666665,0.016457722658071525,0.00581402589567294,0.0025103157244436253
8.959998e-05,1.588096233333333,1.0481445999999999,1.2935598000000001,0.017053786095142864,0.005439899897363297,0.002294320438241638
9.599998e-05,1.5836976666666664,1.0482393,1.292996,0.01675622457542933,0.005742772077432066,0.0021691783951533323
0.0001024,1.5813036666666669,1.0477787333333333,1.2921828666666666,0.016971325829829034,0.005475737434253846,0.0022707395481550586
0.0001152,1.5761874666666669,1.0478502833333334,1.2909259,0.01647152497439815,0.005408736484306364,0.001851617347903058
0.000128,1.5723233333333329,1.0475632499999998,1.2894162999999996,0.016405950662962382,0.005296388116128442,0.001931190803839275
0.0001408,1.5673023666666663,1.04769,1.2880819333333335,0.015496684865874471,0.005517243290710394,0.0018212391569112135
0.0001536,1.5628174,1.0477516166666665,1.2865468,0.015328414283284499,0.005335178181341897,0.002057895309061089
0.0001664,1.5564208333333336,1.0477062833333333,1.2852236333333333,0.01557442536785509,0.005183541379426067,0.001770315810730441
0.0001792,1.5532062666666673,1.0476823666666664,1.2841526,0.01508636006007486,0.005322630424893326,0.0019493890322069822
0.000192,1.5495728,1.0475076166666666,1.2831193000000003,0.015554179848516612,0.005257793505200958,0.002111438941351502
0.0002048,1.5460123000000003,1.047692366666667,1.281873566666667,0.01584608754477478,0.005251204602649661,0.002211417991294764
0.0002304,1.5375534333333334,1.0474051666666664,1.2793955333333338,0.015302951742900967,0.0051271442066276665,0.00194797251149896
0.000256,1.5298757333333335,1.0476451666666668,1.2773821,0.015667238903591865,0.005215405687959471,0.0017902747756202624
0.0002816,1.5236616999999997,1.0474227333333337,1.2752897333333333,0.014542545788478736,0.004894476736985156,0.0018724520453731784
0.0003072,1.5165514666666668,1.0474284833333336,1.2730235666666665,0.015131770477449824,0.00492748895945547,0.001962528611185637
0.0003327999,1.5101978666666667,1.0472515833333333,1.2713545666666668,0.014862075507217104,0.0047421670762309714,0.0018265752680144962
0.0003583999,1.5046501666666667,1.0471393000000002,1.2693476333333333,0.014980220766248909,0.004960864101366054,0.0018300527524272756
0.0003839999,1.4989376333333335,1.047317883333333,1.2675124999999998,0.014188301452213689,0.004858430753168494,0.0018305436541427263
0.0004095999,1.4923925333333334,1.0470255500000005,1.2656459666666666,0.014260555668774681,0.004772292918387224,0.0017600268693498244
0.0004607999,1.4818354999999999,1.0470303333333333,1.2623169666666667,0.014177889891776332,0.004699110585939523,0.0016121721647792192
0.0005119999,1.4715948333333337,1.0468849666666666,1.2590354333333336,0.013172218307441193,0.004597108313446107,0.001562182447375749
0.0005631999,1.461222033333333,1.046871216666667,1.2557949999999998,0.012724719754565215,0.004645826786841444,0.001578323922094438
0.0006143999,1.4523253666666667,1.0465822333333332,1.2528586333333334,0.012702090997111037,0.004575340340589128,0.0016996259820586674
0.0006655999,1.4434738000000003,1.04666615,1.2498564333333335,0.012225041268914673,0.004434634345567733,0.0014485000612702904
0.0007167999,1.4352609666666671,1.0463827333333335,1.2469864666666668,0.012196170853956152,0.004321649976057259,0.0015921903347973863
0.0007679999,1.4262608333333335,1.0463489333333333,1.2441362,0.011682377526523546,0.004401870582680377,0.0015822661371870668
0.0008191998,1.4191067333333334,1.046043033333333,1.2414537,0.011938952064379676,0.004332471497501953,0.0016100219974342594
0.0009215999,1.4036621000000002,1.0458104833333333,1.2363068666666666,0.011158283058935787,0.00421422934618209,0.0015026268387024365
0.001024,1.3898961000000003,1.0454702333333334,1.2313231000000002,0.010719389150351186,0.004040509533462323,0.001444155443695574
0.0011264,1.3767261666666668,1.0452642000000003,1.226475933333333,0.010077141469958398,0.004004703042951161,0.001445007217975044
0.0012288,1.3645239999999998,1.0447396,1.2218799333333337,0.009805319056512135,0.00388150285270481,0.001391879091971226
0.0013312,1.3528361333333334,1.0443565333333331,1.2174237666666663,0.009381602822308958,0.0038021999568963,0.0014732759807841583
0.0014336,1.3417483000000001,1.0441713833333333,1.2131407666666667,0.008960778828316201,0.0037222988925602932,0.0014795471389546467
0.001536,1.3312637,1.0437444499999997,1.2089622333333336,0.008569905733242738,0.0036411015428789847,0.001351945097812776
0.0016384,1.3213462666666664,1.0433146333333336,1.2049743,0.00827041524122109,0.003520490630106345,0.0014441107871474247
0.0018432,1.3030504333333335,1.0425582333333332,1.1971812333333332,0.007491065441281066,0.003283421048066914,0.0013119676236689525
0.002048,1.2864822666666667,1.0416557833333333,1.1898404000000002,0.00680487826456547,0.0031373155361444464,0.001340431871844127
0.0022528,1.2709893999999997,1.0408461333333334,1.1829285,0.006428942248924005,0.0029422455794851587,0.0014080822237670903
0.0024576,1.2569390999999999,1.03996975,1.1764379,0.005875410478426157,0.002845671512431933,0.0013641202002878383
0.0026624,1.244398066666667,1.0390599333333335,1.1700416999999999,0.005496609621292822,0.0027338589228414843,0.0012828155474926609
0.002867199,1.2326108333333334,1.0382129999999998,1.1642511666666666,0.005048492924185944,0.002618137838023231,0.0013029575971611588
0.003071999,1.2217204666666666,1.0373099999999995,1.1586683333333332,0.004939611764321401,0.0024825123072314253,0.001268063799656787
0.003276799,1.2116828999999998,1.0365950666666668,1.1534091666666668,0.004585752714295298,0.0024826742984576525,0.001237309633393704
0.003686399,1.1941452333333336,1.0349843333333333,1.1438612,0.004142197127800123,0.002285499776124837,0.0012708625898271645
0.004096,1.178576766666667,1.033507816666667,1.1352808,0.003763929601567431,0.002214809388337194,0.0012644012877203426
0.004505599,1.1655753333333334,1.0321241333333335,1.1275971666666669,0.0034068455334647844,0.0021427102165766927,0.0013169734174318971
0.004915199,1.1545070999999998,1.0308530666666667,1.1209415666666667,0.0033971324216167803,0.0021144566312780036,0.0013498313705381355
0.005324799,1.1448280333333336,1.0296531666666664,1.1150402333333334,0.0031041826673413133,0.0021586832511716254,0.0013458847668190348
0.005734399,1.1364211666666668,1.0286495833333333,1.1098850666666664,0.0027461536140977634,0.0021548531262143016,0.0012694792408919392
0.006143999,1.1291474666666668,1.0276728666666668,1.1053737666666663,0.002842785813638124,0.002173340618852811,0.0013420527245810992
0.006553599,1.1233869333333333,1.0268302499999997,1.1014535666666665,0.0027484264459666577,0.0021642294962000218,0.0013012420556914083
0.007372799,1.1137743666666666,1.0257000166666665,1.0952359333333335,0.00251761517423842,0.002216559329732059,0.0013263560795360404
0.008191999,1.1065990666666665,1.0248068166666664,1.0905352999999998,0.002303943502393714,0.002277587922196058,0.0014568741594210828
0.009011199,1.1010305333333332,1.0242005833333334,1.0869304333333334,0.0024458015146141734,0.0023215991425930543,0.0015549659834614498
0.009830398,1.096619233333333,1.0238415333333333,1.0841154000000002,0.002493625094560591,0.0023931339647694895,0.0015262442843645876
0.0106496,1.0927806666666666,1.0234944000000001,1.0816639666666668,0.0025138176058647566,0.0024563754664591133,0.0015811996521628686
0.0114688,1.0894626666666665,1.023147366666667,1.0793327333333333,0.002645354548806066,0.0025543434764251313,0.0015982503972226058
0.012288,1.0860664333333332,1.0226470333333333,1.0769297000000002,0.002642770120956842,0.0026606299774050986,0.0015376934888187525
0.0131072,1.0826631333333334,1.0221054666666667,1.0743209333333332,0.0023821179194620594,0.002724393913433896,0.0015509890765429285
0.0147456,1.0747831666666667,1.0206826999999998,1.0684594666666667,0.0023765673296210813,0.002734051069180837,0.0015409282083644663
0.016384,1.0671246666666672,1.0190617833333335,1.0624426999999999,0.00240207503814699,0.0026422490312863036,0.0015536082313082815
0.0180224,1.0605789999999997,1.0175286833333337,1.057271,0.00213553489006072,0.0025372436750668434,0.0015506893036288435
0.0196608,1.0557936333333333,1.0164453999999998,1.0534956333333334,0.0021821682715949258,0.0024368721958463197,0.001512115440919339
0.0212992,1.053195466666667,1.0159770166666666,1.0514435,0.00229018661151347,0.002362434475281808,0.0014670171493165623
0.0229376,1.051811566666667,1.0158532500000002,1.0505064000000002,0.002351502026129027,0.0022589098786804404,0.0014747935180333966
0.024576,1.0508955333333332,1.01577945,1.0499374,0.002191158517517357,0.0022151096677139903,0.0013893095338452708
0.02621439,1.0496733,1.0155656666666668,1.0490158,0.0020301143998964085,0.0021428333797412543,0.0012307343697520352
0.0294912,1.0451873,1.0144480833333334,1.0453077333333332,0.0017409158729435185,0.0019681224036008434,0.0011980801627557655
0.032768,1.0409713666666667,1.0133939333333333,1.0417372,0.0019007650649731183,0.001785969230791308,0.0013675868146320897
0.0360448,1.0397516,1.0132724666666666,1.0407418333333334,0.001803071668015418,0.0015896717288659105,0.0012846292132578654
0.03932159,1.0395144666666665,1.0135364500000004,1.0408781333333332,0.0016047513355311272,0.0014449112021927984,0.0012794138035965336
0.04259839,1.0381950999999998,1.0133333166666667,1.0397281333333332,0.001737119768467326,0.0013283525820437085,0.001268568635532022
0.04587519,1.0358954,1.012981316666667,1.0379423,0.001945365391556727,0.0012984027918946984,0.0011865711594290854
