delta_t,meanAB,meanCD,meanCorr,stdAB,stdCD,stdCorr
1.3e-06,1.1280641739130435,1.0821861739130436,1.022663543478261,0.008311415024463918,0.003666148905301175,0.005970806488044541
1.4e-06,1.1267044347826087,1.0810191304347823,1.0228238260869567,0.006975487059984234,0.002873132653369216,0.004661449127659161
1.5e-06,1.1279125652173914,1.0809021304347826,1.0221494565217386,0.006344671690043717,0.0035139111654449947,0.004261105983736077
1.6e-06,1.1257910869565217,1.0815265217391303,1.0234861739130432,0.008487668671119256,0.0020777708136065632,0.004287713388297916
1.8e-06,1.1238625652173915,1.0811934347826087,1.0221771304347824,0.005683889940387862,0.0019245216644795126,0.00357432557705825
2e-06,1.123594,1.0810952608695654,1.0222706739130434,0.005801456998405464,0.0022416204778529783,0.003156741323734282
2.2e-06,1.123492695652174,1.0816650869565219,1.022466913043478,0.005702712660653797,0.0015209879201716662,0.0034227714668346857
2.4e-06,1.1236151304347823,1.0800154347826088,1.0219388043478264,0.005166605489809978,0.0019560972196450838,0.002862109351506528
2.6e-06,1.1243027826086958,1.0809150869565216,1.0223452173913044,0.005804228323472615,0.002277094924851926,0.004029811258462112
2.799999e-06,1.1243623478260871,1.0800896956521735,1.0223651304347827,0.004366591045343952,0.002238682035305281,0.0036090022926293717
2.999999e-06,1.123221652173913,1.0807844782608695,1.0224173260869562,0.0063606195460388605,0.002529150207335735,0.003523843831697021
3.199999e-06,1.1229514347826088,1.0806273913043478,1.0222317608695657,0.005583984426181166,0.0021536099267151928,0.003019585878493816
3.599999e-06,1.1231157391304347,1.0797466086956522,1.0223783913043483,0.004649080864909634,0.001921959116859922,0.0023152919102112303
4e-06,1.122744043478261,1.0800316086956523,1.0227122826086958,0.0046346615511557885,0.0019398069545173637,0.0024434517874358805
4.399999e-06,1.121074739130435,1.0795160000000001,1.0225890869565213,0.004180502853229519,0.0016724078709921594,0.0023172921962655627
4.799999e-06,1.1206055217391306,1.0796382173913044,1.022380152173913,0.0037049239254005923,0.001473249320867561,0.0026459031906391397
5.199999e-06,1.1208489565217392,1.0797872608695653,1.0222070000000003,0.004023389599289984,0.0014253419793277707,0.0025126539061665265
5.599999e-06,1.1214694782608694,1.0793789565217393,1.0220339130434781,0.004924295472623585,0.0012996577301354953,0.0025485853606000046
5.999999e-06,1.120808695652174,1.0792951739130434,1.0220808260869563,0.004003729407470234,0.0016626013836932242,0.0029482332904591595
6.399999e-06,1.1208529565217389,1.0788725217391304,1.022070434782609,0.0052131190736804086,0.0016866358558968657,0.0021621664724165795
7.199999e-06,1.1186803043478262,1.079008043478261,1.022302695652174,0.002764388012071658,0.0011095521414658152,0.0017066325076208033
7.999999e-06,1.1188868695652174,1.0784846521739129,1.022350391304348,0.0028585152622866757,0.0012543383015236227,0.0015680831482815102
8.799999e-06,1.1183408260869567,1.078534956521739,1.022092086956522,0.002497828511748159,0.0011073008105596813,0.0018061971198949573
9.599999e-06,1.1172215217391304,1.078336391304348,1.0220515434782607,0.002219991908907432,0.0010151094924506986,0.002009606891112117
1.04e-05,1.1174105217391301,1.0776673478260868,1.0217581956521742,0.0028611182956496868,0.001304888721182451,0.0015986293805954094
1.12e-05,1.1170690869565219,1.0779209565217391,1.0224298695652174,0.002973038716503708,0.0010450862031539134,0.002085061239937839
1.2e-05,1.1182658695652175,1.0780799130434786,1.0222505652173914,0.002528950019351536,0.000914755558370092,0.001700411556987894
1.28e-05,1.117087652173913,1.0773091739130434,1.0222699347826083,0.002126752077877483,0.0011229159499374156,0.0014551619124341065
1.44e-05,1.1151580434782609,1.077249608695652,1.0221734782608696,0.0021829617391588337,0.0009156721332313923,0.0010173353672842701
1.6e-05,1.1155501304347823,1.0772174347826087,1.0219267826086955,0.002291900830701335,0.0010350464734824431,0.0010852213741913961
1.76e-05,1.11502652173913,1.0770322173913045,1.0221607173913043,0.0021370960156161024,0.0008904087462226208,0.0009557167504490345
1.92e-05,1.1144768260869564,1.0768361739130432,1.0223863260869561,0.002447527281940136,0.0009304061129268541,0.0010889360394509455
2.08e-05,1.1139367826086957,1.076706304347826,1.02258,0.0018978798687533497,0.0008338822476972366,0.0013170525888282281
2.24e-05,1.1141172173913045,1.0764244782608696,1.0224333478260867,0.0014208747445491072,0.000789333503635927,0.001305764131064078
2.4e-05,1.1138379565217396,1.0763520000000002,1.0222496739130436,0.0021046699726469838,0.0009637348092752092,0.0011224076422612253
2.559999e-05,1.1135612173913045,1.076290304347826,1.0220665,0.0017034381334466572,0.0008590034385102332,0.0011050003098563269
2.88e-05,1.112650739130435,1.0760655652173912,1.0223561304347828,0.0014135674025359524,0.0007536933885921732,0.000801037278856112
3.2e-05,1.1119267826086956,1.075939695652174,1.0220087391304347,0.0016275105811857174,0.0006621276269186367,0.0008448037959705103
3.52e-05,1.111829652173913,1.0756051739130434,1.022229,0.0016808586989909638,0.0009185401296373514,0.0008278519348814507
3.839999e-05,1.1119467826086953,1.0756111304347826,1.021988543478261,0.0020191812795530653,0.000672253789055746,0.0009486554262085106
4.159999e-05,1.111393391304348,1.0751464347826087,1.0223134347826082,0.001509148067738581,0.0009050165900995251,0.0010775115181906984
4.479999e-05,1.1104434782608694,1.0751958695652173,1.0221867826086954,0.0018810033832474195,0.0006856077788830949,0.0008625577463477425
4.799999e-05,1.1103933478260866,1.0751192173913042,1.0221595434782607,0.001220969415587322,0.000829504774026248,0.0009084691544743865
5.119999e-05,1.1094010434782609,1.0748217391304349,1.0220990217391308,0.0013834131225612918,0.0006374435502639933,0.0008266594506527462
5.759999e-05,1.1091128695652175,1.0747401739130436,1.022162652173913,0.0014089242984059976,0.0007049029937685227,0.0006991970617722489
6.399999e-05,1.1081986521739133,1.0743099565217389,1.0220986956521738,0.0016499979870527076,0.0006833463364216823,0.0007494268206745201
7.039999e-05,1.1075297826086956,1.0742247391304347,1.0220150217391302,0.001110406660976503,0.0006853032472144842,0.0006631568602273195
7.679999e-05,1.1070802173913041,1.0737913913043478,1.0220357826086957,0.001677814778514556,0.00073085267290307,0.0005752080876042903
8.319999e-05,1.1060468260869565,1.0734585217391304,1.021905,0.0014501307782755612,0.0006392807010576875,0.0007404115189482833
8.959998e-05,1.1053990434782606,1.073222956521739,1.0220077826086955,0.001112519994085519,0.0006594095829676969,0.0006303733163439073
9.599998e-05,1.1046918260869563,1.073164260869565,1.021936760869565,0.0010666310087770246,0.0007643194311389854,0.0006498840761104024
0.0001024,1.1044673913043481,1.072831,1.0218174782608695,0.0012337674976206994,0.0007073167299885941,0.0007002066073707588
0.0001152,1.1033254347826085,1.0723573913043476,1.0218272391304346,0.0010584566626065846,0.0006597149410182045,0.0005813700903444159
0.000128,1.1019411304347826,1.0719686521739131,1.0217857608695653,0.0010802041797472047,0.0006241190388613058,0.000545735928527889
0.0001408,1.101446217391304,1.0716151304347825,1.0217815,0.0011421837191946007,0.0006500282471686684,0.0005870985677557649
0.0001536,1.1002480434782609,1.071180304347826,1.0216807173913043,0.0009712994200178783,0.0006296831111089737,0.0005037788793337306
0.0001664,1.0992424347826086,1.0706283478260872,1.0215725217391305,0.0010062778087364154,0.0006282877773687384,0.0004955612426124523
0.0001792,1.0980574782608696,1.0703692173913044,1.021442043478261,0.00106806166853248,0.0006081668790233751,0.0004841405184323132
0.000192,1.0970095217391305,1.069925,1.021425195652174,0.0011921429323980392,0.0006769563597777259,0.0005395212700632427
0.0002048,1.096256304347826,1.0696030869565216,1.0213583913043482,0.0011415268354568256,0.0006085560895905178,0.0004666092061122923
0.0002304,1.0945388260869564,1.0688641304347828,1.021264760869565,0.000826611240951458,0.0005611510146543662,0.00047045843436888866
0.000256,1.0931554782608695,1.068104695652174,1.0211277826086957,0.0009876181214797629,0.000667973797636497,0.00044632752221755663
0.0002816,1.0915038695652173,1.0674652173913046,1.0209116739130433,0.0009785036181909914,0.0005772727451614398,0.0005343591877130808
0.0003072,1.0899770869565215,1.0667563913043474,1.0208506086956526,0.0007107744651186348,0.0006514528071352263,0.000481871148132612
0.0003327999,1.0887205652173912,1.066030652173913,1.0207594347826088,0.0008434238619840748,0.0005683886154273933,0.0004120927318695835
0.0003583999,1.0871316956521735,1.0654046521739131,1.0206709347826088,0.0010145042668083738,0.0006311643904028993,0.0005107165640452377
0.0003839999,1.0856718260869567,1.064775304347826,1.0204438043478261,0.0008443732253377735,0.0006299918864061631,0.0004250448375102889
0.0004095999,1.0845690869565217,1.064060043478261,1.0203796739130433,0.0009041793258575064,0.0006642215763263365,0.0004494894231162599
0.0004607999,1.0819252608695653,1.062854608695652,1.0201486739130432,0.0007733923138210552,0.0005818779745923436,0.00038873356553254245
0.0005119999,1.079567304347826,1.0616975217391305,1.0198579347826082,0.0007500626892514855,0.0005499044873244546,0.00035305390659798395
0.0005631999,1.0773864347826088,1.0605256521739133,1.0196325434782607,0.0007777877673016558,0.0005629756044367314,0.000352562341482142
0.0006143999,1.0752775652173916,1.0593660434782608,1.0193426956521738,0.0009027991170502403,0.0006026724164817171,0.0004070561797336511
0.0006655999,1.073291565217391,1.0582906086956523,1.0191438695652175,0.0008349823651398224,0.0006348251891615161,0.000323543129891235
0.0007167999,1.0713516521739128,1.0572677391304346,1.0188480000000002,0.000843191742013419,0.000562178543307871,0.0003867846833890271
0.0007679999,1.0695433043478264,1.0562645652173914,1.0186268478260876,0.0009125557724365107,0.0005780496312441293,0.00041161268029815435
0.0008191998,1.067711739130435,1.0552614782608696,1.0184202826086957,0.0007390713454641577,0.0005509438438648956,0.00039441545427010874
0.0009215999,1.064493782608696,1.0533739130434783,1.017953652173913,0.000671733575325275,0.0005486930648323329,0.0003740209374162234
0.001024,1.0614313913043478,1.0516113043478261,1.0175070217391304,0.0008155368324862802,0.0005363115929790412,0.00033828232929021166
0.0011264,1.058822,1.0498693043478262,1.0171023695652173,0.0006869119936036298,0.0005691584508333455,0.0003223743677570655
0.0012288,1.056253652173913,1.0483405652173912,1.0166780869565215,0.0008046008791128617,0.0005778880458815472,0.0003270309668947738
0.0013312,1.053915043478261,1.0468051304347823,1.0163226739130433,0.0007364979694331814,0.0005510774666878818,0.00032647758124961337
0.0014336,1.0516700869565219,1.0453701739130437,1.015883260869565,0.0007014217805127467,0.0005850778210723397,0.0003589652057004896
0.001536,1.0496069130434784,1.0439754782608694,1.0155410217391303,0.0006456126118753007,0.0005745836957663256,0.00035260154190458443
0.0016384,1.047710086956522,1.0426754782608696,1.0151960652173917,0.000648183006433997,0.0005233204080937373,0.00035224067872221594
0.0018432,1.0442804782608694,1.0402371739130434,1.0144883478260869,0.0006655016982675232,0.0005269665159046435,0.00035465213926689864
0.002048,1.0412473913043478,1.0380018260869566,1.0138450217391306,0.0005536200815604237,0.0005139706176827653,0.0003210801396056082
0.0022528,1.0385418695652178,1.0359642173913042,1.0132296304347825,0.0006124636141346984,0.0005046766469318809,0.00034113151605743837
0.0024576,1.0361895652173914,1.0341250000000002,1.0126655434782608,0.000579104468016904,0.00054694948498964,0.0003443191584740063
0.0026624,1.033951652173913,1.0324369999999998,1.0121179999999996,0.0006119401511440635,0.0005454280329525002,0.00033177958896256907
0.002867199,1.031999695652174,1.0308762173913042,1.011715130434783,0.0006357449197788226,0.0004792078569183937,0.00031894510967682036
0.003071999,1.0303153913043477,1.0294428260869566,1.0112298913043478,0.0005954709308518803,0.0004783079462996355,0.0002982145586115225
0.003276799,1.0286618260869567,1.028107956521739,1.010806913043478,0.0006536754049003469,0.0004936565852863705,0.0003053968783536145
0.003686399,1.0258820000000002,1.0257928260869564,1.0100403043478263,0.0006045974586090744,0.0004869432296322512,0.00031221347696485784
0.004096,1.0236700869565214,1.0237922173913045,1.0093909347826087,0.0006392840365558025,0.0004899399214740737,0.00030519340996461845
0.004505599,1.0216563478260867,1.0220924782608696,1.0088225217391307,0.0006584878995088601,0.0005011361760227466,0.00029788688684382274
0.004915199,1.0200794347826088,1.0206189565217392,1.008303391304348,0.0006621927885630848,0.0005050751539653479,0.000285644996931854
0.005324799,1.018647956521739,1.0193340434782612,1.0078404130434786,0.0006700983366031562,0.0005049397276352974,0.000284196929280522
0.005734399,1.0175030434782608,1.0182609130434783,1.007439413043478,0.0005981726141930404,0.0005036269248114784,0.000278861939979269
0.006143999,1.0164735217391305,1.017295739130435,1.0070940434782611,0.0006993794062418813,0.0005152082075864946,0.00031078763590494733
0.006553599,1.0155428260869566,1.0164427826086957,1.0067629347826084,0.0006401859547903295,0.0005082961270175244,0.0003017080652157966
0.007372799,1.0141950434782607,1.0150933478260873,1.006281695652174,0.0005447927789744119,0.0005051636505129998,0.00032800237734856985
0.008191999,1.0131023478260872,1.014019347826087,1.0058989782608696,0.0005145571002831517,0.0005053685360980587,0.0003065039533847183
0.009011199,1.0121715217391307,1.0131432608695652,1.0056018478260873,0.0004707316109285593,0.00046986910456564237,0.0003114423645047658
0.009830398,1.0113833913043477,1.0123873043478262,1.0053326521739132,0.00045602228579508507,0.0004511957480125133,0.000332354460948927
0.0106496,1.0107141739130434,1.0117665217391305,1.0051168695652173,0.0005354154544694039,0.00043856087471611546,0.0003376184886174508
0.0114688,1.0100546956521743,1.011193608695652,1.004889108695652,0.0005469063535435819,0.0004465591872870571,0.00030484530847347684
0.012288,1.0094894782608697,1.0106313478260869,1.004665239130435,0.0005264605249304037,0.0004659913797201998,0.00030147428939207685
0.0131072,1.0089249130434785,1.0100546086956521,1.0044274130434783,0.0005378452107246267,0.00045948200883833094,0.0003227624362664342
0.0147456,1.0079371304347828,1.0090178695652174,1.0039777826086955,0.0004479513079466742,0.0004721302606132947,0.00037973308205974105
0.016384,1.0070177826086957,1.008096391304348,1.0035383043478259,0.00046397628842354883,0.00047531918238358337,0.0003837980599881522
0.0180224,1.0062685652173913,1.007360695652174,1.0032202826086956,0.00042381536444307654,0.00048815842357049014,0.0003870440747311783
0.0196608,1.0057101304347824,1.0068113478260872,1.0029704130434782,0.0005071561207486924,0.00048681820628805535,0.00036196994687207144
0.0212992,1.005357956521739,1.0064022173913043,1.0027804130434783,0.0004818659815722555,0.00043141536088851795,0.00038611670775011344
0.0229376,1.0050981739130433,1.0061099999999998,1.0026470869565216,0.0004381009067975883,0.0003753035872579556,0.00036162578700898887
0.024576,1.004851347826087,1.0058536086956524,1.0025348260869562,0.0004273530877690278,0.0003407700664454774,0.00036056985720964515
0.02621439,1.0047043913043476,1.005620347826087,1.0024870869565219,0.0003477173688788639,0.0003530391785987785,0.00035259539727241324
0.0294912,1.0042354347826086,1.005072739130435,1.002287913043478,0.00031042745089381545,0.0004024106941044903,0.00034594419165945544
0.032768,1.0039554347826087,1.0047142173913042,1.0020869130434782,0.0004156944766539241,0.00043073970315197883,0.00032398307967674417
0.0360448,1.0037069565217391,1.0044755652173911,1.0019830652173913,0.00040284061777214416,0.00042415417890883956,0.0002968644400171366
0.03932159,1.0035279565217392,1.004237,1.0018951304347825,0.00035715816472729994,0.0004102607866266151,0.0002411470423418891
0.04259839,1.0033673913043477,1.004006695652174,1.0018309130434786,0.00033716216445765714,0.00038925239769528846,0.0002865903625679392
0.04587519,1.003091652173913,1.003743043478261,1.001731804347826,0.0003283181925187,0.0003758619633601397,0.00029121825220248637
0.04915199,1.0029055652173915,1.0035509999999999,1.0016580869565217,0.00032768182156092034,0.000367712316663583,0.00025261526220604624
0.05242879,1.0026998260869566,1.0033744347826088,1.001655043478261,0.00036949632605973566,0.00035943601064265747,0.00025722439506000485
0.05898239,1.002417652173913,1.0029445217391302,1.0013792391304344,0.0003525394345743996,0.0003042928894517394,0.00026478097468617806
0.06553599,1.0020849999999997,1.0026182608695655,1.0012720652173912,0.00039716911303351376,0.0003203915020030315,0.00030403413725478676
0.07208959,1.0018728695652175,1.0023254782608697,1.0011949999999998,0.00031236465651372563,0.0002956509207134538,0.0002877149857818935
0.07864319,1.0017470000000004,1.0021367391304348,1.001086804347826,0.00023939470772544255,0.00032982079684886845,0.00028383374033930987
0.08519679,1.0015859999999999,1.0020904782608697,1.0010180000000002,0.00030975740858600576,0.00029606225396534494,0.00030526004594800795
0.09175038,1.0014507826086956,1.002002695652174,1.0008752826086955,0.00034124184417985503,0.0003312003773866884,0.00030831122496054327
0.09830398,1.001306,1.001879260869565,1.000743565217391,0.0003030263297499868,0.00035775486110284366,0.00023657856973896023
0.1048576,1.0012882608695655,1.0017594347826086,1.0007104782608696,0.0003477219300572043,0.0003560026656088439,0.00029905457834944325
0.1179648,1.0012302608695651,1.001557608695652,1.0005889347826085,0.0003286207299015059,0.0002384500201264074,0.0003129346648141552
0.131072,1.0010466521739132,1.001399086956522,1.0005164847826087,0.00030520607559848795,0.00022184716890601518,0.0003063798310192515
0.1441792,1.001061043478261,1.0012830000000001,1.0004922173913047,0.00024556314662263566,0.00021132995013979072,0.00029586115376343923
0.1572864,1.0009414782608699,1.0012323913043477,1.0004387195652178,0.00028781680006032315,0.00020939804806414245,0.000294022304403533
0.1703936,1.0007775217391306,1.0012040434782608,1.0004398282608695,0.0002827255343761595,0.00015048283977303476,0.0002734601033320463
0.1835008,1.0007421869565216,1.0011080434782609,1.000355204347826,0.00030135363352472706,0.0002675625044019065,0.00021661813521226092
0.196608,1.0007501739130438,1.0010452608695652,1.000353252173913,0.00030922211690036233,0.00027676504199195776,0.00025340800040485903
0.2097152,1.0006383347826087,1.0009987391304347,1.0003077804347826,0.00024232571614093084,0.0002141964188778758,0.00027835085509164063
0.2359296,1.0005690869565214,1.0009403043478258,1.0002780500000001,0.00026890016137295155,0.00021138167309450574,0.0002734892850218073
0.262144,1.000393656521739,1.0008461739130434,1.0001416043478257,0.0002975752105531055,0.0002356728853404433,0.00020986483948165306
0.2883584,1.0004274,1.0007506956521737,1.000139415217391,0.00024304218277636163,0.00029517370490622966,0.00025366612254094657
0.3145728,1.000392891304348,1.0007000869565221,1.0001645347826085,0.00021396525299591788,0.0002652775270383914,0.00024854476476987927
0.3407871,1.0003690782608694,1.0007075652173913,1.0001239304347826,0.0003493963352592953,0.00026980698835294504,0.00028810490380322905
0.3670015,1.0003950260869565,1.0006852173913046,1.000123293478261,0.00025300894848824106,0.00021615874933699503,0.00026564136693489317
0.3932159,1.0003481869565218,1.0006196086956523,1.000145169565218,0.00029443074524053826,0.000209185945809906,0.00022861611441317548
0.4194303,1.000319760869565,1.000540739130435,1.0000578500000004,0.0002457413676472898,0.00019504764577144625,0.0002655171072438202
0.4718591,1.000270695652174,1.0005970869565217,1.0000662391304345,0.00025077997367908703,0.00023527891182934533,0.0003162104194019594
0.5242879,1.0002349913043478,1.0005525217391305,1.0000343239130436,0.0002984652203364267,0.00024012403852016612,0.00032135076540779555
0.5767167,1.0001880130434784,1.0004557652173915,0.9999989130434781,0.0002523167424597868,0.00017401987544828383,0.00024813321510544533
0.6291455,1.0001331739130435,1.0004097739130435,0.9999340565217392,0.00019401008314762143,0.00021308306854857513,0.00025799606051270273
0.6815743,1.0001745130434783,1.0003806304347826,0.9999021000000002,0.00020003263930265516,0.00025231985469582256,0.0002415389139590568
0.7340031,1.0002161826086957,1.0004388695652173,1.0000646478260866,0.00022101581421320093,0.00019496427863404197,0.00020403989565037826
0.7864318,1.0001000347826086,1.0003961739130438,1.000034256521739,0.00024624332365030317,0.00019527497940170966,0.0002782305359825105
0.8388606,1.000153395652174,1.0004188043478262,1.000065093478261,0.00018847498848772754,0.00019397785278841399,0.00019651936778341102
0.9437183,1.0000853956521736,1.0003765000000002,1.0000512282608696,0.00013820832252755706,0.00021072664138949967,0.000197284942530195
1.048576,1.0001150739130433,1.0003711130434783,1.000053402173913,0.00019139048228888162,0.0002137571627161953,0.00015829915060490055
1.153433,1.000123547826087,1.0004371304347826,1.0001183456521738,0.00022459083350679493,0.0002039039211827996,0.00018602803284139071
1.258291,1.0000567217391303,1.0004172608695652,1.0000272282608698,0.00017964554703883625,0.00017414991477640818,0.00020431622726317883
1.363149,1.0000749434782608,1.000387,1.000043747826087,0.0002089262025444581,0.00019092156368066097,0.0002349418528794045
1.468006,1.0000421130434785,1.0003420869565216,0.9999958217391304,0.0002250923584439787,0.00025629109011697656,0.00019067263992079048
1.572864,1.0000654130434785,1.0003794565217392,1.0000497413043483,0.00020984224158069988,0.00022822676142680452,0.00018551949103751055
1.677721,1.0000182173913046,1.0003418826086956,1.0000256913043477,0.0002510544210051657,0.0002202785956409204,0.00015693607924204678
1.887437,0.9999870260869566,1.0002532391304353,0.9999976891304349,0.00018284057968717796,0.0001444271946544692,0.00012736114899433926
2.097152,1.0000252086956523,1.0002347434782606,1.0000130086956525,0.00017779359286407317,0.00018305683324200872,0.00018982825627632122
2.306867,1.0000538,1.0002443826086955,1.0000522608695652,0.00016670329539530523,0.00013834186908168433,0.00020124844096426313
2.516582,0.9999862608695654,1.0002384260869566,1.0000549891304347,0.00015500262477194878,0.00018617727227234935,0.00014035212119996592
2.726297,1.0000075695652175,1.0002190913043476,0.9999902478260867,0.00018147670454114604,0.00020853425516339168,0.00014063428325164872
2.936012,1.0000064521739132,1.0002104260869566,0.9999986760869567,0.00022068908853774407,0.00014641084902005945,0.0001882627583121392
3.145727,0.999995439130435,1.0001909608695652,1.000032917391304,0.0001828579556570399,0.00018384087812238148,0.00017425762575085614
3.355443,0.9999933782608698,1.0001663782608696,0.9999654586956521,0.00016846848745843406,0.00019136394180478407,0.00014637311551690744
3.774873,1.0000082913043478,1.0001298478260872,0.9999944239130436,0.00010278099093850462,0.0001515431574906168,0.00015159727424529412
4.194304,1.000005595652174,1.000082556521739,0.9999895369565218,0.0001368821247207105,0.0001659278623406689,0.0001655387073593714
4.613734,1.000029252173913,1.0000965826086954,0.9999880891304348,0.00013767648237668863,0.00015389368620596583,0.00015668642491108086
5.033164,1.0000365173913044,1.0000194695652174,0.9999559804347824,0.00013754171747282193,0.00016703421527856758,0.00013546302017374638
5.452594,1.0000136260869565,1.0000573913043478,0.9999838586956521,0.00013883041646866372,0.00016148710249496267,0.00015179443418804033
5.872025,1.000030456521739,0.9999996652173914,0.9999435978260871,0.0001231786677821923,0.00016525598748263817,0.00013287448881510718
6.291455,0.9999917695652174,1.0000103304347825,0.9999730782608698,0.0001355037379070057,0.00018029483446453483,0.00011624679876478505
6.710885,1.0000207173913043,1.0000413782608697,1.0000367326086956,0.00013425917393048166,0.0001432656849490786,0.0001392204196266632
7.549746,1.0000247173913044,1.0000043043478264,1.0000004608695654,0.00010342871374997275,0.00014974324831485463,0.00011929821507876775
8.388607,1.000027452173913,0.9999839304347826,1.0000074282608693,0.00010221432244391462,9.132216948223627e-05,9.322171948601678e-05
9.227468,1.0000623391304349,0.9999470869565217,0.9999902391304348,9.4323742868954e-05,0.0001299217098849669,0.00010089393586781486
10.06633,1.0000606130434782,0.9999800695652175,1.00003255,0.00011760753563682802,0.00014185674168217243,9.466185070163066e-05
10.90519,1.000032404347826,0.9999824782608695,0.999988552173913,0.00012354419550089817,0.00013268158994380358,0.00015187291131378848
11.74405,1.0000183782608696,0.9999914521739129,0.9999723152173913,8.692475985148221e-05,0.00014857457465664871,0.00013905608966448518
12.58291,0.9999753086956523,0.999946447826087,0.999986334782609,0.00010629154292934549,0.00018653806202014627,0.00013341586213203003
13.42177,0.9999937130434783,0.9999829347826086,1.0000012043478264,0.00010795587385333605,0.0001579942503320711,0.00010150105151849797
15.09949,1.0000290565217391,0.9999958782608696,0.9999874760869565,8.617196571309631e-05,0.00013617658917910766,7.149568909102832e-05
