delta_t,meanB,meanBR,meanR,stdB,stdR,stdRB
1.25e-08,1.2281471499999999,1.0268228174999998,1.1092214500000002,0.028899726900569495,0.010250530291038621,0.019242825814363755
2.5e-08,1.8676241,1.0316996774999998,1.12918025,0.06683961540426453,0.00981127880999719,0.019294108838418624
3.75e-08,2.0349758000000007,1.0210997249999996,1.1738958999999998,0.08798183065133391,0.011653756170866109,0.016497904909559727
5e-08,1.3738067500000004,1.0280045725,1.1138904000000003,0.04081422875159473,0.012599673378306269,0.021644416338192016
6.25e-08,1.21006655,1.0248586300000002,1.10200495,0.03459335603331222,0.009174333902115197,0.02523680389463175
7.5e-08,1.2133151999999998,1.0240591450000003,1.0996967999999998,0.0433450038200483,0.006557540968991314,0.02021194508612356
8.75e-08,1.20261225,1.0262632699999998,1.0975050499999999,0.046026065352010044,0.01045662577734806,0.019555926418635877
1e-07,1.22727665,1.0257249175000003,1.0969575499999997,0.04246165692277562,0.009306346831464012,0.022626625805264096
1.125e-07,1.2043759,1.0301614925,1.0944873000000002,0.04147796944632174,0.00882172206601409,0.019404238893955452
1.25e-07,1.2143635000000002,1.0176690924999998,1.0948843999999998,0.05224057824191839,0.011714396516252995,0.01813755207800086
1.375e-07,1.2279694500000002,1.0319434925,1.09708435,0.0354055761504809,0.013668278447833157,0.018403226824247255
1.5e-07,1.2081447000000003,1.0222858699999997,1.0983539,0.05435403007422727,0.007102206318461891,0.018754061978358185
1.625e-07,1.2090714000000002,1.0216763175,1.0961151999999998,0.03917911934359933,0.009852364840991229,0.019961357377692116
1.75e-07,1.21157765,1.0276507975000002,1.0941371500000003,0.046121965490723615,0.007242232917236232,0.020095317696300387
1.875e-07,1.2191654,1.02501873,1.0946666999999999,0.04677264377218802,0.010615662919007915,0.023234066213570975
2e-07,1.2254968500000003,1.0258797574999998,1.0958503,0.03710156285289746,0.008600867863768152,0.022335145904480755
2.25e-07,1.2132453499999998,1.026935575,1.0936645999999999,0.03223245316024674,0.008065059723275463,0.014626853343914233
2.5e-07,1.20086425,1.0264582700000002,1.0956889,0.02130260832591868,0.0060639201503647775,0.01639675079622789
2.75e-07,1.21081135,1.02369317,1.0936930500000002,0.030101027934731753,0.007640849622097004,0.01637647088432364
3e-07,1.2194304499999997,1.0280590225000001,1.0922702000000002,0.023502274841970105,0.007364359263371117,0.017083045687749716
3.25e-07,1.2110034499999998,1.0236285150000002,1.0923706499999999,0.029148773844666263,0.006839318878916227,0.014818786899398187
3.5e-07,1.2152013,1.0248479849999996,1.09296835,0.034475550200250615,0.005249098544274059,0.012541391339033129
3.75e-07,1.2158451000000001,1.02242967,1.0902458,0.02546531842113898,0.00609796190214405,0.014134518924643315
3.999999e-07,1.2156242499999999,1.02247128,1.0909540000000002,0.0321146130318816,0.006460933477447384,0.01734543915918823
