delta_t,meanAB,meanCD,meanCorr,stdAB,stdCD,stdCorr
1.25e-08,1.22814715,1.1092214500000002,1.0268228174999998,0.028899726900569495,0.010250530291038621,0.01924282581436376
2.5e-08,1.8676241,1.12918025,1.0316996774999998,0.06683961540426453,0.00981127880999719,0.019294108838418624
3.75e-08,2.0349758,1.1738959000000002,1.0210997249999998,0.08798183065133391,0.011653756170866109,0.016497904909559727
5e-08,1.37380675,1.1138904000000003,1.0280045725,0.04081422875159474,0.012599673378306269,0.021644416338192016
6.25e-08,1.2100665499999999,1.10200495,1.0248586300000002,0.03459335603331223,0.009174333902115198,0.025236803894631756
7.5e-08,1.2133152000000003,1.0996968000000003,1.0240591450000003,0.0433450038200483,0.006557540968991315,0.02021194508612356
8.75e-08,1.20261225,1.09750505,1.0262632699999998,0.046026065352010044,0.01045662577734806,0.019555926418635877
1e-07,1.22727665,1.09695755,1.0257249174999998,0.04246165692277562,0.009306346831464012,0.022626625805264092
1.125e-07,1.2043759,1.0944873000000004,1.0301614925,0.04147796944632173,0.00882172206601409,0.01940423889395545
1.25e-07,1.2143634999999997,1.0948844000000002,1.0176690924999998,0.05224057824191839,0.011714396516252994,0.018137552078000857
1.375e-07,1.22796945,1.0970843499999998,1.0319434924999995,0.03540557615048091,0.013668278447833157,0.018403226824247255
1.5e-07,1.2081446999999996,1.0983539000000002,1.0222858699999997,0.05435403007422726,0.007102206318461891,0.01875406197835819
1.625e-07,1.2090714,1.0961152000000003,1.0216763175000003,0.03917911934359933,0.009852364840991229,0.019961357377692113
1.75e-07,1.2115776500000002,1.09413715,1.0276507975000002,0.046121965490723615,0.007242232917236233,0.020095317696300387
1.875e-07,1.2191654,1.0946666999999999,1.0250187299999998,0.046772643772188024,0.010615662919007915,0.023234066213570978
2e-07,1.2254968499999999,1.0958503,1.0258797574999998,0.03710156285289746,0.008600867863768152,0.022335145904480762
2.25e-07,1.2132453500000002,1.0936646,1.026935575,0.03223245316024675,0.008065059723275463,0.014626853343914229
2.5e-07,1.2008642499999997,1.0956888999999999,1.02645827,0.021302608325918678,0.006063920150364778,0.01639675079622789
2.75e-07,1.2108113500000004,1.0936930500000002,1.02369317,0.030101027934731746,0.007640849622097004,0.016376470884323643
3e-07,1.21943045,1.0922702000000002,1.0280590225000004,0.023502274841970098,0.0073643592633711175,0.017083045687749716
3.25e-07,1.21100345,1.0923706499999999,1.023628515,0.029148773844666263,0.006839318878916226,0.014818786899398181
3.5e-07,1.2152013000000002,1.09296835,1.024847985,0.034475550200250615,0.005249098544274059,0.012541391339033129
3.75e-07,1.2158451000000003,1.0902458000000002,1.02242967,0.02546531842113897,0.006097961902144051,0.014134518924643317
3.999999e-07,1.2156242500000003,1.0909539999999998,1.02247128,0.0321146130318816,0.006460933477447383,0.01734543915918823
4.5e-07,1.2052883499999998,1.093472,1.0262222325,0.018466118740209047,0.004770395549637372,0.01074151847427512
4.999999e-07,1.19882165,1.0920432500000001,1.0237871749999998,0.023072228427863238,0.00403531844932962,0.0099544776052978
5.499999e-07,1.2067669500000002,1.0923486000000004,1.0252259249999998,0.024899046528883407,0.004561361544539107,0.008317120476425422
5.999999e-07,1.20928245,1.0907417000000001,1.02218175,0.018955294675828727,0.003735798095454304,0.010837269738614966
6.499999e-07,1.2009143,1.0930489,1.0231417225,0.026627640528405817,0.005804283848159056,0.010267625695517141
6.999999e-07,1.2123499999999998,1.0929469,1.0235516000000002,0.02525370215433768,0.004546693621743173,0.008704733568007673
7.499999e-07,1.20673405,1.0919961000000002,1.0247721250000001,0.022304607966684854,0.004519178452993434,0.010374108338039228
7.999998e-07,1.20858955,1.0911259000000002,1.0244673249999998,0.025280790528531754,0.004034701623416515,0.010024180214330497
8.999999e-07,1.2053255999999999,1.0920107,1.0236553,0.014118107278952095,0.004641370057429167,0.006906508561494716
9.999999e-07,1.2039393999999999,1.0913894999999998,1.0247622,0.016230621779217195,0.002995083930376602,0.006362468656897274
1.1e-06,1.1962476000000002,1.09173325,1.0240647000000003,0.016211252238491652,0.0036047898811858593,0.005490303462469081
1.2e-06,1.2131809000000002,1.0914876999999998,1.0266393499999997,0.016082785868437102,0.0031029839364714617,0.007151880544828759
1.3e-06,1.1978636000000003,1.09264695,1.0247598249999998,0.017826573858708783,0.0032825523068947555,0.006265912191722371
1.4e-06,1.2071033999999998,1.09059075,1.0251612249999997,0.019090632685691687,0.003368365774006757,0.006969068092246977
1.5e-06,1.1988695,1.09185185,1.022937475,0.014111332926056269,0.003597540872248723,0.007939976744259078
1.6e-06,1.2067879500000003,1.0917477500000001,1.0244037000000001,0.01647486404640415,0.00414125192272822,0.008171591476572964
1.8e-06,1.1967975,1.0908279999999997,1.0241320749999998,0.015212373846642074,0.0022233413143284975,0.004611424630130575
2e-06,1.2036023999999999,1.0916957000000003,1.0242538249999997,0.011192581996125803,0.0027229370558277885,0.004098383808817204
2.2e-06,1.20250065,1.0904045,1.0247467749999997,0.01221458488150538,0.0028163127223374837,0.005981110120569179
2.4e-06,1.20214235,1.0902336,1.0242363499999998,0.010819233518484584,0.00279344526346945,0.006577076320638223
2.6e-06,1.2010321499999999,1.09074245,1.024833325,0.013685961951119851,0.002351617666097104,0.005353789066574722
2.799999e-06,1.1978129,1.0899646500000002,1.026459575,0.012862648249485803,0.0026784474472163716,0.004848316336046466
2.999999e-06,1.1996728,1.0902406,1.0257646999999999,0.01307104559168853,0.001839827067960465,0.005772982540247279
3.199999e-06,1.2010374999999998,1.09032935,1.0224273250000002,0.01426031696527116,0.0018883081653956948,0.00444127382846127
3.599999e-06,1.1984093500000002,1.0898086500000002,1.0239344749999997,0.00725625395279825,0.002226388876072651,0.003216010618666399
4e-06,1.1939163000000002,1.0895637,1.0241997749999998,0.011657562292778015,0.0018915491296818193,0.003881261763186676
4.399999e-06,1.1959538,1.0898116999999998,1.02454825,0.012363134896133741,0.0019789522505608997,0.003809030222707616
4.799999e-06,1.1975615999999998,1.0891290499999997,1.0247347249999998,0.008372981538257435,0.0023210745027896387,0.003719803906037924
5.199999e-06,1.1933761999999999,1.0892716999999998,1.0246670750000002,0.011123825742971714,0.0018589170261203325,0.0046041752702709925
5.599999e-06,1.1962184,1.08909765,1.023581175,0.008695130748873191,0.001487132451229508,0.0028848925013551224
5.999999e-06,1.1912524000000002,1.0891540499999999,1.0242033499999998,0.008344123755074581,0.002868603152668562,0.003951483193371823
6.399999e-06,1.19537075,1.0889342000000002,1.024569075,0.009325065495078316,0.0018040467455141004,0.004023685328076112
7.199999e-06,1.1914098000000002,1.0886126500000002,1.0242236249999999,0.007699365185520183,0.0013865505859866447,0.002857865616920249
7.999999e-06,1.1909011500000004,1.0882523499999999,1.0236532999999999,0.008347747428348564,0.001163648240448978,0.002552841076134605
8.799999e-06,1.1915441500000001,1.0880785,1.0243134999999999,0.006860593919443135,0.0012518868758797722,0.0025482293754683833
9.599999e-06,1.1914116999999997,1.0876472000000001,1.0245691499999998,0.008438324212188122,0.0012643737026686195,0.002604057368319677
