delta_t,meanB,meanBR,meanR,stdB,stdR,stdBR
1.60E-05,1.256000267,1.043327,1.1311816,0.003948136,0.002037395,0.00280958
1.76E-05,1.256367867,1.0428559,1.130969067,0.005415502,0.002214002,0.002798125
1.92E-05,1.253578,1.043183467,1.1300852,0.004292207,0.001989769,0.002528775
2.08E-05,1.250400667,1.043835867,1.1296266,0.00578489,0.001747663,0.003250804
2.24E-05,1.252952467,1.043235,1.129599667,0.003878718,0.002002456,0.001920418
2.40E-05,1.251832667,1.043465967,1.1294462,0.005162839,0.002259902,0.002614242
2.56E-05,1.249638867,1.043755033,1.1294216,0.005590806,0.002457535,0.002437524
2.88E-05,1.2494546,1.043217867,1.128946533,0.003224746,0.001976408,0.002225292
3.20E-05,1.248511067,1.0437376,1.128445333,0.003082612,0.001939274,0.002194797
3.52E-05,1.2476106,1.043883167,1.128406067,0.003460415,0.001718699,0.001828212
3.84E-05,1.2464518,1.0440265,1.127243133,0.003442076,0.001571124,0.002186635
4.16E-05,1.2446964,1.043156967,1.1278098,0.003322808,0.001916592,0.001795619
4.48E-05,1.242412,1.043383267,1.1271962,0.002959334,0.002572729,0.002068481
4.80E-05,1.242530533,1.043616633,1.127797667,0.002929552,0.002093318,0.002064083
5.12E-05,1.241615133,1.043659,1.1270218,0.004121248,0.001912047,0.002038673
5.76E-05,1.241208467,1.0439541,1.126431133,0.002575338,0.001842473,0.001772158
6.40E-05,1.2397098,1.0434808,1.1261036,0.00315269,0.002121629,0.001550367
7.04E-05,1.238013533,1.0426573,1.1257648,0.00254913,0.001701172,0.00145718
7.68E-05,1.235560733,1.0436734,1.125102267,0.003120986,0.001675761,0.002087005
8.32E-05,1.2354944,1.0437782,1.125076867,0.002182353,0.002319814,0.001485475
8.96E-05,1.233807133,1.0435278,1.1250852,0.00296432,0.002065747,0.001389074
9.60E-05,1.231793533,1.0433074,1.124770667,0.003037479,0.001809637,0.001386349
0.0001024,1.231729267,1.0435561,1.124267333,0.001967772,0.001959204,0.001585994
0.0001152,1.229292733,1.043458833,1.123136867,0.002231827,0.00156492,0.001372617
0.000128,1.227186533,1.043189133,1.122376267,0.002741258,0.0018849,0.001485036
0.0001408,1.224588133,1.043363667,1.121920267,0.002202225,0.001864552,0.001271081
0.0001536,1.222733733,1.0432446,1.121579867,0.002074395,0.001846176,0.00124826
0.0001664,1.2210066,1.0432501,1.1207122,0.002204483,0.002018846,0.001391876
0.0001792,1.2189628,1.043385133,1.120099267,0.002426507,0.001607097,0.001388994
0.000192,1.2170516,1.043148633,1.119504267,0.002489599,0.001869856,0.001474378
0.0002048,1.2156404,1.043514167,1.119157333,0.001766458,0.001813203,0.001036383
0.0002304,1.211620667,1.0435313,1.118118733,0.001659722,0.001708028,0.001193461
0.000256,1.2090906,1.0432587,1.117336667,0.001713743,0.001761844,0.001137945
0.0002816,1.206324667,1.043173333,1.116443733,0.002174738,0.001769466,0.001169384
0.0003072,1.203318067,1.042845033,1.1155184,0.002122065,0.001686296,0.001074769
0.0003328,1.2007846,1.042833033,1.114665533,0.001699636,0.001914153,0.00125464
0.0003584,1.198521133,1.042902567,1.113906533,0.001663777,0.001744179,0.001275705
0.000384,1.1964312,1.0429892,1.113165533,0.00219746,0.001721873,0.001110488
0.0004096,1.194424467,1.042771133,1.1123488,0.002217855,0.001496237,0.001299549
0.0004608,1.1900524,1.0426669,1.1111574,0.001675796,0.0017536,0.001121557
0.000512,1.186363533,1.042490067,1.1096416,0.001349093,0.001769967,0.001093037
0.0005632,1.1832132,1.042514,1.1085192,0.001055698,0.001656389,0.001042204
0.0006144,1.180037267,1.042242333,1.107251933,0.001267857,0.001627455,0.001057659
0.0006656,1.1764318,1.042113233,1.1062744,0.001193475,0.001735179,0.001052594
0.0007168,1.1734672,1.042207567,1.1052072,0.001533878,0.001689979,0.000908408
0.000768,1.171223067,1.0418546,1.104279067,0.001507893,0.001650691,0.000980635
0.0008192,1.168394733,1.041883467,1.1032292,0.001631005,0.001661346,0.001020269
0.0009216,1.163813067,1.041656133,1.101456333,0.001079598,0.001652432,0.000876496
0.001024,1.1592936,1.0413274,1.099794667,0.001657938,0.001692698,0.000931725
0.0011264,1.154995667,1.041157067,1.0982406,0.001492313,0.001612106,0.000938016
0.0012288,1.151191267,1.040808833,1.0967114,0.001272841,0.001714962,0.000955821
0.0013312,1.1479474,1.0404319,1.095343267,0.001270277,0.001721337,0.000934109
0.0014336,1.1445052,1.040193867,1.0940006,0.001189423,0.001734302,0.00082446
0.001536,1.1415482,1.0398338,1.092738733,0.001390304,0.001665959,0.000809332
0.0016384,1.138758933,1.039488867,1.091606133,0.001330068,0.001610862,0.000837285
0.0018432,1.133375267,1.038910667,1.0892256,0.001313751,0.001633058,0.000932551
0.002048,1.128466533,1.038365633,1.087185133,0.0012798,0.001619436,0.000873867
0.0022528,1.124201933,1.037738767,1.085212067,0.001057243,0.001641362,0.000856643
0.0024576,1.1201426,1.037177467,1.083376067,0.00120648,0.001548673,0.000939341
0.0026624,1.116235,1.036648533,1.081636867,0.001234386,0.001597399,0.0008333
0.002867199,1.113041267,1.036122867,1.080040133,0.00128827,0.001599,0.000852008
0.003071999,1.109686133,1.035542067,1.078462333,0.001254158,0.001611462,0.000834826
0.003276799,1.106734667,1.034946833,1.0770704,0.001100501,0.001582132,0.000885085
0.003686399,1.101287933,1.033940233,1.074243933,0.001131106,0.001543235,0.000820561
0.004096,1.096124267,1.0329896,1.0716854,0.001149406,0.001554039,0.000809439
0.004505599,1.091720733,1.032031467,1.069311467,0.001207972,0.001525951,0.000828864
0.004915199,1.0876046,1.031255567,1.067175267,0.001164386,0.001546149,0.000811313
0.005324799,1.083809,1.0304328,1.065080133,0.001376137,0.001546323,0.00085628
0.005734399,1.080710467,1.0296496,1.063218067,0.001151667,0.00149181,0.000825965
0.006143999,1.077414,1.028918133,1.061427133,0.001316244,0.001532343,0.000818689
0.006553599,1.0745786,1.028167567,1.0597584,0.001402185,0.001536002,0.000786296
0.007372799,1.069529267,1.026905633,1.056658,0.001228099,0.001438563,0.000878318
0.008191999,1.06473,1.0257846,1.053899933,0.001192808,0.001397295,0.00084229
0.009011199,1.060856733,1.024690667,1.051357533,0.001096996,0.001327139,0.000889051
0.009830398,1.0575142,1.0236739,1.049042667,0.00110138,0.00131744,0.000881043
0.0106496,1.054413333,1.022807833,1.046962867,0.000965652,0.001312262,0.00084786
0.0114688,1.051631667,1.0219625,1.045032867,0.000941831,0.001306395,0.000836596
0.012288,1.049191733,1.021194867,1.043335467,0.000975703,0.001242048,0.000865591
0.0131072,1.046805667,1.020518067,1.041675133,0.000945666,0.001240725,0.000780663
0.0147456,1.042865133,1.019195167,1.038767867,0.000922702,0.001205941,0.000739764
0.016384,1.039520133,1.018064933,1.0361904,0.000930391,0.001232834,0.000693804
0.0180224,1.0365596,1.017047267,1.033999267,0.000903648,0.00124891,0.000724424
0.0196608,1.0338698,1.016150033,1.032018,0.000922851,0.001259597,0.000789745
0.0212992,1.031678733,1.015301767,1.030241533,0.001032052,0.001292205,0.000846881
0.0229376,1.029553067,1.014570233,1.028674733,0.001209849,0.001261814,0.000872175
0.024576,1.027843,1.013977633,1.027234133,0.001104094,0.001285564,0.000881212
0.02621439,1.0263556,1.0134087,1.025940067,0.001017264,0.001345833,0.000932361
0.0294912,1.023705733,1.0122789,1.023557933,0.001036628,0.001371574,0.000851574
0.032768,1.021293933,1.011301833,1.021533733,0.001071322,0.001419324,0.000796176
0.0360448,1.019323067,1.010518667,1.019819333,0.001096157,0.001408203,0.000821419
0.03932159,1.017776533,1.009803533,1.018370533,0.000995241,0.001505861,0.000910083
0.04259839,1.016463,1.0090844,1.017128667,0.000846955,0.001449239,0.00089192
0.04587519,1.015186,1.008507333,1.015980733,0.000941321,0.001338827,0.000948118
0.04915199,1.014047533,1.007978033,1.015019,0.000896057,0.001265348,0.00086718
0.05242879,1.012846267,1.0075422,1.0141736,0.000943932,0.001183573,0.000838486
0.05898239,1.011532,1.006897933,1.0127894,0.001051534,0.001145368,0.000948826
0.06553599,1.0105886,1.006428633,1.011616333,0.000975087,0.001120269,0.000937701
0.07208959,1.009690933,1.0059345,1.0106504,0.00105815,0.001042715,0.001050282
0.07864319,1.008942333,1.0055458,1.009806333,0.000974184,0.001007583,0.001082795
0.08519679,1.0083308,1.0053011,1.0091318,0.000932084,0.000902009,0.001052859
0.09175038,1.0076804,1.0050196,1.008484067,0.000898468,0.000870995,0.000918438
0.09830398,1.0070944,1.004817467,1.0078928,0.000905657,0.000843517,0.000845399
0.1048576,1.006541733,1.004488667,1.007428933,0.000782608,0.000854991,0.000836496
0.1179648,1.005769667,1.0039136,1.006517,0.001016466,0.000916515,0.000819368
0.131072,1.005265,1.003427433,1.0059194,0.00104069,0.000789004,0.000927327
0.1441792,1.0047536,1.0030729,1.0053514,0.000986857,0.000912669,0.000992131
0.1572864,1.004218067,1.002731433,1.004766467,0.000949621,0.00089065,0.000913474
0.1703936,1.003836933,1.002229267,1.004315533,0.000801469,0.000775777,0.000884878
0.1835008,1.0039528,1.002048133,1.003975733,0.000717902,0.000742897,0.000947542
0.196608,1.0037454,1.00199964,1.003610733,0.000669233,0.000903411,0.000931482
0.2097152,1.003438533,1.002061573,1.0034526,0.000977816,0.001015959,0.001083841
0.2359296,1.003204533,1.001947103,1.003106467,0.000773214,0.000875157,0.000992866
0.262144,1.0026966,1.00173771,1.002677067,0.000776035,0.000654307,0.000980608
0.2883584,1.002475267,1.001598713,1.002304467,0.000844118,0.000657771,0.000859531
0.3145728,1.002440333,1.00133254,1.002068133,0.00089794,0.000653111,0.000813865
0.3407871,1.0022086,1.001005473,1.001918867,0.000831328,0.000615236,0.000774659
0.3670015,1.002092,1.00090337,1.0017868,0.000684523,0.000617882,0.000593554
0.3932159,1.0018816,1.000887273,1.00159,0.000799886,0.000714321,0.000691854
0.4194303,1.001583533,1.00061319,1.0013276,0.000858752,0.000700724,0.000574708
0.4718591,1.0015692,1.00064153,1.001083993,0.00075292,0.000657756,0.00070714
0.5242879,1.001157733,1.000439187,1.000747873,0.000595282,0.000789391,0.00053155
0.5767167,1.000799993,1.000399027,1.00072852,0.000673581,0.00065549,0.000576828
0.6291455,1.000939133,1.000353947,1.000586547,0.000717118,0.000651857,0.00055617
0.6815743,1.000659227,1.00039302,1.000499093,0.000918481,0.000519457,0.000472899
0.7340031,1.00082828,1.00049666,1.0005899,0.000740147,0.000524422,0.000468284
0.7864318,1.000739313,1.000558637,1.000733773,0.000745955,0.000461923,0.00058173
0.8388606,1.0007048,1.000389213,1.0008376,0.000699861,0.000528004,0.000583648
0.9437183,1.000549173,1.000219787,1.000691733,0.000818736,0.000800476,0.000498105
1.048576,1.000525347,1.000317447,1.000604427,0.000896941,0.000600574,0.000515937
1.153433,1.00043692,1.000170527,1.000419007,0.00069681,0.000619873,0.000687684
1.258291,1.00028228,1.000142917,1.000458547,0.000648127,0.00050926,0.000684876
1.363149,1.00036648,1.000382163,1.000466727,0.000644639,0.00062514,0.000675462
1.468006,1.000401727,1.000368147,1.000253807,0.000551619,0.000564687,0.000730887
1.572864,1.000218093,1.000252407,1.000223133,0.000448512,0.000548999,0.000495297
1.677721,1.000421047,1.0003223,1.000420533,0.000684729,0.000759983,0.000607417
1.887437,1.000164107,1.000284097,1.00035848,0.000502067,0.000549211,0.000409641
2.097152,1.0003954,1.000340967,1.000498773,0.000596049,0.000560846,0.000646401
2.306867,1.000524293,1.000343357,1.000396267,0.000399089,0.000372214,0.000483496
2.516582,1.0004308,1.000096553,1.00022744,0.000516442,0.000410594,0.000356987
2.726297,1.00009566,0.9999965,1.000293847,0.000634001,0.000473834,0.000505473
2.936012,0.999973593,0.999917273,1.00010526,0.000307526,0.000539173,0.000410022
3.145727,0.999991827,1.00005629,1.000041353,0.000388504,0.000535743,0.000299043
3.355443,1.00018686,1.000195,1.00000066,0.000530689,0.000440122,0.000475649
3.774873,1.00024264,1.000140337,1.000118033,0.000479381,0.000338939,0.000467706
4.194304,1.000013927,1.000060437,1.00004604,0.000611856,0.000467937,0.000405635
4.613734,1.00007432,0.999954547,0.99995684,0.000335199,0.000412396,0.000432407
5.033164,1.000166867,1.000060353,1.000163833,0.000450105,0.00032637,0.000483641
5.452594,0.999984693,0.999862437,1.00010726,0.000433355,0.000451984,0.000350143
5.872025,1.00003822,1.000028453,1.0000139,0.000472002,0.000375741,0.000525265
6.291455,0.9999578,0.999721073,0.99977424,0.000444457,0.000368108,0.000451487
6.710885,0.999950487,0.99975402,0.999931147,0.0004325,0.000491777,0.000404452
7.549746,0.99991976,0.999922567,0.999956327,0.000343997,0.000436514,0.000241193
8.388607,1.00012396,1.000045137,1.000008627,0.000346176,0.000489255,0.000394419
9.227468,1.000065347,1.00004836,1.00002054,0.000340672,0.000196555,0.000196053
10.06633,1.000208973,0.999941517,0.99991818,0.000489605,0.000352096,0.000368408
10.90519,1.000089167,0.999964317,0.99995534,0.000458045,0.00041579,0.000362795
11.74405,0.999979727,0.999965707,0.99991448,0.000410832,0.000406657,0.000326049
12.58291,1.000133227,1.00020147,1.00006076,0.000369103,0.000392341,0.000329729
13.42177,1.000041333,1.000023003,1.000038807,0.000238908,0.000441729,0.000257015
15.09949,1.000027713,0.99993916,0.999966547,0.000296132,0.000302093,0.000309533
16.77721,1.000101227,0.999985133,0.99991842,0.000348107,0.000230872,0.000326177
18.45494,1.000081933,1.000020517,1.000055553,0.000299331,0.000350287,0.000373211
20.13266,0.999923413,0.999949363,1.000047787,0.000167983,0.00026985,0.000202387
21.81038,1.00011852,1.000017207,0.999948153,0.000347844,0.000313347,0.000281706
23.4881,1.000065147,1.0000745,1.000123373,0.000377993,0.000195496,0.00022919
25.16582,1.000018007,1.000077423,0.99998172,0.000362487,0.000356134,0.000236406
26.84354,1.000064373,1.000037873,0.99997432,0.000272209,0.000338946,0.000336552
30.19898,0.999986947,1.00001414,0.999995793,0.000211768,0.000224618,0.000255132
33.55443,1.000068593,1.000037273,0.999965113,0.000195538,0.000203667,0.000248156
36.90987,1.000078213,1.00001409,1.000117667,0.000211802,0.000251862,0.000233179
40.26531,0.999961913,0.99988105,0.999977747,0.00027762,0.000180108,0.000234278
43.62075,1.000048027,0.99990249,0.999949207,0.000234586,0.000158311,0.00018294
46.9762,1.000113673,1.000069663,0.999978333,0.000221063,0.000208001,0.000244009
50.33164,1.000046893,1.00001203,0.999878987,0.000181659,0.000228609,0.000220162
53.68708,0.999964593,0.999898467,0.999955193,0.000180844,0.000240716,0.000193975
60.39797,1.000002047,1.00001109,0.999965147,0.000125906,0.000213069,0.000202833
67.10886,0.999988413,1.000014883,1.000003293,0.000234496,0.000180365,0.000194119
73.81974,1.00002228,0.999965123,1.000022453,0.000211639,0.000191063,0.000211
80.53062,1.000024567,0.999995677,0.9998831,0.000138172,0.000208614,0.000162718
87.24151,0.9999966,0.999971357,0.99988918,0.000247842,0.0002072,0.000248896
93.95239,1.000048553,1.000036127,0.99995472,0.000245446,0.000130746,0.000176102
100.6633,0.999979227,1.000094417,1.000069487,0.000235822,0.000137778,0.000196396
107.3742,1.000078507,1.00006269,0.99997376,0.000211435,0.000203262,0.000189697
120.7959,0.999963807,1.000011437,0.99999438,0.00023647,0.000217077,0.00023455
134.2177,1.00001942,1.000021683,0.999951533,0.000121787,0.000115472,0.00010579
147.6395,0.999988193,0.999952487,0.999999,0.000135233,0.000133429,0.000133444
161.0612,0.999997553,0.999958877,1.000037447,0.000125461,0.000121359,0.000126705
174.483,1.00003544,0.999985373,1.000014707,0.000189941,0.000145753,0.000169
187.9048,0.999973333,0.999890547,0.999974147,0.000195829,0.000124828,0.000175528
201.3266,1.00003892,0.999998137,0.99994718,0.000153362,0.000140792,0.000160924
214.7483,1.000025287,1.000005213,0.99996028,0.000172755,0.000134869,0.000119078
241.5919,0.999950833,1.000063137,0.999987393,0.000100372,0.000107985,0.000123191
268.4354,1.00004874,1.000041493,1.000057647,0.000116747,0.000140582,0.000109338
295.279,1.000061587,1.000003847,1.000003087,0.000166269,0.000125405,0.000172221
322.1225,0.99998664,0.999995263,1.00001564,0.00011421,6.62E-05,0.000112309
348.966,0.999981927,1.000041517,1.000026747,0.000135189,6.40E-05,0.000114735
375.8096,1,1,1,0,0,0
402.6531,0,0,0,0,0,0
429.4966,0,0,0,0,0,0
483.1837,0,0,0,0,0,0
536.8708,0,0,0,0,0,0
590.5579,0,0,0,0,0,0
644.245,0,0,0,0,0,0
697.9321,0,0,0,0,0,0
751.6191,0,0,0,0,0,0
805.3062,0,0,0,0,0,0
858.9933,0,0,0,0,0,0
