delta_t,meanB,meanBR,meanR,stdB,stdR,stdBR
1.44E-05,1.111264467,1.018244433,1.045479933,0.00250734,0.000513688,0.000857546
1.60E-05,1.1101774,1.0182768,1.0453916,0.002176982,0.000628866,0.000833479
1.76E-05,1.1096686,1.018328667,1.0450936,0.001730575,0.000451642,0.00082274
1.92E-05,1.1090676,1.018135733,1.045090667,0.001435314,0.000524464,0.000888946
2.08E-05,1.108698933,1.0181717,1.045153667,0.001971209,0.000665689,0.000683814
2.24E-05,1.108874733,1.017853033,1.045012867,0.002375758,0.000617112,0.000824282
2.40E-05,1.108128,1.017938,1.044856133,0.002054329,0.000516336,0.000702396
2.56E-05,1.107983933,1.018177467,1.044675733,0.001814855,0.000536404,0.000878297
2.88E-05,1.1073814,1.018249767,1.044483733,0.001261634,0.000423519,0.000688321
3.20E-05,1.106643333,1.0181464,1.044596467,0.00110537,0.000456154,0.000673474
3.52E-05,1.1062656,1.0181705,1.0443548,0.00169782,0.000498089,0.00071
3.84E-05,1.105598333,1.018212533,1.044159533,0.001537077,0.000532723,0.000807671
4.16E-05,1.105779267,1.018101967,1.044142667,0.001927221,0.000494228,0.000722091
4.48E-05,1.1051482,1.018094433,1.044130267,0.001904743,0.000510693,0.000582411
4.80E-05,1.1050238,1.018072333,1.043889133,0.000878553,0.000536397,0.000701035
5.12E-05,1.104723667,1.018268367,1.043908733,0.001121611,0.000510347,0.000623873
5.76E-05,1.103575333,1.018209467,1.0436072,0.001690592,0.000453481,0.000512854
6.40E-05,1.102714867,1.0181261,1.043474067,0.001164025,0.000429358,0.000548296
7.04E-05,1.102199267,1.018142067,1.043325333,0.001528262,0.000441428,0.000529553
7.68E-05,1.1013304,1.018119533,1.0431408,0.001316855,0.000466896,0.000418567
8.32E-05,1.101137067,1.018247067,1.043070867,0.001024468,0.000347273,0.000505182
8.96E-05,1.1001616,1.018063367,1.0428618,0.001205642,0.000297522,0.000553827
9.60E-05,1.0999134,1.018016,1.0427464,0.00107764,0.000315229,0.000476942
0.0001024,1.099062533,1.018016767,1.0426706,0.001174717,0.000385773,0.000497042
0.0001152,1.098130133,1.018048033,1.042362667,0.001527908,0.000327457,0.000417235
0.000128,1.097366333,1.018014033,1.0420144,0.001257044,0.000423032,0.000426772
0.0001408,1.096010333,1.0180141,1.041773667,0.00115791,0.000377169,0.000481811
0.0001536,1.094808933,1.017988767,1.041528067,0.000996313,0.00030995,0.000417127
0.0001664,1.094202733,1.0179216,1.041314467,0.000957223,0.000382008,0.000413058
0.0001792,1.093635333,1.017918033,1.041176267,0.001130904,0.000404912,0.000442274
0.000192,1.092697333,1.017824567,1.040910333,0.001050703,0.000422313,0.000381561
0.0002048,1.091738733,1.017892067,1.040672667,0.001190243,0.0003897,0.000553395
0.0002304,1.09001,1.017817133,1.040266733,0.000820549,0.00044874,0.000360585
0.000256,1.088915467,1.0178339,1.039831667,0.000886346,0.00037424,0.000308807
0.0002816,1.087714533,1.0177788,1.0394378,0.001230018,0.000415935,0.000395794
0.0003072,1.0863232,1.017732567,1.0391422,0.000966396,0.000386167,0.000311436
0.0003328,1.0850252,1.017701367,1.0387976,0.000847621,0.000405993,0.00036956
0.0003584,1.083862267,1.017544633,1.0384712,0.000851397,0.000349975,0.000300131
0.000384,1.083001867,1.017545367,1.0381162,0.000949415,0.000365747,0.000394361
0.0004096,1.081722333,1.017522567,1.037794933,0.000899859,0.000342114,0.000355291
0.0004608,1.079937733,1.017374567,1.037254867,0.000934812,0.000364182,0.000317652
0.000512,1.077976267,1.017215733,1.036717267,0.000828022,0.000380427,0.00036162
0.0005632,1.076674667,1.017185733,1.0362316,0.000801753,0.000359912,0.000299997
0.0006144,1.075146667,1.01698,1.035718333,0.000901979,0.000355715,0.000327635
0.0006656,1.073669067,1.016886633,1.035273467,0.000860652,0.000389506,0.000362868
0.0007168,1.072175,1.016747633,1.034831,0.000816137,0.000359108,0.000294157
0.000768,1.070959333,1.016664767,1.034364733,0.000795471,0.000392084,0.000364257
0.0008192,1.0696228,1.016542267,1.0339878,0.00080851,0.000359373,0.000343446
0.0009216,1.067322067,1.016268533,1.033204933,0.000821151,0.000360838,0.000325234
0.001024,1.064971133,1.0160547,1.0324466,0.000851906,0.000367797,0.000297626
0.0011264,1.063092333,1.015841033,1.031765067,0.000704647,0.000386636,0.000279069
0.0012288,1.061184267,1.0155942,1.0311224,0.000754065,0.000363584,0.00030181
0.0013312,1.059587867,1.015375067,1.0304932,0.000740746,0.000338786,0.000321661
0.0014336,1.058063733,1.015149233,1.029939867,0.0007349,0.000333051,0.00030794
0.001536,1.056385533,1.014924,1.029367933,0.000794942,0.000332998,0.000321608
0.0016384,1.0548132,1.0147541,1.028840933,0.000717664,0.000335274,0.000301214
0.0018432,1.052252467,1.0143961,1.027842467,0.000694827,0.000335509,0.000300504
0.002048,1.049813,1.014048767,1.0269208,0.00065657,0.000329787,0.000283327
0.0022528,1.0476384,1.0137094,1.0260604,0.000702606,0.000343779,0.000298541
0.0024576,1.045579867,1.013377433,1.025274533,0.000642885,0.000327651,0.000273029
0.0026624,1.0437664,1.013073467,1.024539667,0.000713173,0.000316714,0.000266822
0.002867199,1.042070133,1.0127604,1.023836133,0.000724593,0.000331636,0.000272212
0.003071999,1.040394,1.0124801,1.023210467,0.000658021,0.000313934,0.000274481
0.003276799,1.038917333,1.0121901,1.0225896,0.000610678,0.000317083,0.000289011
0.003686399,1.0363778,1.011677467,1.021464533,0.000567161,0.000318278,0.000261124
0.004096,1.034122533,1.011201233,1.020437467,0.000535998,0.000300289,0.000263821
0.004505599,1.032071,1.010769667,1.019524533,0.000496863,0.000304955,0.000254599
0.004915199,1.030321467,1.010363433,1.0186872,0.000565166,0.000304838,0.000253529
0.005324799,1.028615267,1.009970667,1.017909733,0.000504385,0.00029925,0.000231677
0.005734399,1.027123067,1.0096733,1.017215,0.000460045,0.000296232,0.000248264
0.006143999,1.025892867,1.0093597,1.016558667,0.000439139,0.00029818,0.000239754
0.006553599,1.024666333,1.0090587,1.01596,0.000438241,0.000315622,0.000224423
0.007372799,1.0226344,1.008520733,1.0148892,0.000377935,0.000284582,0.000238079
0.008191999,1.020865,1.007996933,1.013938733,0.000275877,0.000288782,0.0002455
0.009011199,1.0193226,1.007596667,1.013118867,0.00030444,0.000298429,0.000246202
0.009830398,1.017978333,1.0071973,1.0123932,0.000316083,0.000288808,0.000239548
0.0106496,1.016747533,1.006850267,1.011745133,0.000314882,0.000298729,0.000219322
0.0114688,1.015709467,1.006547733,1.0111448,0.000341643,0.000275639,0.000214383
0.012288,1.0147704,1.0062512,1.010608267,0.000338116,0.000265206,0.000222669
0.0131072,1.0139768,1.006019933,1.010118133,0.00038108,0.000264882,0.00021623
0.0147456,1.012593133,1.0055529,1.009258533,0.000314036,0.000259866,0.000209789
0.016384,1.011469133,1.0051671,1.008528333,0.000267095,0.000240817,0.000187542
0.0180224,1.0104866,1.0048349,1.007916133,0.000283528,0.000233949,0.000192492
0.0196608,1.009646267,1.0045457,1.007358267,0.000275358,0.000229381,0.00015605
0.0212992,1.0089894,1.004262433,1.006874533,0.000307044,0.000221388,0.000162488
0.0229376,1.008342733,1.004018167,1.0064434,0.000318008,0.000219823,0.000183564
0.024576,1.007765933,1.003806833,1.006066467,0.00032082,0.000215978,0.000181225
0.02621439,1.007267533,1.003602267,1.005725533,0.000314121,0.000221003,0.00021954
0.0294912,1.006471267,1.0032613,1.0051734,0.000386386,0.000235021,0.000212412
0.032768,1.005837533,1.002955433,1.0047094,0.000368047,0.000219258,0.00020491
0.0360448,1.005381933,1.0027736,1.004310467,0.000334004,0.000193207,0.000225895
0.03932159,1.004957933,1.002629433,1.003935,0.000287602,0.000200155,0.000230661
0.04259839,1.004606067,1.002465033,1.0036224,0.000273176,0.000209385,0.000224366
0.04587519,1.004236267,1.002248067,1.0033268,0.000259829,0.000198015,0.000261165
0.04915199,1.0039692,1.002101133,1.0031062,0.000338172,0.000200141,0.000263439
0.05242879,1.003760067,1.002013533,1.002938467,0.000347298,0.000207965,0.000273684
0.05898239,1.003352467,1.001792433,1.002599933,0.000289599,0.000221395,0.000226907
0.06553599,1.002940533,1.001629767,1.002326467,0.000333494,0.000205218,0.000205073
0.07208959,1.002630467,1.001494533,1.002127333,0.000429899,0.000197008,0.000215566
0.07864319,1.002416067,1.0013782,1.001977933,0.000436196,0.000180675,0.000230091
0.08519679,1.002159867,1.0012804,1.001828133,0.000452413,0.000181303,0.00025727
0.09175038,1.0019358,1.001228233,1.001714933,0.000366985,0.000136117,0.000225719
0.09830398,1.001780267,1.001117733,1.001607267,0.000391895,0.000127082,0.000262535
0.1048576,1.001724867,1.0010906,1.001471133,0.000337247,0.000164679,0.000292179
0.1179648,1.001505067,1.000934367,1.0012898,0.000229902,0.000179134,0.00023074
0.131072,1.0014236,1.000805833,1.001090867,0.000343578,0.000152184,0.000215978
0.1441792,1.001271467,1.0007235,1.0010188,0.000312866,0.00014375,0.000193198
0.1572864,1.001270267,1.0006661,1.000872267,0.000282755,0.000167918,0.000190638
0.1703936,1.001232533,1.000627533,1.000806933,0.000292665,0.000229786,0.000190716
0.1835008,1.001066133,1.000579067,1.000771067,0.000321501,0.000244647,0.000249618
0.196608,1.000934333,1.0005174,1.0007214,0.000261294,0.000224544,0.000210501
0.2097152,1.0009146,1.000497143,1.000641067,0.000266633,0.000238022,0.000263584
0.2359296,1.000885067,1.0003944,1.0006098,0.000402331,0.000203731,0.000188587
0.262144,1.000775667,1.000446633,1.000565267,0.000258944,0.000202115,0.000177539
0.2883584,1.0006144,1.000309223,1.00044314,0.000341239,0.000240625,0.000242189
0.3145728,1.000552887,1.00029833,1.00042478,0.000336501,0.000219238,0.000289264
0.3407871,1.000519253,1.000335647,1.000488733,0.000355231,0.000157159,0.00025452
0.3670015,1.00047616,1.000266407,1.000420333,0.000242642,0.000128705,0.000168725
0.3932159,1.0005148,1.000206417,1.000372933,0.000234776,0.000149837,0.000212211
0.4194303,1.00057,1.00017675,1.000344467,0.000297855,0.00015317,0.000229908
0.4718591,1.00038306,1.000165287,1.000212933,0.00019654,0.000136865,0.000199553
0.5242879,1.000395467,1.000196443,1.000254153,0.000246407,0.000185538,0.000241347
0.5767167,1.000291893,1.00016286,1.000289873,0.000203223,0.00015757,0.000178597
0.6291455,1.000268807,1.000174537,1.000264347,0.000211372,0.000190717,0.000184512
0.6815743,1.000310247,1.00015157,1.00021484,0.000324081,0.000149636,0.000191542
0.7340031,1.000323893,1.000129163,1.000178467,0.000217546,9.16E-05,0.000161905
0.7864318,1.000328693,1.000135873,1.000193733,0.000193909,0.000118369,0.000143421
0.8388606,1.000235133,1.000086553,1.000220407,0.000259136,0.000165386,0.000214078
0.9437183,1.000158247,1.0000676,1.00015162,0.000169734,0.000115604,0.000176456
1.048576,1.00002506,1.000026293,1.000133827,0.000168224,0.000139825,0.000189245
1.153433,0.999951107,1.000018783,1.000051327,0.000255243,0.000137762,0.000116526
1.258291,1.00004458,1.0000607,1.000084113,0.000195106,0.000155789,0.000179357
1.363149,1.000057767,1.000026013,1.0000617,0.000179856,0.000152967,0.000155257
1.468006,0.999996507,1.000052437,1.000056693,0.000197069,0.000153998,0.000210391
1.572864,1.00005362,0.99996297,1.0000307,0.000204136,0.000165441,0.000121741
1.677721,1.0000414,1.000046907,1.000034973,0.000186918,0.000127641,0.000156266
1.887437,1.000028013,1.000076587,1.000056873,0.000180911,0.000137751,0.000165649
2.097152,0.999978127,1.000045977,1.000007027,0.000203107,0.00012266,0.000131534
2.306867,1.000059927,1.00002502,1.000013747,0.000152397,0.000101895,0.00012565
2.516582,1.00008952,1.000101497,1.000053607,0.000187086,0.00014013,0.000130012
2.726297,1.000031433,1.000064073,1.000071993,0.000234795,0.000120091,0.000153632
2.936012,0.99995702,1.000003137,0.99998336,0.000117785,0.000113952,0.000103895
3.145727,1.00001452,1.000006937,1.000022747,0.000136335,0.000161076,0.000182682
3.355443,1.000148567,1.0000332,1.000013973,0.000221117,0.000127186,0.00015733
3.774873,1.000090153,1.00001905,0.999988833,0.000155929,0.000116074,7.68E-05
4.194304,1.000051853,1.000034883,1.000012613,0.000186015,9.34E-05,0.000151396
4.613734,1.000058387,1.000042,1.000028633,0.000158695,7.58E-05,0.000102809
5.033164,1.000047707,1.0000015,0.999987633,0.000139343,8.34E-05,0.000126629
5.452594,0.99998788,1.000012607,1.0000285,0.000143385,5.90E-05,0.00010705
5.872025,0.99995888,1.000011137,1.00003034,0.000152569,0.000131939,0.000118343
6.291455,1.0000675,1.00005059,1.000058407,0.000153776,0.000104368,0.000165498
6.710885,1.000079987,1.000024957,1.000050807,0.000134953,0.000114099,9.50E-05
7.549746,1.000058727,1.000027077,1.000003847,0.000125983,9.22E-05,0.000124381
8.388607,1.000028087,1.000030613,1.00001972,0.000121395,7.34E-05,9.01E-05
9.227468,0.99994988,0.999988983,0.999990847,0.000140246,9.71E-05,0.000141117
10.06633,0.99996872,0.999949013,0.999993187,0.000131873,7.85E-05,0.000127641
10.90519,1.00003854,0.99998705,0.999987027,0.000152247,9.65E-05,0.000141765
11.74405,1.00006272,1.000005027,0.999986173,9.48E-05,9.24E-05,0.000101714
12.58291,1.0000768,1.000051467,1.000012613,7.53E-05,0.000101003,0.000109501
13.42177,1.0000429,1.000011173,1.0000394,8.14E-05,7.30E-05,0.000113494
15.09949,0.999994413,1.000038027,1.000013133,9.76E-05,5.61E-05,6.48E-05
16.77721,1.000030113,0.999987837,1.000004993,9.37E-05,8.17E-05,6.82E-05
18.45494,1.000000213,0.999981693,0.999986507,0.000124357,5.05E-05,8.60E-05
20.13266,1.000012413,1.000022553,1.000005567,8.97E-05,5.40E-05,7.39E-05
21.81038,1.00003852,1.00002165,1.000004293,0.000111024,8.57E-05,8.77E-05
23.4881,1.000023173,1.000039767,1.000019813,0.000103518,7.90E-05,9.46E-05
25.16582,0.99997496,0.999984547,0.999997133,9.74E-05,5.66E-05,6.83E-05
26.84354,0.999991953,1.000029297,1.00002028,8.71E-05,6.78E-05,7.14E-05
30.19898,1.0000126,1.0000224,1.000000493,8.67E-05,4.91E-05,5.80E-05
33.55443,1.000022953,0.999983603,0.99995778,6.71E-05,4.39E-05,5.90E-05
36.90987,1.000018553,1.00002452,0.999989173,6.67E-05,6.56E-05,4.33E-05
40.26531,1.00000782,0.99999653,0.99999892,7.14E-05,6.13E-05,6.05E-05
43.62075,0.999993487,0.999990797,0.999989573,7.39E-05,5.52E-05,5.19E-05
46.9762,1.000014427,1.000013137,0.999994873,8.08E-05,4.36E-05,5.65E-05
50.33164,0.99999738,1.000004073,0.999991207,8.69E-05,5.18E-05,7.73E-05
53.68708,0.999978107,1.000005507,0.999982773,6.46E-05,5.22E-05,5.16E-05
60.39797,1.00002714,1.0000196,1.000002667,6.04E-05,3.77E-05,4.59E-05
67.10886,0.999997473,1.000005443,1.000014507,4.69E-05,3.02E-05,4.28E-05
73.81974,1.00000482,0.999987057,0.999978247,5.92E-05,5.18E-05,6.66E-05
80.53062,1.000008493,1.00000806,1.000007227,5.72E-05,5.46E-05,6.13E-05
87.24151,1.00002134,1.00002665,1.000009227,7.89E-05,4.02E-05,7.11E-05
93.95239,1.000014287,0.999995697,1.000002793,5.89E-05,5.51E-05,6.41E-05
100.6633,0.999997347,1.000004007,0.9999879,6.87E-05,3.28E-05,6.19E-05
107.3742,0.999995233,1.000006147,1.000005393,7.01E-05,4.76E-05,6.80E-05
120.7959,1.000000227,0.999997393,0.999990493,5.58E-05,3.78E-05,4.29E-05
134.2177,0.99997314,0.999982877,0.999998267,4.41E-05,4.08E-05,4.45E-05
147.6395,0.999987067,1.000004687,1.000015067,5.49E-05,3.21E-05,5.08E-05
161.0612,0.99999636,1.000010183,1.000000047,4.25E-05,2.69E-05,4.09E-05
174.483,0.99999232,0.99998363,0.999993693,3.98E-05,3.26E-05,4.70E-05
187.9048,1.00002418,1.000012547,0.9999984,6.06E-05,4.71E-05,4.93E-05
201.3266,1.000024493,1.000014013,1.00000514,5.96E-05,5.10E-05,5.15E-05
214.7483,1.000015007,1.00000662,1.00000114,5.30E-05,4.58E-05,4.51E-05
241.5919,0.999980093,1.000003027,0.999997693,4.11E-05,2.59E-05,3.24E-05
268.4354,0.999977393,1.00000133,1.000006907,6.18E-05,2.84E-05,3.05E-05
295.279,1,1,1,0,0,0
322.1225,0,0,0,0,0,0
348.966,0,0,0,0,0,0
375.8096,0,0,0,0,0,0
402.6531,0,0,0,0,0,0
429.4966,0,0,0,0,0,0
483.1837,0,0,0,0,0,0
536.8708,0,0,0,0,0,0
590.5579,0,0,0,0,0,0
644.245,0,0,0,0,0,0
697.9321,0,0,0,0,0,0
751.6191,0,0,0,0,0,0
805.3062,0,0,0,0,0,0
858.9933,0,0,0,0,0,0
